"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"1",0.8792,0.8224,0.0792,0,0.0245924121705505,0.0300003641215909,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"2",0.7456,0.8856,0.4484,0,0.0111372759736183,0.00188735082511505,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"3",0.63,0.6344,0.3604,0,0.00859958986089759,0.00831826027237364,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"4",0.034,0.0024,0.1904,0,-0.0339112715235078,-0.0166143145011887,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"5",0.83,0.8844,0.2332,0,0.0161481495406787,0.0122766153936521,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"6",0.9852,0.9892,0.0252,0,0.0362435628876806,0.0340263136127863,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"7",0.9784,0.9968,0.1068,0,0.0339421771589647,0.0216617706300663,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"8",0.0688,0.012,0.2536,0,-0.029598109964078,-0.0132038228847192,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"9",0,0,0.034,0,-0.0704199949022672,-0.0372866857004122,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"10",0.1116,0.0172,0.4028,0,-0.0238069503339312,-0.00505096320474954,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"11",0.0688,0.1548,0.0252,0,-0.0261634537520358,-0.0340769853579639,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"12",0.0036,0.0024,0.0064,0,-0.0608560675361295,-0.0548009310367865,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"13",1,1,0,0,0.0682541003844793,0.0733043000955542,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"14",0.1564,0.1916,0.1164,0,-0.0193769759030134,-0.0224327469057399,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"15",0.7252,0.6772,0.2284,0,0.0126861981961278,0.0158708973957816,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"16",0.9892,0.9884,0.0092,0,0.0449696355304059,0.0456253753645923,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"17",0.0964,0.0392,0.2032,0,-0.0278246016026,-0.0179222428579914,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"18",0.0032,4e-04,0.0028,0,-0.0569826326310539,-0.0496273652696082,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"19",0.5048,0.8528,0.828,0,0.000981429137050881,-0.0180092619506944,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"20",0.182,0.3664,0.0652,0,-0.0189756008264418,-0.0311252843978767,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"21",0.3844,0.2056,0.6264,0,-0.0044611969430542,0.00485421798666247,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"22",0.5156,0.5396,0.5044,0,0.000950105556748579,-0.000356999303997903,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"23",0.0396,0.2156,0.0028,0,-0.0311739772230821,-0.0480669285293189,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"24",0.012,0.0092,0.0124,0,-0.0432492923453018,-0.0416137349481707,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"25",0.1264,0.2924,0.0452,0,-0.0252186910599031,-0.0379114910707035,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"26",0.1248,0.0752,0.194,0,-0.0262750754939833,-0.0195888990053602,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"27",0.9888,0.982,0.006,0,0.0409817697509252,0.0446401503669687,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"28",0.024,0.0268,0.0184,0,-0.0402279834595303,-0.0417348338501448,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"29",0.6372,0.9408,0.7876,0,0.00588885197107617,-0.0140828049407065,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"30",0.0232,0.02,0.0264,0,-0.0394180271969767,-0.0382087430292693,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"31",0.6056,0.522,0.3144,0,0.00408298968106654,0.00726777754052799,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"32",0.0172,0.0124,0.026,0,-0.0381399202254362,-0.0345062184219915,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"33",0.6028,0.494,0.3152,0,0.00359171397606641,0.00712864077587618,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"34",0.0076,0.0136,0.0032,0,-0.0437986290989881,-0.0475670708532191,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"35",0.2888,0.1928,0.4108,0,-0.0106656092205848,-0.0045179083305182,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"36",0.4776,0.4256,0.5292,0,-0.0010455289661487,0.00130410412912905,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"37",0.6772,0.7636,0.4304,0,0.00690718138214959,0.00252542520730429,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"38",0.0036,0.002,8e-04,0,-0.0538753987368669,-0.0508911472158554,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"39",0.9992,1,0.0484,0,0.0565562526940526,0.0291502024603964,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"40",0.8204,0.7776,0.142,0,0.0165049640045638,0.0188773554587113,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"41",0.8772,0.996,0.62,0,0.0257994863144427,-0.00637044927554375,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"42",0.0588,0.0064,0.2536,0,-0.0375468956870576,-0.0153935939655428,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"43",0.0236,0.0132,0.0452,0,-0.038692168702668,-0.033147854162379,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"44",0.4676,0.1688,0.7824,0,-0.00192318266714857,0.0170568799896397,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"45",0.0212,0.0052,0.0884,0,-0.0339924066433359,-0.0214476985512002,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"46",0.292,0.31,0.2888,0,-0.0121047272946403,-0.0133984645619912,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
"47",0.986,0.986,0.0108,0,0.0463869540784259,0.0471151239364552,100,0,0.5,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_24",0.2
