"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"17",0.5584,0.3908,0.248,0.3936,0.248,0,0,-0.00697995998410081,-0.017898847189416,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"18",0.0096,0.0012,0,8e-04,0,0,0,-0.0830257435506474,-0.0986402860399043,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"19",0.9444,0.9424,0.9404,0.9436,0.0596,0,0,0.0473088185678213,0.0467537834478759,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"20",0.9992,0.9976,0.9952,0.9984,0.0048,0,0,0.0999739937641163,0.0907175243437332,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"21",0.9672,0.9436,0.9108,0.9448,0.0892,0,0,0.0438520193806025,0.0368928678765876,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"22",0.2844,0.3608,0.4436,0.364,0.4436,0,0,-0.0112062244540806,-0.00490171991980066,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"23",0.204,0.1872,0.1772,0.192,0.1772,0,0,-0.0238242559728638,-0.025454840775485,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"24",0.9608,0.9468,0.9268,0.9436,0.0732,0,0,0.0504392347765207,0.0463351485335091,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"25",0.0568,0.0376,0.0204,0.0352,0.0204,0,6,-0.0449568134818586,-0.0500772215783638,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"26",0.9996,0.9996,0.9996,0.9996,4e-04,0,0,0.111845929723366,0.109967749200853,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"27",0.144,0.2144,0.31,0.2104,0.31,0,0,-0.0260073856303213,-0.016865559248511,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"28",0.9224,0.942,0.9572,0.9456,0.0428,0,0,0.0492078968231609,0.0542767288410571,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"29",0.6164,0.6576,0.6928,0.652,0.3072,0,4,0.0115339985570841,0.0151046791208709,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"30",0.0568,0.088,0.1376,0.1,0.1376,0,0,-0.0428320254631447,-0.0359718993225894,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"31",0.7848,0.7492,0.702,0.744,0.298,0,0,0.020731966706793,0.0169541440182093,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"32",0.2292,0.5304,0.8184,0.5404,0.1816,0,0,0.00276184313303178,0.0287633192150738,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"33",0.7188,0.6108,0.5224,0.622,0.4776,0,0,0.0097433684926892,0.000860438785538099,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"34",0.1628,0.2516,0.3308,0.2468,0.3308,0,0,-0.020306569811424,-0.0123090010724447,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"35",0.0096,8e-04,0,4e-04,0,0,1,-0.0823226651802981,-0.101056706397558,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"36",0.0064,0.046,0.2064,0.044,0.2064,0,2,-0.0447398626930984,-0.0219609636982108,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"37",0.8364,0.8412,0.8472,0.8432,0.1528,0,0,0.0294497379799703,0.0300800423017861,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"38",0.9796,0.9784,0.9728,0.9772,0.0272,0,0,0.0539222031025589,0.0523620594263841,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"39",1,1,1,1,0,0,0,0.140040655623672,0.142308339143027,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"40",0.1316,0.0696,0.0392,0.0712,0.0392,0,0,-0.0435230201873275,-0.053574608257342,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"41",0.9848,0.9876,0.9908,0.9876,0.0092,0,0,0.0677834086917175,0.0707716691984701,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"42",0.6384,0.6916,0.7436,0.6916,0.2564,0,0,0.0146860331163008,0.0188818731334267,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"43",0.0028,0.016,0.0412,0.0116,0.0412,0,0,-0.074777901157136,-0.0578056261917488,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"44",0.5576,0.8508,0.9772,0.8536,0.0228,0,0,0.0318956680791564,0.0597117895858268,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"45",0.0024,0.0148,0.0544,0.0116,0.0544,0,0,-0.0599768683384022,-0.043449452946557,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"46",0.8256,0.7368,0.6272,0.732,0.3728,0,0,0.0180313525295786,0.00899136186996625,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"47",0.962,0.9488,0.928,0.9492,0.072,0,0,0.0417024231553037,0.037175352598406,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"48",0.0024,0.0036,0.008,0.0028,0.008,0,0,-0.0681666756048364,-0.0596483323997566,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"49",0,0,0,0,0,0,0,-0.132673892899006,-0.12087478014698,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"50",0.856,0.9636,0.996,0.9664,0.004,0,0,0.0539299150297702,0.0766725010307651,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"51",0.1148,0.132,0.15,0.1332,0.15,0,0,-0.0341373763985522,-0.0320706807648098,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"52",0.3536,0.3552,0.3624,0.3604,0.3624,0,5,-0.00949562836290668,-0.00934182136093628,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"53",0.8772,0.8596,0.8468,0.8624,0.1532,0,0,0.0311165897407359,0.0289264110445377,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"54",0.2192,0.2456,0.2724,0.2468,0.2724,0,0,-0.0223243124215507,-0.0193915427242811,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"55",0.9768,0.9264,0.8424,0.9348,0.1576,0,0,0.0430713881746512,0.0284134961869589,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"56",0.9696,0.9208,0.8276,0.9184,0.1724,0,0,0.0456794353985588,0.0298032473033253,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"57",0.0692,0.1036,0.1768,0.1108,0.1768,0,1,-0.0376167118184037,-0.0298138937035453,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"58",0.5576,0.51,0.456,0.5096,0.544,0,0,0.000497096259626565,-0.00288406805480743,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"59",0.2408,0.2448,0.2424,0.2376,0.2424,0,0,-0.0178623105844063,-0.0175520808477001,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"60",0.0484,0.1712,0.3976,0.1656,0.3976,0,0,-0.0281241384948417,-0.00879295614418595,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"61",0.0036,0.0088,0.0232,0.0124,0.0232,0,2,-0.0694039654266265,-0.0608868402775061,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"62",0.9572,0.9564,0.9548,0.9548,0.0452,0,0,0.0525929197825847,0.0524738818705805,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"63",0.5604,0.6352,0.7108,0.6392,0.2892,0,0,0.00883141510802883,0.0139319609298225,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"64",0.6776,0.7748,0.8604,0.7808,0.1396,0,0,0.0200024274809536,0.0276300062011249,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"65",0.6488,0.6776,0.6944,0.6684,0.3056,0,0,0.0142787430678793,0.0167771598542238,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"66",0.1152,0.1016,0.082,0.0964,0.082,0,0,-0.0375325995766042,-0.0399146030796331,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"67",0,0,0,0,0,0,0,-0.104292451461338,-0.109640078638666,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"68",0.8564,0.9096,0.9432,0.908,0.0568,0,101,0.044523786951479,0.0530577783473738,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"69",0.9652,0.9668,0.9668,0.966,0.0332,0,0,0.0488387159198308,0.0492659910755099,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"70",1,1,1,1,0,0,0,0.127607019944159,0.121303119923797,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"71",0.2308,0.1544,0.1008,0.1564,0.1008,0,1,-0.0307210071733315,-0.0390522567324532,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"72",0,0.0012,0.004,8e-04,0.004,0,0,-0.0982237680974071,-0.0861780069333552,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"73",0.9956,0.9752,0.9284,0.9736,0.0716,0,0,0.0571715200761945,0.0441905771518675,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"74",0.3512,0.4264,0.486,0.4116,0.486,0,72,-0.00520567164843747,-0.000338719100929902,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"75",0.6932,0.3924,0.1468,0.4048,0.1468,0,0,-0.00671531063991008,-0.0270531248992343,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"76",0.3176,0.3692,0.432,0.376,0.432,0,0,-0.00812472034448014,-0.00430715841671092,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"77",0.5132,0.5248,0.5352,0.522,0.4648,0,52,0.0014146829896929,0.00210465936689761,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"78",0.9328,0.7768,0.4996,0.7832,0.5004,0,0,0.0209735699566051,0.000241288410454634,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"79",0.0324,0.1068,0.2468,0.0988,0.2468,0,0,-0.0345419131248054,-0.0189266734689682,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"80",4e-04,4e-04,0,0,0,0,0,-0.0859943460952747,-0.0851897285001007,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"81",0.652,0.6296,0.6072,0.6292,0.3928,0,0,0.00945663656561044,0.00778902019810311,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"82",0.7084,0.4928,0.2824,0.4964,0.2824,0,0,-0.000403066280722136,-0.017079229435317,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"83",0.3756,0.4508,0.5176,0.446,0.5176,0,0,-0.00338993953727006,0.00137658100380636,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"84",0,8e-04,0.0012,4e-04,0.0012,0,0,-0.0921009253522695,-0.0864144948996736,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"85",0.7176,0.618,0.4968,0.6144,0.5032,0,0,0.00740570134811216,-0.000324229233748366,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"86",0.8452,0.9004,0.9324,0.8972,0.0676,0,0,0.0365322280376307,0.0437996940923841,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"87",0.4052,0.628,0.7992,0.6308,0.2008,0,0,0.00816998850988949,0.0218407568554932,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"88",0.8944,0.9776,0.9976,0.9784,0.0024,0,0,0.0530723176239894,0.0719768418960266,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"89",0.0028,0.0136,0.0796,0.014,0.0796,0,0,-0.0617588075523906,-0.0394990866093654,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"90",0.8584,0.8308,0.8092,0.8368,0.1908,0,205,0.0288526943353922,0.025623611342859,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"91",0.9984,0.9996,0.9996,0.9996,4e-04,0,4,0.104848851979424,0.112443479048739,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"92",0.2016,0.2364,0.2712,0.2376,0.2712,0,5,-0.0217281918225169,-0.0184309644833824,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"93",0.3364,0.4592,0.5816,0.4528,0.5816,0,0,-0.00314062938103486,0.00580942957933211,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"94",0.002,0.0024,0.002,0.002,0.002,0,0,-0.0811383342238973,-0.0808575983222829,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"95",0.1568,0.1916,0.2352,0.1988,0.2352,0,0,-0.0233810067327039,-0.0201618532250688,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"96",0.2904,0.218,0.1672,0.222,0.1672,0,0,-0.0212378534485855,-0.0268539469862431,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"97",0.8372,0.69,0.5244,0.6912,0.4756,0,0,0.0156494319241587,0.00222457274104665,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"98",0.5392,0.6872,0.8076,0.6832,0.1924,0,6,0.0159311764273305,0.0283458140150224,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"99",0,0,0,0,0,0,0,-0.101112143652835,-0.0973514074530223,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"100",0.8996,0.9492,0.9824,0.9536,0.0176,0,0,0.0470726463850766,0.0589520410519259,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"101",0.2868,0.4004,0.5152,0.4068,0.5152,0,69,-0.00632313181323182,0.00110028623343993,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"102",0.2656,0.3576,0.4612,0.3608,0.4612,0,0,-0.0101169783653679,-0.00275295828282656,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
"103",0.1148,0.5496,0.9256,0.5548,0.0744,0,0,0.00345339482627369,0.0420095091396937,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_09",0.2
