"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"1",0.0176,0.0228,0.024,0.0192,0.0228,0.0272,0.03,0.024,0.024,0,0,-0.114500674718653,-0.10812470633739,-0.220352182574729,-0.00249278812356887,-0.3318597576776,-0.143968337282255,-0.108207014294904,-0.0716481241876844,0.0684969365976272,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"2",0.8952,0.8724,0.8512,0.8764,0.8724,0.8468,0.8196,0.8512,0.1488,0,0,0.0711420286092379,0.0639495614352981,-0.0573741350566951,0.189208868822267,-0.201229024076007,0.0215631697956634,0.0638701864531472,0.106712526210848,0.279747972485939,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"3",0.9016,0.9164,0.9288,0.9156,0.9164,0.9332,0.9432,0.9288,0.0712,0,3,0.0744936429954599,0.0798525336697092,-0.0247266762013956,0.188998705557807,-0.106476476395105,0.041944785278169,0.0797022257015462,0.116053708409921,0.282612948935709,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"4",0.888,0.8896,0.8912,0.8892,0.8896,0.8912,0.894,0.8912,0.1088,0,0,0.0604988167180437,0.0610978138010803,-0.0318848183803059,0.155857284214009,-0.102551164091328,0.0273666029843552,0.0608864794690833,0.093575073124121,0.230954455324518,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"5",0.7524,0.7612,0.7744,0.7564,0.7612,0.7772,0.7904,0.7744,0.2256,0,1,0.0363040180313923,0.0388278591371808,-0.0607400185266454,0.139959924509777,-0.126440653035121,0.00408078929640399,0.0378159191545758,0.0722447780226243,0.220072482585387,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"6",0.576,0.4732,0.4012,0.5048,0.4732,0.3828,0.2956,0.4012,0.4012,0,0,-0.00157687238674624,-0.0158575489196039,-0.123827296848234,0.0947757276049601,-0.21289275182153,-0.0552994965055257,-0.0137603933709714,0.0213541106541183,0.229765475242443,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"7",0.3072,0.2,0.1244,0.2028,0.2,0.12,0.0684,0.1244,0.1244,0,0,-0.0361459782028268,-0.0502134957564916,-0.134321797335937,0.0347249771005102,-0.194437005409084,-0.0792500600237028,-0.0500640680848374,-0.0218836749904946,0.121154935039555,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"8",0.6152,0.8232,0.946,0.822,0.8232,0.9344,0.9876,0.946,0.054,0,0,0.0433655315630981,0.0747250972480309,-0.0170495801702902,0.171676416710119,-0.0850227109226858,0.0418127571316309,0.0732364798241822,0.105050784987941,0.258150423253558,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"9",0.57,0.6112,0.638,0.5888,0.6112,0.6456,0.6776,0.638,0.362,0,0,0.0128714646612807,0.018062278113359,-0.0743477631717247,0.115817666415217,-0.147540454103611,-0.0149257680644144,0.0172951195427282,0.0512166759968201,0.200462062807056,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
"10",0.2948,0.432,0.6164,0.4556,0.432,0.5972,0.744,0.6164,0.3836,0,0,-0.00754455941755687,0.0162582651012101,-0.108333678190484,0.133287338737949,-0.188849497491863,-0.025335763676357,0.0180112289011215,0.0586403394725941,0.213131291324565,100,0,0.8,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_9",0.2
