"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"97",0.8164,0.588,0.3516,0.5972,0.6484,0,0,0.00317943999948263,-0.00528082426615794,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"98",1,0.9988,0.9196,1,0.0804,0,48,0.0199405498833258,0.00755076912504869,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"99",0.998,0.9688,0.7556,0.9772,0.2444,0,0,0.018729374498399,0.00661873391376362,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"100",0.5876,0.532,0.494,0.54,0.506,0,0,0.000783966240724202,-0.000264657992220502,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"101",0.0416,0.1768,0.4392,0.1788,0.4392,0,0,-0.00807858360715411,-0.00115706226066199,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"102",1,1,0.9952,1,0.0048,0,0,0.0479897110193386,0.0258249690096102,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"103",0.6508,0.5684,0.4896,0.5688,0.5104,0,0,0.00202149618966412,-0.000159893334242839,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"104",0.0256,0.098,0.2936,0.0812,0.2936,0,3,-0.00986363194544489,-0.00404030903394398,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"105",0.8164,0.6912,0.5444,0.702,0.4556,0,0,0.00516312851359671,0.00105148326404337,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"106",0.01,0.0392,0.114,0.0368,0.114,0,0,-0.0182742573294052,-0.0123559869196562,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"107",1,0.996,0.862,0.998,0.138,0,0,0.0350107901307452,0.0137231329249007,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"108",1,0.9968,0.908,0.9988,0.092,0,0,0.0232749350730484,0.0104598831215083,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"109",0.2456,0.3416,0.454,0.3512,0.454,0,0,-0.00286460616298459,-0.00090818652739904,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"110",0,0.002,0.0256,8e-04,0.0256,0,0,-0.0369259548544151,-0.0218745072380204,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"111",0.9764,0.7108,0.1832,0.7088,0.8168,0,0,0.00642062621034822,-0.0101891039365025,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"112",8e-04,0.0196,0.2556,0.0148,0.2556,0,1,-0.0172905825913995,-0.00556898322694366,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"113",0.0644,0.2052,0.4572,0.2116,0.4572,0,0,-0.00677481168114232,-0.000667510042153307,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"114",0.0724,0.1588,0.3196,0.1632,0.3196,0,0,-0.00926602173838458,-0.0046302831988237,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"115",0.5708,0.4408,0.3248,0.4592,0.3248,0,0,-0.000905655853359452,-0.00317010133086416,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"116",0.8752,0.842,0.804,0.8464,0.196,0,0,0.00946711497459935,0.00793828236860669,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"117",4e-04,0.0136,0.1256,0.0036,0.1256,0,0,-0.0143315718079087,-0.00633219363353113,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"118",0.018,0.0192,0.018,0.0156,0.018,0,0,-0.0223339689819143,-0.0217009935756507,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"119",0.992,0.9316,0.6668,0.9356,0.3332,0,0,0.012818677180517,0.00381561104761459,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"120",0.1332,0.2624,0.468,0.2724,0.468,0,54,-0.00696852819189967,-0.00105134761719636,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"121",0.2412,0.3244,0.404,0.3104,0.404,0,0,-0.00415191807585245,-0.00195944692362588,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"122",0,0,0.0288,0,0.0288,0,0,-0.0350862568649233,-0.0135044153970031,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"123",0.0012,0.0148,0.0844,0.0144,0.0844,0,0,-0.0242054551241562,-0.0142961472632741,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"124",0.2356,0.2776,0.322,0.2808,0.322,0,0,-0.0061912486670685,-0.00492019194464898,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"125",0.0668,0.1872,0.384,0.1864,0.384,0,0,-0.00832275442391567,-0.00289704325445134,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"126",1,0.9996,0.9632,0.9992,0.0368,0,0,0.0366104064036976,0.0188621539345348,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"127",0.1256,0.1092,0.0936,0.1064,0.0936,0,0,-0.0136954192367719,-0.014487556574019,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"128",0.238,0.3256,0.422,0.3192,0.422,0,0,-0.00476046836039311,-0.00195342151622484,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"129",0.9348,0.8984,0.8372,0.8908,0.1628,0,0,0.010216388552809,0.00815703835319612,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"130",0.9288,0.818,0.632,0.83,0.368,0,1,0.00483048034747908,0.00183333528101648,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"131",0.0484,0.1008,0.2088,0.108,0.2088,0,0,-0.0145645408056311,-0.00981564598645952,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"132",0.9996,0.9908,0.822,0.9924,0.178,0,0,0.018847531766159,0.00690330648022913,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"133",0.0056,0.0464,0.2136,0.0312,0.2136,0,0,-0.0132831192007245,-0.0060000674058857,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"134",0.4052,0.5168,0.63,0.5172,0.37,0,0,0.00030358189952735,0.00219899074433912,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"135",0.7168,0.502,0.2752,0.4892,0.2752,0,0,-0.000102141802108594,-0.00570466369640566,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"136",0.9872,0.9264,0.7212,0.9392,0.2788,0,0,0.0127008019097888,0.00502582281380823,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"137",0.106,0.2056,0.3528,0.1976,0.3528,0,0,-0.00586855525921724,-0.00263091993417412,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"138",1,0.9952,0.8756,0.9992,0.1244,0,0,0.0265063919943678,0.010579361068441,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"139",0.986,0.9632,0.9216,0.9696,0.0784,0,0,0.0184072430454629,0.0137340496186917,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"140",0.002,0.0216,0.1816,0.0164,0.1816,0,0,-0.0157608284285712,-0.00671356325554481,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"141",0,0.0016,0.4184,0,0.4184,0,88,-0.0247571276572885,-0.00162702188723788,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"142",0.9976,0.9504,0.71,0.9512,0.29,0,0,0.0186767381971188,0.00606295848866842,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"143",0.7284,0.7228,0.7084,0.7132,0.2916,0,0,0.00622086636096015,0.00606511225748439,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"144",0,0.0036,0.0168,8e-04,0.0168,0,0,-0.029775299816939,-0.020773346339681,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"145",1,1,0.998,1,0.002,0,0,0.0683062436164448,0.0359497784738425,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"146",0.9868,0.8912,0.5764,0.8944,0.4236,0,0,0.00922032069254469,0.00148777720275608,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"147",0.5372,0.7676,0.9136,0.7592,0.0864,0,2,0.00581565492709812,0.0110858275402281,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"148",0.254,0.3376,0.4228,0.3248,0.4228,0,0,-0.00393317606991077,-0.00181854054787749,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"149",0.18,0.1128,0.0576,0.1116,0.0576,0,65,-0.0096537863577933,-0.0121312810974334,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"150",0,0.012,0.0748,0.0068,0.0748,0,0,-0.0273623134888347,-0.0158415033115924,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"151",0.994,0.9704,0.9068,0.9756,0.0932,0,0,0.0194897186616091,0.0134406683930866,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"152",0.0104,0.054,0.1884,0.046,0.1884,0,22,-0.0167349482699544,-0.0091011929743406,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"153",0.16,0.1844,0.1996,0.1776,0.1996,0,0,-0.0116084228011127,-0.0104209537332116,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"154",0.7084,0.75,0.7868,0.7408,0.2132,0,0,0.00880941240047194,0.0107256394861535,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"155",0.9396,0.766,0.4296,0.762,0.5704,0,0,0.00403728662693775,-0.000942223663527804,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"156",0.0116,0.0272,0.0468,0.0232,0.0468,0,0,-0.0214155480088597,-0.0177995310227843,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"157",0.6892,0.5556,0.4492,0.5664,0.5508,0,1,0.00170404042592086,-0.00159117169263078,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"158",0.1244,0.238,0.3756,0.2396,0.3756,0,0,-0.00672063201512751,-0.00277602834114722,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"159",0.6604,0.4336,0.2576,0.4664,0.2576,0,0,-0.00101470429149347,-0.00540310374178491,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"160",0.208,0.3152,0.4688,0.332,0.4688,0,0,-0.00385854920920499,-0.000712953850863797,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"161",0.7736,0.558,0.3168,0.5732,0.6832,0,0,0.00125401976179734,-0.00394673584125654,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"162",0.0408,0.0864,0.1816,0.0812,0.1816,0,0,-0.0097632025020208,-0.00658947697028709,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"163",0.052,0.2288,0.5476,0.2224,0.5476,0,0,-0.00649114008743163,0.00102618370959349,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"164",0.1532,0.2784,0.444,0.2828,0.444,0,0,-0.00719128770681562,-0.0019434168284226,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"165",0.0104,0.0548,0.2344,0.05,0.2344,0,0,-0.0105414559304111,-0.00459544105097095,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"166",0.9756,0.9312,0.8436,0.9348,0.1564,0,4,0.0150830939378838,0.0100798897513145,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"167",4e-04,0.0052,0.0132,4e-04,0.0132,0,0,-0.0287748411901876,-0.0224099661000962,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"168",0.9996,0.9896,0.9484,0.9968,0.0516,0,0,0.0290295468961027,0.0183549887291168,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"169",0.9996,0.9936,0.8948,0.9948,0.1052,0,0,0.0313408579127981,0.0146021347892013,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"170",0.3996,0.5532,0.6912,0.548,0.3088,0,0,0.000805580979458954,0.00325992221422929,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"171",0.9316,0.7528,0.4428,0.7576,0.5572,0,0,0.00665669143200442,-0.00138928943800987,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"172",0.7884,0.5156,0.2304,0.508,0.7696,0,4,0.000233836978049438,-0.00551930505611836,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"173",0.0256,0.0832,0.2144,0.0772,0.2144,0,5,-0.0136295587841131,-0.00748239725658958,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"174",0.0096,0.0868,0.3928,0.0812,0.3928,0,0,-0.011067351406219,-0.0021992413756597,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"175",0.9932,0.8968,0.4344,0.8944,0.5656,0,2,0.0109067360655511,-0.0014061595776764,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"176",0.4296,0.3696,0.3136,0.3616,0.3136,0,0,-0.00317667520403982,-0.00465623173839257,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"177",0.0024,0.0372,0.2324,0.0308,0.2324,0,0,-0.0170811526371477,-0.00681402616442707,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"178",0.8864,0.764,0.5836,0.7556,0.4164,0,0,0.00784234040720939,0.0022523618238718,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"179",1,0.9948,0.8496,0.9956,0.1504,0,0,0.0166659180700071,0.00626745253409334,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"180",0,0,0.002,0,0.002,0,22,-0.044595708600175,-0.0245192103563772,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"181",0.5128,0.5284,0.542,0.52,0.458,0,1,0.000522040738871862,0.000958726961344947,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"182",0.998,0.9664,0.776,0.9772,0.224,0,0,0.0149839157491082,0.00584420442082939,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"183",0.242,0.3716,0.5288,0.3756,0.5288,0,0,-0.00358370249477496,0.000572787851863549,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"184",4e-04,0.0252,0.41,0.018,0.41,0,0,-0.0189781724810558,-0.00233050689483004,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"185",1,0.9992,0.9352,0.9996,0.0648,0,0,0.0311456862518753,0.0121987695709893,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"186",0.02,0.0944,0.308,0.1056,0.308,0,0,-0.0130835721491806,-0.00500690476340702,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"187",0.138,0.2792,0.454,0.2716,0.454,0,0,-0.00548367925405688,-0.00094734609209654,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"188",0.038,0.0856,0.178,0.0828,0.178,0,0,-0.0109260434819113,-0.00747408835525635,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"189",0.0856,0.1416,0.23,0.136,0.23,0,0,-0.0105901006134991,-0.00735531775076232,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"190",0,8e-04,0.044,0,0.044,0,0,-0.0287114658570356,-0.0114562463546512,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"191",0.994,0.9352,0.6632,0.9384,0.3368,0,0,0.0119740733415405,0.00334205878665286,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"192",0.8312,0.62,0.3744,0.6344,0.6256,0,0,0.00291295691017337,-0.00306586072412903,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
"193",0.9952,0.954,0.7384,0.9564,0.2616,0,53,0.0176486341147592,0.00678002344417721,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_05",0.2
