"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"19",0.3328,0.2896,0.2596,0.296,0.2596,0,19,-0.0051363328557877,-0.0061991519769343,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"20",0.0596,0.118,0.2192,0.112,0.2192,0,0,-0.01067711303608,-0.00704263135213164,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"21",0.3876,0.304,0.2108,0.298,0.2108,0,0,-0.00558434611069091,-0.00828791120200159,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"22",0.9884,0.8324,0.3544,0.8428,0.6456,0,0,0.0081197082591102,-0.0030007258824829,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"23",0.2576,0.2136,0.1648,0.2108,0.1648,0,0,-0.0108241442911902,-0.0129526664334219,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"24",8e-04,0.0028,0.0112,0.002,0.0112,0,0,-0.0333180317377804,-0.0253106800967486,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"25",0.0148,0.004,0,8e-04,0,0,33,-0.0255005108994491,-0.0296397992674774,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"26",0.7528,0.8728,0.9468,0.8796,0.0532,0,0,0.01519908306351,0.0214116061071063,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"27",0.0012,0.0916,0.7524,0.0908,0.7524,0,0,-0.0145179332406968,0.00751742970169775,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"28",0.8996,0.8852,0.866,0.8828,0.134,0,72,0.0121595776663038,0.0112344915931549,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"29",0.834,0.816,0.7972,0.8192,0.2028,0,0,0.0128015509307642,0.0118237442389204,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"30",0.1456,0.6148,0.9372,0.6032,0.0628,0,0,0.00416810803002598,0.0237374497104343,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"31",0,0.0012,0.0152,0.0012,0.0152,0,0,-0.0295559150267287,-0.0202266795440893,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"32",1,0.9984,0.9624,0.9996,0.0376,0,0,0.0293815077955812,0.0170760411273836,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"33",0.8804,0.8864,0.9012,0.8956,0.0988,0,82,0.0123492336982751,0.012682566471493,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"34",0.4128,0.754,0.9448,0.7512,0.0552,0,0,0.00832363617124639,0.0193378106808713,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"35",0.9996,0.9972,0.9904,0.9972,0.0096,0,0,0.0330392539128636,0.0260361914852106,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"36",0.0704,0.1052,0.1412,0.0984,0.1412,0,0,-0.0107383962962634,-0.00883900667297785,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"37",0.6616,0.522,0.3752,0.5116,0.6248,0,0,0.000441714012427962,-0.00278108906834086,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"38",0,0.0024,0.016,0,0.016,0,0,-0.0363908380125377,-0.0236638224542494,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"39",0.996,0.9968,0.9996,0.9988,4e-04,0,0,0.0344605341150591,0.0357976596648214,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"40",0.9704,0.9152,0.7788,0.9072,0.2212,0,1,0.0173243970356127,0.00998397007398957,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"41",0.0536,0.0536,0.0476,0.046,0.0476,0,0,-0.0181887450103782,-0.0181119634253142,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"42",0.764,0.7444,0.72,0.7484,0.28,0,0,0.00661887536925187,0.00585612932872395,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"43",1,0.9988,0.9764,0.9996,0.0236,0,4,0.0309210787889168,0.0179832534448613,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"44",0,0,0.0016,0,0.0016,0,0,-0.0479081911939431,-0.0300490784894672,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"45",0.9608,0.82,0.476,0.8108,0.524,0,2,0.00684035694539121,-0.000447734833043499,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"46",1,0.9988,0.914,0.9992,0.086,0,0,0.0359874781698334,0.0142240551301484,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"47",0.9752,0.8972,0.6856,0.9072,0.3144,0,0,0.0135729526180514,0.00518073590541046,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"48",0.1204,0.0628,0.024,0.0548,0.024,0,0,-0.0153601115880628,-0.0192618156882062,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"49",0.9976,0.9932,0.992,0.998,0.008,0,4,0.0228717620453887,0.0201539537537071,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"50",0.0428,0.1804,0.4776,0.18,0.4776,0,17,-0.00917005716753516,-0.000613274538188621,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"51",0.2552,0.3628,0.5012,0.374,0.5012,0,0,-0.00418096029430892,-7.10395212090368e-05,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"52",0.0172,0.0816,0.2492,0.0836,0.2492,0,0,-0.0175723141917992,-0.00834681929589016,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"53",0.8836,0.6736,0.3664,0.6684,0.6336,0,0,0.00442004604302559,-0.00333634747831526,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"54",0,0,0.0012,0,0.0012,0,0,-0.0528406883286613,-0.0333839212128341,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"55",0.9996,0.9976,0.8788,0.9996,0.1212,0,0,0.026650721951695,0.00959505372858174,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"56",0.0012,0.0232,0.2252,0.0224,0.2252,0,1,-0.0233986915757387,-0.00885230257852473,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"57",0.9992,0.9756,0.816,0.9848,0.184,0,82,0.0224923625915092,0.00990581505242825,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"58",0.0068,0.0092,0.0092,0.0064,0.0092,0,1,-0.0231551447045639,-0.0220051118418245,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"59",0,0,0,0,0,0,1,-0.0602093483491731,-0.0496587076681384,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"60",0.0872,0.0992,0.108,0.0988,0.108,0,61,-0.013427233706356,-0.0127926075695302,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"61",0.862,0.8484,0.8436,0.8548,0.1564,0,3,0.0107037283300625,0.0101688454323907,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"62",0.2688,0.5456,0.798,0.5472,0.202,0,1,0.00115314808222171,0.00862188066560474,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"63",0.1188,0.1296,0.1432,0.1288,0.1432,0,0,-0.0125008668815123,-0.0118941030754501,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"64",0.7972,0.7832,0.7556,0.7764,0.2444,0,12,0.00606488083241515,0.00553034732423739,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"65",0.0868,0.0316,0.0064,0.0228,0.0064,0,319,-0.0269553827260881,-0.0344403559955165,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"66",0.246,0.1508,0.086,0.1532,0.086,0,0,-0.0104634781081646,-0.0139255928377028,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"67",0,0,0,0,0,0,2,-0.0654367279422448,-0.040432137903118,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"68",0.566,0.2136,0.0432,0.2204,0.0432,0,1,-0.00649988934440233,-0.0144100015003326,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"69",0.2536,0.3076,0.3828,0.3188,0.3828,0,0,-0.00578333531192252,-0.00376362689970275,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"70",4e-04,0.0056,0.1016,0.0028,0.1016,0,0,-0.0282773888109093,-0.0130330857721348,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"71",0,0.0012,0.0056,0,0.0056,0,344,-0.0335419838407187,-0.0280444986418861,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"72",0.0744,0.3392,0.7256,0.33,0.7256,0,0,-0.00360766040897774,0.00509607115451335,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"73",0.9896,0.9392,0.7584,0.9484,0.2416,0,0,0.0148207370287123,0.00663093464926853,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"74",0.7716,0.6396,0.4708,0.6236,0.5292,0,0,0.00359129969228846,-0.000746458661065159,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"75",1,1,0.9984,1,0.0016,0,0,0.056899820720427,0.0391003876835084,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"76",0.9972,0.9724,0.8364,0.9788,0.1636,0,0,0.0205722041561963,0.00992138379405888,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"77",0.8476,0.7792,0.6816,0.7752,0.3184,0,0,0.00776627966629401,0.00484558124419231,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"78",0.9992,0.9976,0.9976,0.9992,0.0024,0,60,0.0338311381350728,0.030197782320249,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"79",0.0012,0.0188,0.1428,0.0092,0.1428,0,0,-0.020342855942747,-0.00964443457046113,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"80",0.3088,0.4212,0.5416,0.4208,0.5416,0,0,-0.00176950160927325,0.000832568797745635,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"81",0.5328,0.5964,0.6748,0.6036,0.3252,0,0,0.00220739304433399,0.00372677474734948,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"82",0.0012,0.016,0.1176,0.01,0.1176,0,0,-0.0170151371273987,-0.00865658840249146,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"83",0,0,0.0248,0,0.0248,0,0,-0.0449220722184846,-0.0177333433677241,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"84",0.9532,0.8624,0.6588,0.86,0.3412,0,0,0.0111830719708652,0.00423946424251691,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"85",0.3124,0.3736,0.4256,0.3664,0.4256,0,0,-0.00341274640165621,-0.00189765876689128,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"86",0.9848,0.992,0.9972,0.996,0.0028,0,6,0.0263529500782469,0.0286663198867643,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"87",0.8164,0.8016,0.7812,0.7996,0.2188,0,124,0.0102732759215882,0.00947171134218988,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"88",0.2192,0.3872,0.6212,0.404,0.6212,0,0,-0.00349402777633875,0.00395835951864159,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"89",0.9592,0.7464,0.2924,0.7336,0.7076,0,0,0.00647735922479263,-0.00543629631786737,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"90",1,0.9984,0.9036,0.9992,0.0964,0,0,0.0273406251914647,0.0109637468016469,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"91",0.0192,0.012,0.0096,0.0128,0.0096,0,0,-0.0276935944698786,-0.0295331932131473,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"92",0.7872,0.7948,0.8084,0.8012,0.1916,0,0,0.00938375152935167,0.00970638784024647,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"93",1,1,1,1,0,0,9,0.0763561985463295,0.0519546318597335,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"94",0.8148,0.6744,0.506,0.68,0.494,0,0,0.00458176864183803,0.000222341140439516,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"95",0,0,0.014,0,0.014,0,2,-0.0366324844505215,-0.022495001374267,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"96",0.9996,0.994,0.9612,0.998,0.0388,0,12,0.0270709074095559,0.0164785236521968,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
"97",0.992,0.9944,0.9984,0.9968,0.0016,0,0,0.0309887413231992,0.0327204806813734,100,0.2,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_01",0.2
