"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"25",0.6008,0.34,0.1636,0.4024,0.1636,0,2353,-0.0019373356069449,-0.00584232993574146,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"26",0,4e-04,0.1084,0,0.1084,0,2334,-0.0309483121195656,-0.00765306781538516,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"27",0,0.0224,0.6424,0.024,0.6424,0,2429,-0.0177632085420715,0.00338171397708275,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"28",1,1,0.5592,1,0.4408,0,2372,0.0252966679669005,0.000638700940122898,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"29",1,0.9856,0.5712,0.98,0.4288,0,2402,0.0114012092458866,0.000892251616076439,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"30",0.0804,0.1536,0.2632,0.148,0.2632,0,2348,-0.0066581292471121,-0.00391128225693655,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"31",0.0332,0.142,0.4664,0.1392,0.4664,0,2361,-0.0068776537833309,-0.000679793781082772,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"32",1,0.9848,0.3688,0.9832,0.6312,0,2397,0.0190408106691667,-0.0026853737045451,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"33",0.2568,0.7864,0.9968,0.7572,0.0032,0,2423,0.00536422647813606,0.0158031121983451,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"34",0.998,0.9944,0.9956,1,0.0044,0,2369,0.0187509786090715,0.0124640919044959,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"35",1,1,0.4996,0.9992,0.5004,0,2346,0.0109833557871451,2.12133134348708e-06,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"36",0.3388,0.62,0.8456,0.5904,0.1544,0,2264,0.00230812644478866,0.00831858129727699,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"37",0.9996,0.9712,0.5224,0.9712,0.4776,0,2393,0.0192647307992303,0.000299960482071857,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"38",0.4868,0.2704,0.1192,0.2804,0.1192,0,2434,-0.00555042677895674,-0.0108821277969728,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"39",0.7688,0.5944,0.3876,0.584,0.6124,0,2364,0.00169715932982168,-0.0020876404696848,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"40",0.8212,0.4652,0.1684,0.52,0.1684,0,2421,-7.01776786729449e-05,-0.00496823193881433,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"41",1,0.9684,0.0028,0.9404,0.9972,0,2387,0.011870806140396,-0.016440266812769,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"42",0.9856,0.9744,0.9728,0.9912,0.0272,0,2397,0.0169490233263008,0.0140455947089677,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"43",0.2324,0.3488,0.5084,0.3552,0.5084,0,2349,-0.00297326473987393,-0.000102861054532644,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"44",1,0.9832,0.152,0.9648,0.848,0,2461,0.01566570612607,-0.00755989052389698,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"45",0.878,0.6208,0.324,0.654,0.676,0,2402,0.00244235747310189,-0.00355933090370389,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"46",0.9956,0.9956,1,1,0,0,2426,0.0279402408232819,0.0270965805148452,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"47",0.0356,0.4804,0.916,0.3932,0.916,0,2352,-0.000888771828577312,0.00625229336805989,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"48",0,0.0036,0.4364,0.0048,0.4364,0,2357,-0.016240005819365,-0.000634418165003102,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"49",0,4e-04,0.6612,0,0.6612,0,2372,-0.0301275473118234,0.00239661802807567,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"50",0.006,0.0164,0.0204,0.0048,0.0204,0,2399,-0.0210894225872525,-0.0163438569777766,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"51",0.0356,0.4416,0.9284,0.4212,0.9284,0,2341,-0.00163974018398205,0.014018807036647,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"52",1,0.9544,0.0348,0.932,0.9652,0,2314,0.0126368215259903,-0.0135619201472735,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"53",0,0,0.008,0,0.008,0,2385,-0.0354939928375367,-0.0152040071076846,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"54",0.9984,0.934,0.3052,0.9268,0.6948,0,2370,0.0144300719276613,-0.00506076055867977,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"55",0,0.0028,0.0128,0,0.0128,0,2440,-0.0315995498110471,-0.0190539040859597,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"56",0.468,0.2208,0.0688,0.236,0.0688,0,2404,-0.00530287153859946,-0.0103841710478645,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"57",0,0.0324,0.88,0.0408,0.88,0,2378,-0.013085974171687,0.00813888321335576,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"58",0,0.0256,0.8584,0.0468,0.8584,0,2401,-0.0113256397062325,0.00634696595107902,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"59",1,0.9752,0.516,0.9784,0.484,0,2392,0.0158110455399475,0.00033692550334294,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"60",0.0012,0.1832,0.926,0.1916,0.926,0,2348,-0.0102301881810678,0.0162964714946716,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"61",0.9344,0.8196,0.6164,0.8168,0.3836,0,2308,0.00750583205498724,0.00220978296161176,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"62",1,0.9964,0.9504,0.9992,0.0496,0,2372,0.0210851935940074,0.00923233283974684,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"63",0.424,0.18,0.054,0.1884,0.054,0,2301,-0.00838371059463255,-0.015374024052941,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"64",0.8424,0.8728,0.902,0.8728,0.098,0,2321,0.0124871962610631,0.0141404456190519,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"65",1,0.9984,0.9712,0.9992,0.0288,0,2379,0.0304410713562423,0.0193829079596938,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"66",0.98,0.7612,0.262,0.7696,0.738,0,2356,0.00776750141952191,-0.00703173027008334,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"67",0.918,0.54,0.1584,0.6044,0.8416,0,2369,0.000914655207115881,-0.00523381723651954,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"68",0.9872,0.96,0.8868,0.9704,0.1132,0,2451,0.017978755443105,0.0118998283924399,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"69",0,0.002,0.2468,0,0.2468,0,2383,-0.027494112553164,-0.00537845818578878,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"70",0.0364,0.032,0.0116,0.0136,0.0116,0,2368,-0.0177908311066062,-0.0182098708078758,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"71",0.4268,0.3856,0.3528,0.3876,0.3528,0,2377,-0.00316115936271844,-0.00422324942923668,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"72",0.3964,0.3336,0.2864,0.35,0.2864,0,2351,-0.00245734196539068,-0.00352988591214413,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"73",0.0324,0.0844,0.232,0.0692,0.232,0,2356,-0.00772893905706157,-0.00419252387726797,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"74",1,1,0.936,1,0.064,0,2387,0.0439283822910532,0.00916475591043783,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"75",4e-04,0.0892,0.7356,0.1,0.7356,0,2327,-0.0141081760876349,0.00707162084547512,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"76",0.4368,0.7528,0.9688,0.6972,0.0312,0,2451,0.00320728334088976,0.00802498918846042,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"77",0.63,0.3928,0.2012,0.4184,0.2012,0,2325,-0.00295509312674494,-0.0104995006406848,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"78",0.3656,0.1824,0.0524,0.1844,0.0524,0,2383,-0.00627336241171674,-0.0106147855545341,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"79",0.9984,0.98,0.8604,0.9944,0.1396,0,2408,0.0112279390785102,0.00450627581144638,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"80",1,0.9896,0.832,0.9948,0.168,0,2412,0.039513920002352,0.0148626681758687,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"81",0.3736,0.3852,0.4072,0.3892,0.4072,0,2404,-0.00244273316357596,-0.00201844566885458,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"82",0.378,0.7432,0.9448,0.7208,0.0552,0,2404,0.00533652004219639,0.0134618422867848,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"83",1,1,0.9604,1,0.0396,0,2348,0.0639569180689107,0.0265637836837167,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"84",0.988,0.9152,0.6516,0.9156,0.3484,0,2382,0.0170431453589464,0.00487752734966798,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"85",0.8608,0.7424,0.5552,0.734,0.4448,0,2360,0.00311093743068839,0.000673567850101371,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"86",0.0388,0.2244,0.6372,0.214,0.6372,0,2348,-0.00476522115757474,0.00218317967414584,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"87",0.2016,0.092,0.0208,0.0736,0.0208,0,2376,-0.0184813438841008,-0.0259364181344054,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"88",8e-04,0.0348,0.4648,0.0304,0.4648,0,2383,-0.0101120758895421,-0.000476443738533864,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"89",0,0,0.0364,0,0.0364,0,2373,-0.0371371250061624,-0.00936468187508226,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"90",1,0.964,0.2452,0.9496,0.7548,0,2417,0.0122148897635972,-0.00472998298518076,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"91",1,0.9948,0.9748,0.9996,0.0252,0,2377,0.0233339748504334,0.0124261011472643,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"92",0,0.0036,0.072,0.002,0.072,0,2363,-0.0375799223275323,-0.018527802758239,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"93",0.9084,0.8648,0.8028,0.8664,0.1972,0,2373,0.00915173933923059,0.00711381217719427,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"94",0,0.02,0.964,0.0468,0.964,0,2418,-0.0135456668047803,0.0122222955769642,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"95",0.998,0.9832,0.9116,0.9892,0.0884,0,2376,0.0230165605172572,0.0141330450040876,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"96",0.9996,0.9364,0.198,0.9152,0.802,0,2317,0.00738565430372484,-0.00419905780496467,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"97",0.186,0.5784,0.8948,0.5488,0.1052,0,2362,0.00133984677496785,0.00990151109553481,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"98",0.002,0.0168,0.0828,0.0044,0.0828,0,2363,-0.0165625902873956,-0.00943621161701764,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"99",0.0064,0.0216,0.0568,0.0136,0.0568,0,2406,-0.0175730369784688,-0.0125055238287137,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"100",0.1576,0.2296,0.3164,0.2208,0.3164,0,2365,-0.00628940352552193,-0.0040595576069622,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"101",0,8e-04,0.3832,8e-04,0.3832,0,2358,-0.0204465680514462,-0.00137299392265737,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"102",0.6732,0.6892,0.6956,0.6688,0.3044,0,2435,0.0028154997760094,0.00316974170917703,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
"103",0.0996,0.0416,0.0076,0.0304,0.0076,0,2349,-0.0241118129687791,-0.0306798927189079,100,0.2,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_16",0.2
