"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"24",0.9824,0.8304,0.4108,0.8436,0.8304,0.4192,0.0892,0.4108,0.4108,0,0,0.0209696010973451,-0.00453047991091654,-0.0504596742196176,0.0384862828103277,-0.0936331633450941,-0.0189701043999966,-0.00520126015960017,0.0108291257199735,0.0893121906115477,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"25",0.6872,0.6764,0.6488,0.6636,0.6764,0.66,0.6356,0.6488,0.3512,0,0,0.00862573887892415,0.00793187049191793,-0.0323560365936506,0.0508870169680764,-0.0651811090512804,-0.00610571584722876,0.00768948223382648,0.0216007160351338,0.0899431732236354,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"26",0.8324,0.6656,0.4368,0.6636,0.6656,0.4512,0.242,0.4368,0.4368,0,0,0.00938565839129504,-0.00309225308981818,-0.0475027891179774,0.0404506651029723,-0.100270611187575,-0.0179402342080231,-0.00341810478897775,0.01189156286426,0.0822381388209803,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"27",0.8612,0.67,0.4008,0.6676,0.67,0.3988,0.1836,0.4008,0.4008,0,0,0.010818190355598,-0.00621836009539844,-0.0594375238841736,0.0450815791073745,-0.118167757727375,-0.0225051428604397,-0.0065444753682477,0.010684646450927,0.100691155558481,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"28",0.3008,0.2436,0.1912,0.244,0.2436,0.1856,0.1456,0.1912,0.1912,0,0,-0.0173093352593272,-0.0217288474487918,-0.0730529825402686,0.0289468656128697,-0.116125818944597,-0.0385071533564617,-0.021130092164415,-0.00487002429419019,0.068441862978164,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"29",0.3356,0.3056,0.2848,0.3164,0.3056,0.2804,0.2552,0.2848,0.2848,0,0,-0.0103070582078307,-0.0120546950068063,-0.0583912225129356,0.0308092732178367,-0.0933009081744175,-0.0259016049111025,-0.0115771519587778,0.00217584210377345,0.061370523352215,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"30",0.2652,0.41,0.548,0.394,0.41,0.5612,0.6964,0.548,0.452,0,0,-0.00584310307721714,0.00328650824885539,-0.0414365454931666,0.0502524952882265,-0.0848502773735222,-0.0126255771603526,0.00277028528734605,0.0185852755720807,0.0934888273506041,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"31",0.094,0.1928,0.3612,0.1944,0.1928,0.3544,0.55,0.3612,0.3612,0,0,-0.0201658610851809,-0.00878532896493994,-0.0574051277504635,0.0381623884826192,-0.103663763985789,-0.0240934708374511,-0.00845232136874505,0.00728228074548538,0.0729511400269096,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"32",0.2256,0.2832,0.3756,0.2932,0.2832,0.3456,0.4512,0.3756,0.3756,0,0,-0.00784517556172386,-0.00516835460018545,-0.0335814985695084,0.0219793198979618,-0.068380663305966,-0.0144589617323099,-0.00432543795000249,0.00415814450840258,0.043566769754144,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"33",0.5508,0.5024,0.4772,0.5204,0.5024,0.462,0.432,0.4772,0.4772,0,0,0.000426485927857464,-0.0010353687278566,-0.0292011506689618,0.0271748818292262,-0.0560611378258316,-0.00999738278962282,-0.000688692181748917,0.00811392600054668,0.0592219900838403,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"34",0.0712,0.2376,0.5188,0.2412,0.2376,0.5304,0.8032,0.5188,0.4812,0,0,-0.0129245374318952,0.00123987313719166,-0.0352414260395908,0.0391399758590584,-0.0628610774197108,-0.0108640931721628,0.000867156453414048,0.0135380372864512,0.063610737875102,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"35",0.9464,0.8012,0.4948,0.7996,0.8012,0.4972,0.1956,0.4948,0.4948,0,0,0.019196285603853,-0.000171651205558396,-0.0470891314156437,0.047294258879194,-0.133764505598144,-0.0152686852629276,-0.000248305023655967,0.0154088785962944,0.0974129272574518,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"36",0.8216,0.6552,0.4168,0.6408,0.6552,0.428,0.2216,0.4168,0.4168,0,0,0.00594956239330669,-0.00314082726937217,-0.0367032638468304,0.0304675442137075,-0.0891624663613108,-0.0138883402461854,-0.00317005847077957,0.0074606349500149,0.0571075615047084,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"37",0.8732,0.6964,0.4728,0.7048,0.6964,0.4756,0.2552,0.4728,0.4728,0,1,0.00867880806107188,-0.00110598622044919,-0.0363870625578798,0.0335161768183566,-0.062994152490678,-0.0116558369663302,-0.00107932129760756,0.00995725525589826,0.0597413911939138,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"38",0.6236,0.718,0.7916,0.7092,0.718,0.7952,0.866,0.7916,0.2084,0,0,0.0130230806852778,0.019003004059578,-0.0238781734300115,0.0652953233930297,-0.0635031271564155,0.0031103135306396,0.0186733102518022,0.034417990501601,0.097539332284821,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"39",0.9332,0.796,0.5452,0.7904,0.796,0.5328,0.268,0.5452,0.4548,0,0,0.0176820738562263,0.00220525844093411,-0.0413364540184975,0.0491669822861819,-0.0923107974322713,-0.0125032747962371,0.00255445245735931,0.0164759749591375,0.0788545443450703,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"40",0.8016,0.7392,0.6372,0.724,0.7392,0.662,0.558,0.6372,0.3628,0,0,0.0112820868131724,0.00715627581523499,-0.0286297253849793,0.0450539964749607,-0.0597156037032873,-0.00573517076884406,0.00703691378874359,0.0193116756320835,0.0729036482996582,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"41",0.8448,0.6932,0.4936,0.6824,0.6932,0.4892,0.2908,0.4936,0.4936,0,0,0.0115891468125798,-0.000471155445142444,-0.0462294049336609,0.0489147300339766,-0.113579057917977,-0.0164223140446259,-0.000337785598093684,0.0147771221974886,0.0872554785493172,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"42",0.1248,0.25,0.4256,0.2536,0.25,0.4344,0.6384,0.4256,0.4256,0,0,-0.0146952191944951,-0.0036662600494658,-0.0489096310261785,0.0406547643434413,-0.0973170067213045,-0.0183522727355749,-0.00363066231098052,0.0112839435704873,0.0713347407208627,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"43",0.4124,0.4364,0.4456,0.4248,0.4364,0.4552,0.4648,0.4456,0.4456,0,0,-0.00326538098788864,-0.00232493698593611,-0.040841640054161,0.0347283842223976,-0.0647218528527677,-0.0146050986536342,-0.00274088288922215,0.010299433250437,0.060704138978146,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"44",0.9816,0.8412,0.4304,0.8408,0.8412,0.4136,0.0868,0.4304,0.4304,0,0,0.0218271464539915,-0.00399700287887836,-0.0523635661060455,0.0413953845241287,-0.089273872719754,-0.0185768800926426,-0.00341498357109884,0.0110066918251916,0.0931848703704087,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"45",0.438,0.5084,0.5868,0.52,0.5084,0.5784,0.6576,0.5868,0.4132,0,0,0.000826434340139471,0.00557628957621192,-0.0497011515740731,0.0602652577717463,-0.0885298601765051,-0.0130227716860877,0.00589960501642737,0.0242586559948879,0.127911348479551,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"46",0.9396,0.7672,0.452,0.7628,0.7672,0.4628,0.1816,0.452,0.452,0,0,0.0152827766809451,-0.0019041399773125,-0.0427495657492173,0.0405026514175849,-0.0813511933620114,-0.0162047658235629,-0.00209279819610686,0.0120337304737562,0.06867858846907,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"47",0.0104,0.0616,0.2496,0.048,0.0616,0.242,0.5972,0.2496,0.2496,0,0,-0.0342739909944858,-0.014746576971996,-0.0605796814051185,0.0270385641123348,-0.101275376426424,-0.0290098678861098,-0.0143314500511729,-4.9949355196348e-05,0.0726882206890177,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"48",0.834,0.6232,0.3676,0.6288,0.6232,0.3612,0.1616,0.3676,0.3676,0,0,0.00683271349969747,-0.00725759102783623,-0.0512698393564523,0.0367669817773115,-0.0946177643816359,-0.0216979442077798,-0.00719977499265207,0.00688481086124245,0.0823832960156065,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"49",0.8604,0.6896,0.4488,0.6964,0.6896,0.4472,0.236,0.4488,0.4488,0,0,0.0073626916357077,-0.00183836819749144,-0.0341849176388499,0.0288015154387549,-0.058022786164316,-0.0116545008621416,-0.00176083895410492,0.00839228260735674,0.0638758431608812,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"50",0.9724,0.8944,0.684,0.9068,0.8944,0.7044,0.3472,0.684,0.316,0,0,0.0163615477883697,0.006043654524664,-0.0201399503448674,0.0335678630886919,-0.0461544162181312,-0.00242448639436484,0.00573047289055999,0.0139853033869013,0.0737954469688672,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"51",0.1616,0.196,0.246,0.1988,0.196,0.2328,0.2904,0.246,0.246,0,0,-0.0215200871896571,-0.0178440036252995,-0.0724489478560355,0.0319731844465632,-0.11681124080998,-0.0342920068314663,-0.0173059731235749,-0.000154154507029917,0.0753857009628052,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"52",0.3956,0.576,0.7428,0.5556,0.576,0.7536,0.8792,0.7428,0.2572,0,0,0.00498769902695023,0.0183342991227229,-0.0341624013292102,0.0757685646529592,-0.0820495319982149,-0.000652886536331794,0.0174879257076351,0.0362434666622525,0.119687674738257,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"53",0.6804,0.5016,0.3304,0.5168,0.5016,0.3128,0.1704,0.3304,0.3304,0,0,0.000411103663649448,-0.010769543036498,-0.0615070770111112,0.0363640492427525,-0.108084800217649,-0.0264048927889995,-0.0104597740685131,0.00541231130473642,0.0789709473628905,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"54",0.0204,0.2448,0.7576,0.2392,0.2448,0.762,0.9796,0.7576,0.2424,0,0,-0.0158780863372308,0.0159991595463299,-0.0293838317361067,0.0624210065670813,-0.0728646320152626,0.000459306663707864,0.0156829382368142,0.0309242314756838,0.101346260093563,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"55",0.0312,0.1164,0.316,0.1196,0.1164,0.3176,0.588,0.316,0.316,0,1,-0.0259199994995179,-0.0103446398846459,-0.0544992751543496,0.0321941877448781,-0.0892146161252457,-0.0249193745304677,-0.0103430431957292,0.00454298909606977,0.0654320493540468,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"56",0.546,0.5676,0.5912,0.566,0.5676,0.5928,0.61,0.5912,0.4088,0,0,0.00237382678041271,0.00316185028204627,-0.0275281907567263,0.034022747639855,-0.0543329649898855,-0.00649233181064145,0.00320721951634974,0.0129260922435397,0.0627175987165083,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
"57",0.7868,0.6392,0.4496,0.6372,0.6392,0.4504,0.2768,0.4496,0.4496,0,0,0.00775637234822382,-0.00284278816762112,-0.0495818420723415,0.0411778651114174,-0.101546263490986,-0.0176920465807525,-0.0025834703068483,0.0125578426280827,0.0800169282725107,100,0,0.2,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_8",0.2
