"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"1",1,1,0,0,0.176013210235028,0.177101994392142,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"2",1,1,0,0,0.284741058959221,0.264399494842556,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"3",1,1,0,0,0.177589832230511,0.17412687544944,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"4",1,1,0,0,0.16016718341693,0.166350355026654,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"5",1,1,0,0,0.193806398054547,0.197603608339184,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"6",1,1,0,0,0.26576317421788,0.247940952220864,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"7",1,1,0,0,0.153824422763059,0.156610244653936,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"8",1,1,0,0,0.27826177029174,0.266586800974257,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"9",1,1,0,0,0.169435050543757,0.149695483012353,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"10",1,1,0,0,0.231951313047845,0.202714836888732,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"11",1,1,0,0,0.170172975461518,0.16200792894466,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"12",1,1,0,0,0.121816491536117,0.118338957695254,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"13",1,1,0,0,0.220488807034341,0.216153577269149,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"14",1,1,0,0,0.252963932315659,0.253324406401942,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"15",0.996,0.9928,0.0012,0,0.101965462874141,0.109434538142719,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"16",1,1,0,0,0.240818465253464,0.229463328588054,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"17",1,1,0,0,0.235771872731457,0.236362996380901,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"18",1,1,0,0,0.209409496596047,0.196513622497634,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"19",1,1,0,0,0.223844108389565,0.248350557413558,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"20",1,1,0,0,0.166324134555376,0.158220873311131,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"21",1,1,0,0,0.272613288396192,0.262300921401754,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"22",0.9992,0.9992,0.004,0,0.0956720510450624,0.0915006982839004,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"23",1,1,0,0,0.183542125105356,0.164971172923682,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"24",1,1,0,0,0.158124158687189,0.166610566847747,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"25",1,1,0,0,0.21858772032937,0.224631928268824,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"26",1,1,0,0,0.239510848526695,0.245201189439617,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
"27",1,1,0,0,0.17773295417304,0.16456587661512,100,0.2,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_29",0.2
