"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"11",0.048,0.1052,0.2088,0.1032,0.2088,0,2440,-0.037636448018599,-0.0248932523725545,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"12",0.2548,0.3144,0.4024,0.3276,0.4024,0,2436,-0.0129661925691121,-0.00719490925670894,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"13",0.0312,0.0168,0.0068,0.0136,0.0068,0,2423,-0.0644909388646406,-0.07299137531541,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"14",0.8028,0.4972,0.196,0.5016,0.196,0,2417,-6.62453400765201e-05,-0.0233603159733789,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"15",0.5508,0.7744,0.9128,0.7656,0.0872,0,2446,0.0230211478666469,0.0420092150747201,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"16",0.3284,0.15,0.0588,0.1556,0.0588,0,2430,-0.0337624528080013,-0.0521389889934312,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"17",0.7048,0.8384,0.918,0.8324,0.082,0,2441,0.0319747586815902,0.047042893383426,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"18",0.8884,0.8744,0.8572,0.8768,0.1428,0,2428,0.0384962982614689,0.0355811462729205,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"19",0.938,0.904,0.8604,0.9128,0.1396,0,2422,0.0425428374751841,0.0348519136958817,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"20",0.0072,0.0172,0.0476,0.0188,0.0476,0,2407,-0.0553227699626911,-0.0455119602006067,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"21",0.0016,0.0048,0.012,0.0048,0.012,0,2436,-0.0694101832106106,-0.0606379587721425,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"22",0.9996,1,1,1,0,0,2423,0.124100648118584,0.14000591763337,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"23",0.0404,0.1456,0.378,0.1552,0.378,0,2424,-0.0341139470758919,-0.00914053471724624,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"24",0.0152,0.0416,0.1116,0.0436,0.1116,0,2431,-0.0509872184630665,-0.0359300624412756,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"25",0.818,0.728,0.62,0.7248,0.38,0,2417,0.0201720023795585,0.0100612268623862,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"26",4e-04,0,0,0,0,0,2435,-0.101560605162802,-0.105651797135239,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"27",0.8716,0.9716,0.9956,0.974,0.0044,0,2454,0.0572714746355682,0.0804240410902339,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"28",0.0884,0.168,0.2996,0.176,0.2996,0,2439,-0.0284295909346226,-0.0159323878073716,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"29",0.7236,0.2844,0.0444,0.2912,0.0444,0,2430,-0.0157524132777892,-0.048489211155766,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"30",0.9988,0.9952,0.9852,0.9948,0.0148,0,2440,0.0654622895148751,0.0545181115345372,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"31",0.5896,0.7684,0.8852,0.7688,0.1148,0,2447,0.0217996690836889,0.0365935326394892,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"32",0.9996,0.996,0.974,0.9984,0.026,0,2423,0.0863011691106764,0.0612179093725786,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"33",0.784,0.6352,0.43,0.6192,0.57,0,2419,0.0089038984931126,-0.00406497221589336,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"34",0.0792,0.0664,0.0592,0.07,0.0592,0,2429,-0.0420217472451998,-0.044206399481158,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"35",0.6504,0.4108,0.2188,0.4392,0.2188,0,2420,-0.00468683433389572,-0.0202674179919573,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"36",0.4716,0.59,0.7,0.5904,0.3,0,2434,0.00848070515055508,0.0197270579156647,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"37",0.4312,0.5388,0.642,0.5504,0.358,0,2417,0.00314764536952229,0.0109423418003185,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"38",0.6908,0.486,0.2928,0.488,0.2928,0,2428,-0.000883757178086886,-0.018929713235649,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"39",0.998,0.982,0.8756,0.982,0.1244,0,2430,0.0580498988951611,0.0316957112672951,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"40",0.9572,0.9612,0.9632,0.96,0.0368,0,2424,0.0653485616830348,0.0666242210934695,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"41",0.5236,0.3996,0.2832,0.3848,0.2832,0,2430,-0.00856188719733222,-0.0183492774847841,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"42",0.1152,0.1616,0.21,0.1548,0.21,0,2412,-0.0336973901951098,-0.0265970629959525,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"43",0.9996,0.9996,1,1,0,0,2431,0.106468610143849,0.106055563565535,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"44",0.4568,0.1744,0.0336,0.1752,0.0336,0,2423,-0.0265977931111417,-0.050715019464521,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"45",0.8708,0.814,0.7424,0.8168,0.2576,0,2434,0.0269716694423185,0.0201697577910519,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"46",0.0064,0.0036,8e-04,0.0012,8e-04,0,2434,-0.0741401881254416,-0.0795253973842954,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"47",0.76,0.7696,0.7836,0.7768,0.2164,0,2422,0.022209505390887,0.0229266683007214,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"48",0.976,0.9172,0.7824,0.918,0.2176,0,2435,0.0455623525913822,0.0260176503067141,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"49",0.936,0.8848,0.816,0.884,0.184,0,2440,0.0410662130442647,0.0307020977254698,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"50",0.9616,0.8616,0.6616,0.8564,0.3384,0,2444,0.0330930937113048,0.0129115708055141,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"51",1,0.9904,0.9548,0.9952,0.0452,0,2406,0.0663592202660546,0.0455209567657679,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"52",0.0112,0.0356,0.0868,0.0396,0.0868,0,2427,-0.0550434396061434,-0.0423192629927431,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"53",1,0.9992,0.9928,0.9988,0.0072,0,2423,0.0946959568231418,0.0794002800946662,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"54",0.9996,0.9992,0.9964,0.9992,0.0036,0,2431,0.0871689841146311,0.0767804140164094,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"55",0.4732,0.4092,0.3448,0.4076,0.3448,0,2416,-0.00654666450814552,-0.011337978538028,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"56",0.8572,0.812,0.7444,0.8076,0.2556,0,2409,0.0249446289322664,0.0194205733585309,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"57",0.9648,0.8048,0.458,0.804,0.542,0,2418,0.027800889528387,-0.00275686970011161,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"58",0.004,0.0096,0.0196,0.0084,0.0196,0,2437,-0.0779552682724126,-0.0641180050127366,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"59",1,1,1,1,0,0,2426,0.124626564857789,0.122906358393899,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"60",0.9752,0.9004,0.7428,0.8984,0.2572,0,2425,0.0365215737252373,0.0181697776155137,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"61",0.6008,0.5992,0.6128,0.6152,0.3872,0,2406,0.00759091712539376,0.00738575858482136,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"62",0.0068,0.0296,0.0752,0.0228,0.0752,0,2418,-0.0522151303661141,-0.0373405557250538,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"63",0.9884,0.9804,0.964,0.9796,0.036,0,2436,0.056087211859233,0.0492944014056899,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"64",0.7452,0.748,0.7516,0.7504,0.2484,0,2428,0.0234730118062463,0.0237728199072914,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"65",0.6356,0.72,0.7832,0.7192,0.2168,0,2421,0.0162152613471684,0.0224819933031337,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"66",0.8724,0.8924,0.9172,0.8948,0.0828,0,2430,0.0427839355041759,0.046761771901966,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"67",0.9576,0.9136,0.842,0.9116,0.158,0,2447,0.040756799931662,0.0304306990353484,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"68",0.9228,0.7008,0.3644,0.7024,0.6356,0,2432,0.0167491111458496,-0.0114285629226415,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"69",0.9904,0.9192,0.6388,0.9124,0.3612,0,2427,0.0373610413953116,0.00968667113102501,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"70",0.0328,0.0612,0.1076,0.0628,0.1076,0,2442,-0.0442351641584569,-0.0365826033354562,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"71",0,0,0.0012,0,0.0012,0,2423,-0.0795177664012495,-0.0683066395519012,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"72",0,4e-04,0.0072,0,0.0072,0,2443,-0.136358827831457,-0.0783212237382492,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"73",0.2036,0.154,0.108,0.1472,0.108,0,2417,-0.0305571570476428,-0.0363885880473429,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"74",0.704,0.7472,0.7856,0.7376,0.2144,0,2419,0.0195212191066118,0.0234828836152949,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"75",0.59,0.4352,0.2976,0.44,0.2976,0,2428,-0.0050863541869801,-0.0178898859232257,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"76",0.9996,0.9988,0.9972,0.9988,0.0028,0,2435,0.098911102543024,0.087823044248074,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"77",0.2048,0.1512,0.096,0.1352,0.096,0,2436,-0.0330933975681843,-0.0400814036106785,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"78",0.95,0.6448,0.1884,0.6404,0.8116,0,2440,0.0105576620127581,-0.0261275784210467,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"79",0.9976,0.9688,0.782,0.9696,0.218,0,2448,0.0597079432653769,0.026422623096262,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"80",0.0396,0.0188,0.0076,0.0176,0.0076,0,2439,-0.0613124404785731,-0.0719065038045342,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"81",0.6948,0.6964,0.6972,0.6932,0.3028,0,2423,0.0149923487407934,0.015348684633439,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"82",0.9992,0.9944,0.9876,0.9972,0.0124,0,2417,0.080291237040753,0.0629116989638159,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"83",0,0,4e-04,4e-04,4e-04,0,2430,-0.0933305155143355,-0.0865298436312195,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"84",0.0316,0.21,0.5728,0.2104,0.5728,0,2440,-0.0232109600725409,0.0049423282868067,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"85",0.794,0.9096,0.9756,0.9104,0.0244,0,2430,0.0440066693283099,0.0622228646140265,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"86",1,1,1,1,0,0,2449,0.181622416624392,0.169569701529093,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"87",0.0052,0.0368,0.1912,0.0484,0.1912,0,2439,-0.0560745841392355,-0.0289975020210623,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"88",0.0716,0.082,0.0892,0.0772,0.0892,0,2434,-0.0389619318455131,-0.0368626658945746,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"89",1,0.9996,0.996,0.9992,0.004,0,2428,0.0987005116544082,0.0835709094768979,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"90",0.5488,0.7088,0.8504,0.7044,0.1496,0,2428,0.0169160612279319,0.0301188354400957,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"91",0.1804,0.2604,0.356,0.266,0.356,0,2402,-0.0187026337946257,-0.0103276128974367,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"92",0.9292,0.9116,0.8884,0.914,0.1116,0,2434,0.0387409743667887,0.0345842336468214,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"93",0.9476,0.9708,0.988,0.9744,0.012,0,2434,0.0575598861228808,0.064782955896513,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"94",1,1,0.9928,0.9996,0.0072,0,2440,0.110075196727278,0.0847830343010378,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
"95",0.0012,0.0024,0.01,0.0028,0.01,0,2429,-0.0809482536808157,-0.0684510339120696,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_19",0.2
