"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"25",0.9964,0.9732,0.5604,0.982,0.4396,0,2401,0.00598754784848187,0.000340024124710622,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"26",0,0,0.9632,0.0012,0.9632,0,2395,-0.0269159983503741,0.00676758418432246,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"27",0.9992,0.9792,0.754,0.9932,0.246,0,2283,0.00786941503842671,0.00192949927225532,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"28",0.2376,0.1548,0.0492,0.1528,0.0492,0,2325,-0.00432202793595036,-0.00590882936307855,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"29",1,0.998,0.8012,1,0.1988,0,2395,0.0146827249176516,0.00254381710576067,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"30",1,1,0.538,1,0.462,0,2371,0.0257058996403803,0.000172663524534516,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"31",0.8844,0.7592,0.4796,0.768,0.5204,0,2406,0.000613444136904677,-7.61184722690684e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"32",0.984,0.9388,0.8204,0.9524,0.1796,0,2377,0.0106317881330909,0.00582429677472188,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"33",1,0.9996,0.5036,0.9996,0.4964,0,2360,0.0204662947098223,5.8309160691777e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"34",1,1,0.3052,1,0.6948,0,2342,0.0196210277999826,-0.00120838947011389,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"35",0.0384,0.4168,0.8444,0.3324,0.8444,0,2387,-0.00140850925940155,0.00405129603121313,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"36",0,0,0.202,0,0.202,0,2349,-0.0369662614651572,-0.00269636363507052,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"37",0.8164,0.5948,0.4012,0.636,0.5988,0,2347,0.00140377414155794,-0.00145304071946043,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"38",0,0.0012,0.6216,0.0012,0.6216,0,2394,-0.0139715314517279,0.00103558501733546,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"39",0.9056,0.8952,0.9232,0.9396,0.0768,0,2375,0.00508523543673241,0.00476161344828702,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"40",0,0,0.026,0,0.026,0,2419,-0.0244466294897124,-0.00918621488903947,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"41",0,0,0.8268,4e-04,0.8268,0,2419,-0.0137480498056781,0.0024382563423955,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"42",0,0.0068,0.0904,8e-04,0.0904,0,2410,-0.013559336124552,-0.00448521348944574,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"43",0.9852,0.9312,0.6584,0.9732,0.3416,0,2361,0.00385525753443204,0.00100064619403356,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"44",1,1,0.6056,1,0.3944,0,2388,0.0198207934211629,0.000535868635534954,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"45",0.0036,0.06,0.3944,0.054,0.3944,0,2378,-0.00770529542281808,-0.00102577105035928,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"46",0,0.022,0.8928,0.054,0.8928,0,2340,-0.0089141426284071,0.00579585382102029,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"47",0.0168,0.064,0.172,0.024,0.172,0,2354,-0.00688086442530002,-0.00327817375157769,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"48",1,1,0.5516,1,0.4484,0,2330,0.0141376183161634,0.000319032764689603,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"49",1,1,0.784,1,0.216,0,2376,0.0265616780602638,0.00220504021999817,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"50",0.0012,0.0196,0.2128,0.006,0.2128,0,2384,-0.0103012919823009,-0.00296613777690234,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"51",1,1,0.5152,0.9996,0.4848,0,2370,0.0115983608862089,0.000124987728690292,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"52",0,0,0.534,0,0.534,0,2397,-0.0156742004177791,0.000217722108684575,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"53",4e-04,0.0072,0.8092,0.0172,0.8092,0,2398,-0.0113670023031639,0.00352047559471726,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"54",0.8488,0.6084,0.3344,0.646,0.6656,0,2366,0.00125886813650072,-0.00185979662503619,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"55",1,1,0.632,1,0.368,0,2371,0.0170063684334703,0.000730980391524383,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"56",0,0.0052,0.7224,0.0124,0.7224,0,2375,-0.00910321983700183,0.00170247936138668,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"57",0.9188,0.9028,0.9356,0.9496,0.0644,0,2381,0.00641012391034288,0.00591223012009008,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"58",0,0,0.092,0,0.092,0,2377,-0.029764391546728,-0.00482733461486102,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"59",1,0.9984,0.5144,1,0.4856,0,2367,0.0124213214272218,0.00020462893033804,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"60",0.0068,0.0232,0.0684,0.006,0.0684,0,2341,-0.0121711037639763,-0.00730553603418609,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"61",0.9988,0.6792,0.07,0.752,0.93,0,2256,0.00240752216317417,-0.00530385435515927,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"62",0,0.0032,0.444,4e-04,0.444,0,2401,-0.00818089203454891,-0.000300717683699962,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"63",0,0.0016,0.402,0,0.402,0,2371,-0.0143036987771997,-0.000762835177103652,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"64",0,0,0.4928,0,0.4928,0,2339,-0.0132589089201441,-9.7345044746272e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"65",0,0,0.6744,0,0.6744,0,2337,-0.030735898814526,0.00156479460312711,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"66",0.9892,0.9656,0.96,0.996,0.04,0,2415,0.00945073098983636,0.00627419424914695,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"67",0,8e-04,0.546,0.0032,0.546,0,2426,-0.0114719416516241,0.00032405750498682,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"68",0.9992,0.9912,0.9472,0.9996,0.0528,0,2322,0.0140115792008952,0.00627831869933396,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"69",1,1,0.3688,0.9996,0.6312,0,2382,0.0184598503279295,-0.00118756591658165,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"70",0,0,0.1224,0,0.1224,0,2342,-0.0284063375920035,-0.00357698561223679,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"71",1,0.992,0.5284,0.9928,0.4716,0,2323,0.00978729774661224,0.00012825359442009,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"72",0,0,0.4868,0,0.4868,0,2385,-0.0159422412787822,1.19261276150667e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"73",1,0.9984,0.6248,1,0.3752,0,2372,0.010984116614086,0.000663694975628098,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"74",0,0.0092,0.7944,0.03,0.7944,0,2344,-0.00815971895437837,0.00271293375372396,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"75",0,0,0.6064,0,0.6064,0,2328,-0.0221164642619592,0.000830591629516949,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"76",0.8196,0.7832,0.6768,0.7816,0.3232,0,2283,0.0018773940571016,0.00134417656070146,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"77",0,0,0.058,0,0.058,0,2409,-0.0284086775375893,-0.00577065850511726,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"78",0,0,0.4124,0,0.4124,0,2398,-0.0102808142579871,-0.000459449843345575,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"79",1,0.9996,0.1516,0.9996,0.8484,0,2329,0.0187155716833074,-0.00380322607373105,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"80",1,0.9996,0.462,1,0.538,0,2342,0.0106149144795069,-0.000143678581568436,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"81",0.9992,0.9864,0.7576,0.9964,0.2424,0,2402,0.0101991802332774,0.00234317769752401,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"82",0,0.0048,0.126,4e-04,0.126,0,2274,-0.0139837642658193,-0.00371575210672828,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"83",1,0.9992,0.1288,0.9952,0.8712,0,2369,0.0148209890628731,-0.00471676153893224,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"84",0.9524,0.886,0.6268,0.9044,0.3732,0,2390,0.00284067909619599,0.000854957006552739,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"85",0,0,0.2968,0,0.2968,0,2331,-0.0226890770652,-0.00131320968855386,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"86",1,0.9968,0.4824,0.9952,0.5176,0,2326,0.00644768330268864,-0.000136769630498502,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"87",8e-04,0.016,0.5096,0.0104,0.5096,0,2284,-0.00821988095247329,8.79519661232993e-06,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"88",0.7116,0.396,0.22,0.5468,0.22,0,2334,-0.000175772000238437,-0.00229204121328528,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"89",0,0,0.8144,0,0.8144,0,2388,-0.0155565805783393,0.00256660186721711,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"90",0.0508,0.0488,0.0064,0.0068,0.0064,0,2330,-0.0112819912808285,-0.0113938309160976,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"91",0,4e-04,0.0104,0,0.0104,0,2325,-0.0273024084174545,-0.00939877091109553,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"92",0.8692,0.7424,0.5124,0.746,0.4876,0,2327,0.00267629932172202,0.000176685211920541,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"93",1,1,0.81,1,0.19,0,2321,0.0250201988145763,0.0024137809017481,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"94",0,0,0.3512,0,0.3512,0,2402,-0.0194985636633689,-0.000844076320004843,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"95",0,0,0.5464,0,0.5464,0,2345,-0.0256747695517444,0.000240643785681723,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"96",0.042,0.1032,0.2328,0.0536,0.2328,0,2441,-0.0039164577692849,-0.00198924431378552,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"97",0.0168,0.0584,0.2068,0.0248,0.2068,0,2361,-0.00595880153558555,-0.00272659798315272,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"98",0,0,0.2148,0,0.2148,0,2373,-0.0233082548597442,-0.00259314164847213,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"99",0.0404,0.1216,0.3364,0.1,0.3364,0,2393,-0.00602921508782224,-0.00212682944904448,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"100",0,0,0.0216,0,0.0216,0,2373,-0.0498861381878173,-0.00852571432003306,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"101",0.0376,0.1132,0.4084,0.0928,0.4084,0,2372,-0.00296939328989614,-0.000631753951534454,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"102",0.9516,0.7356,0.3628,0.7492,0.6372,0,2347,0.00298327114189935,-0.00173102860565545,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"103",1,0.9948,0.7124,0.998,0.2876,0,2388,0.0145579435033077,0.00246939949502507,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"104",0,8e-04,0.1392,0,0.1392,0,2395,-0.0190139002524947,-0.00367940688075237,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"105",0,0.0092,0.4916,0.0044,0.4916,0,2371,-0.00514404907692555,-6.6333574675927e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"106",0,0.0016,0.4136,0.0024,0.4136,0,2407,-0.0115272710683741,-0.000623192416356883,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
"107",1,0.9976,0.6868,1,0.3132,0,2309,0.0111545503852646,0.00128845433438538,100,0,0,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_15",0.2
