"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"25",1,0.9984,0.9844,0.9996,0.0156,0,1,0.0450477117960172,0.0294708461590248,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"26",0.0304,0.188,0.5584,0.1856,0.5584,0,0,-0.0104618410043107,0.00160534316682142,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"27",0.1032,0.094,0.0728,0.0872,0.0728,0,0,-0.0133219074274525,-0.0140692465302359,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"28",0.5836,0.5156,0.464,0.5272,0.536,0,1,0.000594415592536162,-0.00129884856564125,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"29",0.9472,0.6532,0.212,0.6488,0.788,0,0,0.00500334167332151,-0.00981482048388069,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"30",0.5716,0.828,0.9528,0.8308,0.0472,0,0,0.0112132950565253,0.0203872710518998,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"31",0.042,0.0924,0.1792,0.0832,0.1792,0,0,-0.0147777573707758,-0.0100700599756027,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"32",0.25,0.2828,0.3128,0.2832,0.3128,0,0,-0.00694873729699178,-0.00597028879925365,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"33",0.8728,0.982,0.9976,0.9832,0.0024,0,0,0.0273900295968624,0.0402275557094523,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"34",4e-04,0.0012,0.0052,0,0.0052,0,0,-0.0474415155939888,-0.0339671251562616,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"35",0.9988,0.9932,0.9648,0.9968,0.0352,0,0,0.0232165833164588,0.0152111201549106,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"36",0.9444,0.9184,0.8728,0.912,0.1272,0,0,0.0174753923125723,0.0146625298522812,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"37",0.0164,0.218,0.7844,0.2212,0.7844,0,0,-0.00691949337927245,0.00705671030027338,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"38",0.744,0.754,0.7704,0.7512,0.2296,0,16,0.00604336816278596,0.00650797873867196,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"39",0.4796,0.5804,0.6792,0.584,0.3208,0,0,0.00282098086488751,0.00618363296458523,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"40",0.0024,0.036,0.2356,0.0296,0.2356,0,1,-0.0164102984919693,-0.00652961268148943,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"41",0,0,0.0056,0,0.0056,0,0,-0.0534864285138079,-0.0358906646058629,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"42",1,0.992,0.6232,0.9924,0.3768,0,0,0.025861954354773,0.00300983726687702,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"43",0.0248,0.1464,0.43,0.1436,0.43,0,4,-0.013280614056947,-0.00216190680322058,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"44",0.9924,0.9372,0.7484,0.9376,0.2516,0,0,0.0202481010264808,0.00887710205325267,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"45",0.276,0.0444,0.0024,0.0364,0.0024,0,0,-0.0257803685248128,-0.0431194921181281,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"46",0.4296,0.1584,0.0272,0.1556,0.0272,0,0,-0.0130801440807399,-0.024154899935442,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"47",0.7692,0.822,0.8652,0.82,0.1348,0,27,0.0106348204429752,0.0126675451571092,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"48",0.3108,0.3384,0.3668,0.344,0.3668,0,0,-0.00475550073419149,-0.00407077680294498,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"49",1,0.9892,0.872,0.988,0.128,0,0,0.0264452633877098,0.0123426524016573,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"50",0.1368,0.314,0.5676,0.3176,0.5676,0,0,-0.00514155282862294,0.00170334364062732,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"51",0.7624,0.7916,0.822,0.7976,0.178,0,2,0.00928275877858417,0.0103575256397589,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"52",0.8732,0.5536,0.1792,0.5528,0.8208,0,0,0.00106265376002668,-0.00700317509059845,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"53",4e-04,0.002,0.0112,8e-04,0.0112,0,12,-0.0397482106321803,-0.0283030054285118,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"54",0.6084,0.6564,0.6956,0.6496,0.3044,0,1,0.00353654959015539,0.00457147562074489,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"55",0.658,0.3024,0.0712,0.308,0.0712,0,6,-0.00460557062149878,-0.0129806077791837,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"56",0.6476,0.6052,0.5592,0.604,0.4408,0,0,0.00258409637138038,0.00154346777228312,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"57",0.1996,0.1892,0.172,0.1848,0.172,0,5,-0.00910620061395174,-0.00950297635686398,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"58",0.986,0.9908,0.9968,0.9948,0.0032,0,0,0.0276874948819624,0.0297275536288854,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"59",0.9804,0.8968,0.6632,0.8956,0.3368,0,1,0.0122421399256856,0.00400314116758423,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"60",0.1204,0.4348,0.8052,0.4352,0.8052,0,0,-0.00214841732336156,0.0118030186999362,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"61",0,0,0.0132,0,0.0132,0,0,-0.0624970663393566,-0.0336463770670447,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"62",0.046,0.0864,0.1628,0.0796,0.1628,0,5,-0.0120387915268553,-0.00893288345349254,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"63",0.6996,0.3508,0.1004,0.3456,0.1004,0,0,-0.00564633615961798,-0.0186519536005793,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"64",0.1092,0.2248,0.386,0.2256,0.386,0,0,-0.00963870768764782,-0.00361385883865083,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"65",0,0.0012,0.0112,0,0.0112,0,8,-0.0343316809043244,-0.0196880724287228,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"66",0.0624,0.09,0.132,0.0812,0.132,0,0,-0.0159767630719014,-0.0130353449083327,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"67",0.236,0.5336,0.8116,0.5432,0.1884,0,0,0.00105073280859829,0.0104886851819312,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"68",0.2552,0.6444,0.9172,0.6368,0.0828,0,0,0.00396678922550854,0.0156503664609861,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"69",0.4812,0.5144,0.5296,0.4936,0.4704,0,0,0.000103018027904378,0.000846530746502169,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"70",0.9652,0.8704,0.6836,0.88,0.3164,0,0,0.0152011851548198,0.00618628212959682,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"71",1,0.994,0.622,0.996,0.378,0,0,0.0198832200209143,0.00238481228234831,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"72",0.2812,0.3352,0.4088,0.3464,0.4088,0,0,-0.00430115580255359,-0.00255437469480058,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"73",0.9984,0.9656,0.6676,0.974,0.3324,0,0,0.0170130481178218,0.00404194104632543,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"74",0.0012,0.0228,0.2508,0.0208,0.2508,0,0,-0.0248419668585483,-0.00856397430712904,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"75",1,1,1,1,0,0,0,0.0709761155961209,0.0600528134498994,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"76",0,0.0056,0.2176,0.0012,0.2176,0,0,-0.0367694206716094,-0.0110087922056049,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"77",0.788,0.79,0.7988,0.796,0.2012,0,0,0.00919004447038391,0.00926573191514804,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"78",0.698,0.7624,0.812,0.7484,0.188,0,0,0.0059118805759302,0.00753183784326948,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"79",0.9996,0.998,0.994,0.998,0.006,0,0,0.0377918927912629,0.0303555362783907,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"80",0.0444,0.0656,0.0956,0.0612,0.0956,0,0,-0.0143982563882394,-0.0120324701955618,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"81",0,0,0.0024,0,0.0024,0,0,-0.0443267312869942,-0.0245942552832648,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"82",0.1664,0.4412,0.744,0.4296,0.744,0,0,-0.00171199078939345,0.00676043543005794,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"83",0.3476,0.5404,0.7256,0.5428,0.2744,0,0,0.000998336432015979,0.00563201436069655,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"84",0.0232,0.0076,0,0.0016,0,0,0,-0.0296636544326377,-0.0350662605607424,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"85",0.3492,0.6516,0.8676,0.648,0.1324,0,0,0.00376450316235391,0.0113704008028293,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"86",0.9844,0.9412,0.8476,0.9512,0.1524,0,64,0.014934577164552,0.00913384511580508,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"87",1,1,0.9828,0.9992,0.0172,0,0,0.0517651035048931,0.0301024024263209,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"88",0.0832,0.206,0.4388,0.2216,0.4388,0,132,-0.00571021919902976,-0.0011998668130809,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"89",0.4036,0.0872,0.0028,0.0852,0.0028,0,0,-0.0157872797127494,-0.028942372946259,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"90",0.9764,0.8476,0.4628,0.8476,0.5372,0,0,0.00941525156937719,-0.000530528106650722,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"91",0.028,0.266,0.7556,0.2648,0.7556,0,0,-0.00878300923483013,0.00977291027656382,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"92",0.002,0.12,0.6504,0.1124,0.6504,0,0,-0.017023452514638,0.00544249972752393,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"93",1,0.9976,0.928,0.9992,0.072,0,1,0.0316098181391516,0.0149461628876363,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"94",0.9844,0.8428,0.442,0.8376,0.558,0,0,0.0137198556983397,-0.00173502724990072,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"95",0.0632,0.122,0.2044,0.1128,0.2044,0,0,-0.0131817379684632,-0.00898713417338137,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"96",0.5768,0.6396,0.6836,0.63,0.3164,0,0,0.00370234212217771,0.0053354097252207,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"97",0.2676,0.2644,0.2612,0.2644,0.2612,0,1,-0.00606402852046304,-0.00616580935338029,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"98",1,0.994,0.8732,0.9964,0.1268,0,0,0.0272413111629486,0.011707662799192,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"99",0.4588,0.2996,0.1772,0.308,0.1772,0,0,-0.00428813887668677,-0.00780700864259463,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"100",0.4108,0.4208,0.4276,0.4164,0.4276,0,233,-0.00213063280951429,-0.00188791415095793,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"101",0.3072,0.3676,0.4216,0.374,0.4216,0,0,-0.00282069384013524,-0.00158526755195458,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"102",0.2924,0.1872,0.1032,0.1824,0.1032,0,0,-0.0104760076765801,-0.0145613760825557,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"103",0.936,0.7896,0.5348,0.788,0.4652,0,0,0.0109516619322744,0.00120722056566498,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
"104",0.9996,0.9972,0.996,1,0.004,0,0,0.0344376663667471,0.0250933731344575,100,0,0.2,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_03",0.2
