"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"20",0.0548,0.204,0.4952,0.2096,0.4952,0,1,-0.00739422600125262,-0.000109692353310543,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"21",0.9996,0.994,0.8644,0.9936,0.1356,0,1,0.0343925742082975,0.0152775982402222,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"22",0.0592,0.1344,0.2848,0.132,0.2848,0,0,-0.0125579385984518,-0.0065053970119343,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"23",1,0.9968,0.852,0.9992,0.148,0,16,0.0255412429974999,0.00836132038325561,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"24",0,8e-04,0.0068,0,0.0068,0,1,-0.0361031581716312,-0.0256873881904301,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"25",1,1,0.9996,1,4e-04,0,3,0.0611291002711402,0.0410228255104603,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"26",1,0.9988,0.9976,0.9996,0.0024,0,0,0.0301359292852604,0.0242942891663608,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"27",0.3264,0.5724,0.7884,0.5652,0.2116,0,1,0.00212410017848027,0.00988599787601612,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"28",0.998,0.9504,0.6748,0.9492,0.3252,0,6,0.0179743520713227,0.0046693987634577,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"29",0.9968,0.976,0.8892,0.9828,0.1108,0,0,0.0170134238052879,0.0101002711178213,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"30",0.5568,0.1984,0.04,0.208,0.04,0,0,-0.0123508166845317,-0.0266699647682647,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"31",0,0.002,0.0152,0,0.0152,0,0,-0.0417978182097107,-0.0270896862811906,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"32",0.8544,0.51,0.1708,0.5304,0.8292,0,2,0.000454652673870416,-0.00915838852648997,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"33",0.7472,0.5048,0.2716,0.5156,0.7284,0,1,0.000222666789419045,-0.00551590775941054,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"34",0.4928,0.4532,0.4216,0.4488,0.4216,0,1,-0.00123510603607601,-0.00219957930925773,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"35",1,1,1,1,0,0,8,0.0454761427016404,0.0430194407657605,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"36",0.1084,0.0264,0.0032,0.0164,0.0032,0,0,-0.023839965297458,-0.0328889732929693,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"37",1,0.9984,0.9544,0.9996,0.0456,0,0,0.0420727541872545,0.0200078204089513,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"38",1,1,0.9996,1,4e-04,0,4,0.0607790458443183,0.0385185135905269,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"39",8e-04,0.0112,0.0816,0.01,0.0816,0,0,-0.0267811833297622,-0.0161115489662688,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"40",1,0.9976,0.9004,0.9988,0.0996,0,0,0.0303094728846738,0.0139073006535679,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"41",0.9708,0.7892,0.3316,0.7884,0.6684,0,0,0.00711954045243566,-0.00375044949975337,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"42",0.008,0.0672,0.3072,0.0648,0.3072,0,0,-0.0129573240446113,-0.0043626596046798,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"43",1,0.9964,0.938,0.9976,0.062,0,0,0.0320932810009097,0.0171959151088858,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"44",0.0012,0.1712,0.7884,0.1744,0.7884,0,86,-0.00936707534277852,0.00807505762027007,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"45",0.004,0.0068,0.0064,0.0024,0.0064,0,5,-0.0274779172751947,-0.0249700702445123,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"46",0.3436,0.1924,0.0876,0.1884,0.0876,0,2,-0.0110607425089496,-0.0171857193834672,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"47",0.9968,0.9884,0.9852,0.9928,0.0148,0,26,0.0335023817572282,0.0283866608740304,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"48",1,0.9988,0.9368,1,0.0632,0,0,0.0304067715255914,0.0119704992976497,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"49",0.9996,0.9832,0.8456,0.9904,0.1544,0,0,0.0278607233547548,0.0128788466556136,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"50",0,0.0016,0.0544,4e-04,0.0544,0,11,-0.0433196420424433,-0.0215976067917466,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"51",0.4172,0.7704,0.95,0.7696,0.05,0,0,0.00589806576894882,0.0135673339856142,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"52",1,0.9996,1,1,0,0,1,0.0494212825672313,0.0464249954335195,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"53",0.0168,0.0356,0.0676,0.0324,0.0676,0,0,-0.0279992461564076,-0.0225429270130637,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"54",0,0,4e-04,0,4e-04,0,0,-0.0543424117664217,-0.0364444125934206,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"55",0.9412,0.7588,0.4264,0.76,0.5736,0,2,0.0099299380206242,-0.00247128793474134,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"56",0.664,0.3528,0.1252,0.36,0.1252,0,0,-0.00435607079756478,-0.0137527449112699,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"57",0.8404,0.868,0.8968,0.8692,0.1032,0,0,0.0121017179920459,0.0135955397619793,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"58",0.0016,8e-04,0,0,0,0,103,-0.0433198118147847,-0.0492750617847186,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"59",0.9996,0.9908,0.8172,0.9948,0.1828,0,1,0.0263771147701203,0.00978161941051404,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"60",0.0016,0.0188,0.1376,0.0128,0.1376,0,0,-0.0209017989451363,-0.0103323230291063,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"61",0.9988,0.9684,0.6916,0.9704,0.3084,0,6,0.0185448561508786,0.00511411369932174,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"62",0.658,0.26,0.0372,0.2624,0.0372,0,0,-0.00701233824927892,-0.018378708963329,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"63",0.2,0.1404,0.0864,0.1344,0.0864,0,0,-0.016670014861957,-0.0202143027692862,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"64",1,0.9996,0.9168,1,0.0832,0,0,0.0450033162272566,0.0142857028031403,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"65",0.6348,0.4444,0.2568,0.4304,0.2568,0,16,-0.00132814743448351,-0.00529892959351594,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"66",0.0604,0.2432,0.5352,0.2388,0.5352,0,0,-0.00772925900660651,0.000891260213015652,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"67",0.9992,0.9872,0.9224,0.9948,0.0776,0,11,0.0198505105578313,0.010636963278702,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"68",0.7196,0.5096,0.3,0.5052,0.7,0,0,0.000239567278620414,-0.00493276828529656,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"69",0.9848,0.9688,0.9388,0.9724,0.0612,0,0,0.0219128184402478,0.0177335396180353,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"70",0.7248,0.6152,0.4988,0.6212,0.5012,0,0,0.00347627140898761,-0.000241794390879407,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"71",0.5156,0.0996,0.0044,0.0952,0.0044,0,0,-0.0180210402083823,-0.0362422464485963,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"72",0.4908,0.45,0.4112,0.4524,0.4112,0,0,-0.0013273513960389,-0.00245372682377312,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"73",0,0.0132,0.5896,0.0148,0.5896,0,0,-0.0215935471032759,0.00221546139297615,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"74",4e-04,0.0136,0.114,0.0144,0.114,0,0,-0.0296513233312162,-0.0162247815143269,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"75",0.002,0.0164,0.12,0.0108,0.12,0,0,-0.0179218439014283,-0.00925512799390274,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"76",4e-04,4e-04,0.002,0,0.002,0,4,-0.0416928463601174,-0.0332989507964953,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"77",1,0.9996,0.9932,1,0.0068,0,6,0.0387581115256458,0.0228902410685726,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"78",0.6576,0.5824,0.5104,0.5988,0.4896,0,0,0.00267555985090623,0.000209966595376308,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"79",0,0.0124,0.136,0.01,0.136,0,0,-0.0284735779171457,-0.013165599342974,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"80",0,0.0028,0.0568,0,0.0568,0,20,-0.0241768134151796,-0.0107582058207827,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"81",0.8604,0.7892,0.6836,0.7864,0.3164,0,0,0.00861306701505156,0.00533732494456807,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"82",0.9996,0.9968,0.9772,0.9952,0.0228,0,0,0.0244504106328835,0.0178590036554076,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"83",0.0012,0.0108,0.082,0.0068,0.082,0,0,-0.0249242360377708,-0.0140311096141735,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"84",4e-04,0.0024,0.0308,0.002,0.0308,0,0,-0.0257666176995339,-0.0160367609041343,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"85",0.0144,0.0808,0.3332,0.0744,0.3332,0,0,-0.0132186721410588,-0.0041524783204678,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"86",0.0436,0.1192,0.2396,0.1064,0.2396,0,3,-0.0131690433411256,-0.00759025521508159,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"87",1,0.9996,0.9968,0.9996,0.0032,0,0,0.0365929233225895,0.0282839279356545,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"88",1,0.9992,0.9744,1,0.0256,0,0,0.0387501581177986,0.0216866755234865,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"89",0.4164,0.5312,0.6504,0.5456,0.3496,0,0,0.000873583924231277,0.00339266275793736,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"90",0.21,0.3948,0.6176,0.3872,0.6176,0,1,-0.00345959060278924,0.00394822949847421,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"91",0.6632,0.4808,0.3016,0.4836,0.3016,0,0,-0.000561464407335286,-0.00608355162011169,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"92",0.998,0.9772,0.8548,0.98,0.1452,0,1,0.0183494282489333,0.00927237951768251,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"93",0.9428,0.8072,0.5328,0.8052,0.4672,0,333,0.00830825049022463,0.000987939658545803,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"94",0.8968,0.8708,0.8296,0.8668,0.1704,0,100,0.0107779640024548,0.00938651827846195,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"95",0.9976,0.9864,0.9196,0.9896,0.0804,0,6,0.0247780380787893,0.0145201487944271,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"96",0,0.0064,0.0832,0.008,0.0832,0,0,-0.0294629738350994,-0.0150894264266797,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"97",0.6512,0.734,0.8072,0.7332,0.1928,0,0,0.00687496656247832,0.00947121021858095,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"98",0.8968,0.9268,0.9592,0.934,0.0408,0,0,0.0172721209532458,0.0195459324786581,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"99",0.97,0.9148,0.7948,0.9156,0.2052,0,0,0.0173689353464426,0.0103877078830192,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"100",0.6204,0.8384,0.9504,0.838,0.0496,0,0,0.0115694376573156,0.0193787065349762,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"101",0.98,0.8792,0.5992,0.8848,0.4008,0,0,0.0128325785668357,0.0028921124902331,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"102",0.2128,0.2656,0.3292,0.2704,0.3292,0,0,-0.0066471951500957,-0.00492602984505946,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"103",0.0204,0.1284,0.3952,0.1308,0.3952,0,4,-0.00977942052660683,-0.00215400110349455,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"104",0.1352,0.3508,0.6096,0.3472,0.6096,0,22,-0.00511076750972755,0.00381532127625474,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
"105",0.0564,0.268,0.6456,0.2624,0.6456,0,0,-0.00661520800702587,0.00381691781703624,100,0.2,0,0,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_01",0.2
