"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"11",0.0064,0.122,0.6164,0.1276,0.122,0.6356,0.96,0.6164,0.3836,0,0,-0.0292406988966787,0.00779801005490702,-0.0417585093366809,0.0595371421715524,-0.0769919038558755,-0.00921799782369696,0.00734693316175608,0.0240337462991831,0.0969275030341096,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"12",0.956,0.8072,0.448,0.796,0.8072,0.4476,0.1436,0.448,0.448,0,1,0.0116584976719367,-0.00171573249789265,-0.0300308790333015,0.0281970001044033,-0.0489892540950476,-0.0110039217968893,-0.00167262069246593,0.00730560154467691,0.062964799076806,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"13",0.7464,0.6164,0.4952,0.6252,0.6164,0.4884,0.366,0.4952,0.4952,0,0,0.00559685366342164,-0.000325218388154922,-0.0350593444295986,0.0341739014338616,-0.0827417885861281,-0.0119544518596055,-0.000214011363649433,0.0113796300522738,0.0606959715931268,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"14",1,0.9704,0.5184,0.9728,0.9704,0.5036,0.0336,0.5184,0.4816,0,0,0.0410542452129063,0.000632079160895735,-0.0414496254946889,0.0439793849023935,-0.0800913073193608,-0.0132007718133788,0.000972064597446057,0.0152356905113071,0.0804264925220728,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"15",0,0.0016,0.4796,4e-04,0.0016,0.4704,0.9984,0.4796,0.4796,0,0,-0.0457730244613683,-0.000745392302678812,-0.0299429662060682,0.0277565545914233,-0.0691696149396808,-0.0103448218172503,-0.00057909877131155,0.00881001227219684,0.0507254756600708,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"16",0.0196,0.1364,0.4924,0.1284,0.1364,0.4916,0.854,0.4924,0.4924,0,0,-0.0204687654892648,-0.000400571740211387,-0.0383998372107731,0.0373521371996952,-0.0679855995860253,-0.0124879174581839,-0.000398178980921823,0.0118813162448786,0.0722640233818515,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"17",0.9956,0.9136,0.4908,0.9108,0.9136,0.4904,0.078,0.4908,0.4908,0,0,0.0392570568290601,-0.00078836077809479,-0.0605451933582046,0.0577088549008177,-0.135836946325703,-0.01969392737344,-0.000929819237246437,0.0188583643255118,0.103259459412744,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"18",0.9932,0.9208,0.5108,0.9268,0.9208,0.526,0.0912,0.5108,0.4892,0,0,0.0227898759488848,0.000755732607394463,-0.0302527765859343,0.0326853115888145,-0.0550768150494794,-0.00980900682834808,0.00041377158015829,0.010823740753009,0.0671774155422244,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"19",0,0.0376,0.4812,0.0344,0.0376,0.4616,0.952,0.4812,0.4812,0,0,-0.0400539062359729,-0.00174634532049103,-0.0465931756678586,0.0425728965179789,-0.0746309674042779,-0.0162282939250233,-0.0013229105921691,0.0125288572078826,0.0756949050878341,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"20",0.9916,0.8948,0.4656,0.9048,0.8948,0.484,0.0888,0.4656,0.4656,0,0,0.0237652842014552,-0.00108259544858833,-0.0380399605206663,0.0369463219482608,-0.0691759985601009,-0.013209151271085,-0.00157716825165833,0.0111977407139714,0.0719746413300061,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"21",0.9996,0.9656,0.5296,0.9676,0.9656,0.526,0.0424,0.5296,0.4704,0,0,0.0319118608420796,0.00110692457700801,-0.0327628910937199,0.0360093251176843,-0.0674936327264873,-0.0101791462785335,0.0012231216342917,0.0122865192973761,0.064639917270239,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"22",0.7288,0.6104,0.4896,0.6208,0.6104,0.4712,0.3576,0.4896,0.4896,0,1,0.00384109247109248,-0.000606989272718518,-0.0298612109455079,0.0271813008534112,-0.0624234695613003,-0.0101508415337845,-0.000418555008275567,0.00864491724690389,0.055626540896459,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"23",0.9352,0.812,0.5772,0.8156,0.812,0.5852,0.306,0.5772,0.4228,0,0,0.0226827846010795,0.00510282449769644,-0.0464436980825871,0.0576841852251028,-0.112289059612884,-0.0118747295889409,0.00470152978749974,0.022062386327001,0.0898390790122277,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"24",0.0644,0.2272,0.5116,0.2252,0.2272,0.5188,0.7988,0.5116,0.4884,0,0,-0.0119863175775289,0.000614258818277191,-0.0316684748905618,0.0336793566575936,-0.0765807548079251,-0.0102869858715595,0.00042192211368816,0.0112012519484957,0.0756042690372336,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"25",0.0012,0.0276,0.3612,0.0176,0.0276,0.3464,0.9056,0.3612,0.3612,0,20,-0.0339481703065189,-0.00598204943518069,-0.0404995943738053,0.0258075986918413,-0.0769625031253033,-0.0163411021375159,-0.00497181898148185,0.00501584882604116,0.0554581415585085,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"26",1,0.9852,0.5092,0.984,0.9852,0.5008,0.0148,0.5092,0.4908,0,0,0.048513031681104,0.000174203322844576,-0.0429615264044451,0.0437709319245766,-0.0760330090224699,-0.0142939792548892,0.00034097001694338,0.0146668259843737,0.0854972371033027,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"27",0.358,0.4564,0.5364,0.4344,0.4564,0.5536,0.632,0.5364,0.4636,0,1,-0.00283567039763131,0.00234523707012637,-0.0401442625738922,0.0462734747885291,-0.0914940573363256,-0.0121619314141894,0.00193986501778612,0.0169695865737805,0.0801066852566256,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"28",0.1152,0.2444,0.4216,0.2416,0.2444,0.4196,0.6296,0.4216,0.4216,0,0,-0.00976715687428206,-0.00263439442347843,-0.0314439840530667,0.0268447748653092,-0.0651903736441175,-0.0120981628661666,-0.00277323670620222,0.00672732107416069,0.049231398192224,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"29",0.9512,0.8408,0.5912,0.8488,0.8408,0.618,0.2788,0.5912,0.4088,0,0,0.0205911160323906,0.00500764674652365,-0.0348727397985374,0.0479155149447579,-0.0764026012012517,-0.00828140243040662,0.00464763045050408,0.0178134924873822,0.098892372148425,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"30",0.9032,0.7584,0.5256,0.7552,0.7584,0.5132,0.2812,0.5256,0.4744,0,0,0.0153937799266156,0.00118148735300047,-0.0439489176696075,0.0456171607365082,-0.0848363339169392,-0.013836859485296,0.00145647315821128,0.0161356596039669,0.0962298483933195,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"31",0.958,0.8148,0.5,0.8136,0.8148,0.5,0.1844,0.5,0.5,0,1,0.0165740844011877,-1.47864691341834e-05,-0.0386309966253092,0.0376933021571763,-0.0807394721142334,-0.0120768278821331,-5.89239792572002e-06,0.0123740004117538,0.0785744513475601,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"32",0.5976,0.5604,0.5176,0.5492,0.5604,0.5316,0.4792,0.5176,0.4824,0,0,0.00264632960100212,0.00105871069211399,-0.0378178582475349,0.0395525719908885,-0.0672501949878558,-0.0114635887054984,0.000878999647586121,0.0139169124504097,0.0699659387646379,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"33",0,0.004,0.4784,0.0032,0.004,0.48,0.9952,0.4784,0.4784,0,0,-0.0460599566124409,-0.000745414127613292,-0.0325938182571968,0.0303471311315019,-0.0617524869102516,-0.0104528583740158,-0.000955543339622621,0.00908096956252965,0.0548994241244666,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"34",0.868,0.7344,0.5656,0.7292,0.7344,0.544,0.3576,0.5656,0.4344,0,0,0.0098517123308324,0.00203515501548203,-0.0301147245440459,0.033470600496519,-0.0550991387626177,-0.00903644344263864,0.00254909520043992,0.0124464348452213,0.0651082293453971,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"35",0.0444,0.2116,0.584,0.2216,0.2116,0.5796,0.8728,0.584,0.416,0,0,-0.0118202567970719,0.00300162225512806,-0.0273822157184279,0.0340277168253786,-0.0549707778425746,-0.00666087031232527,0.00285635482055896,0.0132514198678844,0.0524963121483693,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"36",4e-04,0.0292,0.5548,0.0324,0.0292,0.5448,0.9816,0.5548,0.4452,0,0,-0.0429907993730784,0.00270145310405546,-0.0418197441867746,0.0481119263762375,-0.0892824591604128,-0.0121810549497431,0.0031549306276766,0.0175708142480244,0.0896618131584265,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"37",0.2296,0.3448,0.4772,0.3432,0.3448,0.4856,0.6128,0.4772,0.4772,0,6,-0.00531734263146714,-0.000713910413555766,-0.0271711925907965,0.0263915856738424,-0.0488867298149128,-0.00974679690103615,-0.000799796469461833,0.00765603985614585,0.0527647408504162,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"38",0.8284,0.7276,0.6008,0.7348,0.7276,0.608,0.448,0.6008,0.3992,0,0,0.0146612889222388,0.00589781615414065,-0.0429418180396267,0.0546869601483646,-0.0789610370476208,-0.0101745764842445,0.00567583561608059,0.0222967033219735,0.101283526980198,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"39",4e-04,0.1,0.7492,0.1032,0.1,0.7492,0.9972,0.7492,0.2508,0,0,-0.0245213833546339,0.0122701291083666,-0.0257481559170544,0.0514689363550046,-0.0573432136877401,-4.89320247126449e-05,0.0118506454775695,0.0246094646417161,0.0774817821284075,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"40",0.0044,0.0828,0.532,0.076,0.0828,0.5144,0.93,0.532,0.468,0,0,-0.0260372717749224,0.000955219403065285,-0.0354811417243224,0.0365998849159805,-0.0697262416589125,-0.0107824674996441,0.0013474157784783,0.0131461978612432,0.0664839793658737,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"41",0.9892,0.8872,0.504,0.8872,0.8872,0.506,0.1176,0.504,0.496,0,0,0.0224941047696907,0.000242894988219916,-0.0368428954034252,0.0381851154301793,-0.0757632305863165,-0.0122828096265541,0.000162092831318816,0.0123211411873896,0.0794292670724495,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"42",0.9744,0.846,0.5032,0.848,0.846,0.5048,0.1576,0.5032,0.4968,0,0,0.0208064388707816,0.000190128025939478,-0.0383766679394921,0.0419042462629524,-0.0840421337615525,-0.0132617413889576,0.000110436097775554,0.0128439212100215,0.0795782377929259,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"43",0,0.0196,0.4848,0.0184,0.0196,0.4732,0.9764,0.4848,0.4848,0,0,-0.0392111893320526,-0.000877685949152552,-0.0379645307816101,0.0357467220065284,-0.0730793726028528,-0.0130366510974235,-0.000643229147494313,0.0112161700899288,0.0662445517663703,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"44",0.8452,0.7628,0.652,0.7676,0.7628,0.6764,0.5392,0.652,0.348,0,0,0.0176637658105716,0.0103145879604938,-0.038766108752364,0.063046561556936,-0.0896933023339649,-0.00625218983809261,0.00984617780701425,0.02677070223267,0.108621467010983,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"45",0.0452,0.1872,0.5104,0.1964,0.1872,0.5076,0.8208,0.5104,0.4896,0,0,-0.013897846253887,0.00035257043185534,-0.0332157528226699,0.033227555843761,-0.0684411918919895,-0.01025898219289,0.000418750738077838,0.0109446272096898,0.0735788457334754,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"46",0.2032,0.3356,0.5052,0.3496,0.3356,0.498,0.6676,0.5052,0.4948,0,0,-0.00739298027160029,5.45087769235076e-05,-0.0362863370928226,0.0369051369791311,-0.0613330142953793,-0.0119198463529626,0.000170120426092864,0.0122662767328174,0.0794710275355304,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"47",0.0788,0.25,0.5256,0.2444,0.25,0.534,0.7852,0.5256,0.4744,0,0,-0.0131191121006772,0.00130838500084945,-0.0379969546036081,0.0408180137241598,-0.074421887938205,-0.0118172157751585,0.00108773465301899,0.0140297552902472,0.0798132817909395,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"48",0.6356,0.5664,0.5024,0.5632,0.5664,0.4948,0.432,0.5024,0.5024,0,0,0.00273903232568529,-4.22923299366205e-05,-0.0349555504513454,0.0351353110329702,-0.0645365847594009,-0.0117704180205856,0.000134566885209539,0.011422235437321,0.0784053274860439,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"49",0.9676,0.8228,0.4764,0.8284,0.8228,0.4716,0.1408,0.4764,0.4764,0,0,0.0233325882722859,-0.00179773310483748,-0.0536634064225922,0.0507070242693085,-0.0993728724957469,-0.0187904935131296,-0.00154726713884768,0.0152909406877136,0.0932798343283642,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"50",0.6544,0.5688,0.4856,0.5888,0.5688,0.4828,0.4092,0.4856,0.4856,0,0,0.00420792461402984,-0.000728354086591475,-0.0474364691340414,0.0458100600989961,-0.0917341098703276,-0.015295417348137,-0.000583756195769446,0.0139940450427806,0.0892936363780699,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"51",0.9856,0.8712,0.4944,0.8776,0.8712,0.49,0.1224,0.4944,0.4944,0,0,0.0217030463373343,-0.000303015573873002,-0.0381457791723013,0.0372331724593249,-0.105182560093497,-0.0129726421698015,-0.000198815773556435,0.0120216879378278,0.0646467800879174,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"52",0.1592,0.3316,0.5412,0.3252,0.3316,0.5384,0.7372,0.5412,0.4588,0,1,-0.0096788989963204,0.00219093130982283,-0.0407256126089103,0.0463515113395876,-0.0957849419612657,-0.0125925152645951,0.00228957709766621,0.0168619300643517,0.0780124763254266,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"53",0.8672,0.7116,0.524,0.728,0.7116,0.5168,0.3196,0.524,0.476,0,0,0.0111358464993397,0.000886618789101575,-0.039761745492808,0.041706218947069,-0.080342040425071,-0.0115674005839266,0.00119283303460214,0.013994093286167,0.0733658210422507,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"54",0.13,0.3368,0.5928,0.3272,0.3368,0.596,0.8184,0.5928,0.4072,0,0,-0.0101706606427173,0.00558329627034334,-0.041583262836479,0.0549041155910534,-0.0789731388860229,-0.0106670845462703,0.0054075395250201,0.0209255953113462,0.106500055061592,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"55",0.0368,0.2092,0.55,0.202,0.2092,0.5672,0.8744,0.55,0.45,0,0,-0.0160698819409398,0.00289695917403148,-0.0350409013596439,0.0423749203119853,-0.0697714368822648,-0.0104723150091396,0.00254466379311513,0.0158355590333581,0.0883998173295912,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"56",0.482,0.4708,0.4636,0.4828,0.4708,0.4604,0.446,0.4636,0.4636,0,0,-0.00134396178184531,-0.00220736061926096,-0.0498395035615239,0.0432279978298961,-0.0788372830459351,-0.0178758782776348,-0.00173102515763909,0.0139654510511374,0.0780792816937076,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"57",0.1908,0.338,0.5092,0.3336,0.338,0.5188,0.6884,0.5092,0.4908,0,0,-0.0103816779351705,0.000959102060126794,-0.0442836106663854,0.0495136847597676,-0.0865235444017566,-0.0159451969363127,0.000899132108698915,0.0176740421904636,0.11115519775679,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
"58",0.9512,0.8076,0.4748,0.8028,0.8076,0.482,0.1636,0.4748,0.4748,0,0,0.012624692201444,-0.000803881955537771,-0.0292637541619622,0.0291096060218518,-0.056531486660217,-0.0104483038914642,-0.000949462051376946,0.00904947623605881,0.0531617296346342,100,0,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_5",0.2
