"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"16",0.8988,0.9524,0.2056,0,0.0217194465250162,0.0140176555362142,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"17",0.1588,0.1248,0.194,0,-0.0100741501075273,-0.00858090152751041,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"18",0.1448,0.1032,0.2056,0,-0.0112472902270568,-0.00880726913845245,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"19",0.8596,0.8332,0.1132,0,0.0135217865624483,0.0150379692681659,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"20",0.056,0.052,0.0604,0,-0.0199550642344761,-0.0193652056528697,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"21",0.5516,0.7156,0.6168,0,0.00102329260840335,-0.00230832447786257,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"22",0.8896,0.866,0.0908,0,0.0172809239814811,0.0187137569295765,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"23",0.9636,0.9968,0.2548,0,0.0141366929506231,0.00495334092015473,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"24",0.9976,1,0.2032,0,0.0311372829725174,0.00922724102801876,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"25",0.7676,0.7644,0.2272,0,0.00836799066492921,0.0084847610166444,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"26",0.7856,0.8412,0.2644,0,0.0104559042832603,0.00814619618643052,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"27",0.802,0.6108,0.0776,0,0.00767533835675729,0.0130726514610117,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"28",0.5784,0.5928,0.4576,0,0.00144281635813146,0.00101968826801303,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"29",0.9504,0.9872,0.2,0,0.0140629122970917,0.00704501680452316,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"30",0.012,0.0044,0.024,0,-0.0287426885669578,-0.0237086707046614,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"31",0.4344,0.228,0.678,0,-0.00141588459467519,0.00424774690817818,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"32",4e-04,0,0.002,0,-0.0477365058893472,-0.0365295367258955,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"33",0.2576,0.3208,0.1868,0,-0.00811254803301684,-0.0105693286990788,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"34",0.9352,0.9836,0.1548,0,0.015935603942244,0.0105497463988698,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"35",0.1772,0.0428,0.4476,0,-0.0100635358541336,-0.00145386015612519,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"36",0.616,0.61,0.3644,0,0.0042778661743237,0.00445062982141262,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"37",0.9612,0.9732,0.0476,0,0.0229719036716253,0.0208548599364453,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"38",0.9916,0.9968,0.0128,0,0.0275619690277154,0.0238320487966342,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"39",0.862,0.9052,0.2072,0,0.0146302495471895,0.0113076412023181,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"40",0.3916,0.5268,0.2736,0,-0.00197783929163618,-0.00463211231752157,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"41",0.9952,1,0.056,0,0.034534439889158,0.0185329054391319,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"42",0.9804,0.9964,0.088,0,0.019689238526147,0.0123435898591944,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"43",0.074,0.0244,0.1896,0,-0.0175602475860276,-0.0106770095891528,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"44",0.004,0,0.4928,0,-0.0204484477209803,-0.000245557778991785,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"45",0.1336,0.0512,0.3024,0,-0.0143348313935271,-0.00708586995508587,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"46",0.906,0.99,0.3592,0,0.0169906604499886,0.00477988398150414,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"47",0.1024,0.0864,0.1196,0,-0.016940413236706,-0.0160212955843015,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"48",0.9904,0.9972,0.0192,0,0.0215846849642626,0.0169016673810827,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"49",0.9996,1,0.0088,0,0.0330831596755018,0.020799332873802,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"50",0.0288,4e-04,0.4708,0,-0.0205269254538492,-0.00104763692178437,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"51",0.7056,0.7036,0.2924,0,0.00675738679519533,0.00683104921378772,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"52",0.3392,0.3188,0.356,0,-0.00536976993492783,-0.00472918907039302,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"53",0.072,0.0332,0.1216,0,-0.0141443394968062,-0.0106577290288388,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"54",0.702,0.8064,0.4288,0,0.00371458910972891,0.00146262010907281,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"55",0.9372,0.782,0.0104,0,0.0131504700036203,0.0195411806689379,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"56",0.0236,8e-04,0.2364,0,-0.0257770564977758,-0.00926894223404303,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"57",0.0052,4e-04,0.022,0,-0.0357211850276481,-0.0271950139044224,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"58",0,0,4e-04,0,-0.0535621860786299,-0.0311791970397181,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"59",0.7632,0.7208,0.2064,0,0.00694050944105022,0.00808089809648814,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"60",0.9896,0.9976,0.0384,0,0.0235334166770345,0.0170374267881434,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"61",0.0524,0.0248,0.1012,0,-0.017139253354006,-0.0129233198265032,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"62",0.778,0.956,0.5392,0,0.0095104349057839,-0.00135465914695836,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"63",0.9196,0.9764,0.2324,0,0.0106004819106161,0.00540323537561067,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"64",0.4516,0.2008,0.7552,0,-0.000821554117370882,0.00724059515708678,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"65",0.984,0.99,0.026,0,0.0327650586660673,0.0287213795600124,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"66",0.8488,0.842,0.1456,0,0.0104048318987953,0.0107392457953657,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"67",0.0016,4e-04,0.0104,0,-0.030382006255804,-0.0216147275888915,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"68",0.7132,0.5104,0.1448,0,0.00502334793442714,0.00969809020739058,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"69",0.3508,0.2284,0.492,0,-0.00446541930682778,-0.00032404413725284,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"70",0.8684,0.7372,0.0512,0,0.00877850797627183,0.0127415067793023,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"71",0.9832,0.9988,0.1604,0,0.0236882611222463,0.0105567717070673,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"72",0.0156,0.0032,0.0628,0,-0.0246656378983476,-0.0167853622130671,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"73",0.9936,1,0.1504,0,0.0208133646528037,0.00761060172369913,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"74",0.9488,0.9884,0.1528,0,0.0247059369286473,0.0153319635743288,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"75",0.9272,0.9892,0.24,0,0.0146557252342827,0.00686250169720657,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"76",0.9984,1,0.0464,0,0.0448040936676802,0.0213760723814383,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"77",0.9988,1,0.002,0,0.0363895554193217,0.0259764773678033,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"78",0.0196,0.022,0.0136,0,-0.0294512251781464,-0.0300170174701159,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"79",0.1772,0.1276,0.2556,0,-0.00965833570363855,-0.00700260458095394,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"80",0.7816,0.9272,0.4544,0,0.00844758339276691,0.00114588963906508,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"81",0.0068,0,0.1152,0,-0.031715906131378,-0.0141326077734973,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"82",0.8668,0.946,0.3256,0,0.013407885823033,0.00591176316704431,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"83",0.708,0.6276,0.2268,0,0.00572949550101475,0.00807380648044749,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"84",4e-04,0,0.0084,0,-0.035168854038228,-0.0241964260576727,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"85",0.4124,0.5876,0.2476,0,-0.00328312593305924,-0.00934530902055747,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"86",0.9892,0.9996,0.0464,0,0.0214396943403719,0.013938183033736,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"87",0.0628,0.0044,0.3952,0,-0.0194887848901818,-0.00346414226907134,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"88",0.5528,0.9628,0.9224,0,0.00169540463486987,-0.0163162330781312,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"89",0.0016,0,0.0396,0,-0.0285193686747167,-0.0148842142521824,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"90",0.6756,0.6088,0.2676,0,0.00477194817521182,0.00672915157648959,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"91",0.7104,0.954,0.7112,0,0.00569950193616538,-0.00574295313560169,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"92",0.9948,0.9996,0.1132,0,0.0286671270546679,0.013955361162564,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"93",0.7648,0.9448,0.5792,0,0.00890019085747748,-0.0024955498502111,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"94",0.3776,0.0488,0.8644,0,-0.00350196717966651,0.0131238510613013,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"95",0.87,0.7048,0.0372,0,0.0109063430064448,0.0168307441964973,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"96",0.8696,0.9688,0.3652,0,0.0104718256936219,0.0032922087083908,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"97",0.074,0.0932,0.06,0,-0.0184692204432777,-0.0202176695646453,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"98",0.8772,0.8856,0.138,0,0.00974238826616028,0.00929285862467511,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"99",0.0132,8e-04,0.1608,0,-0.0192402296903092,-0.00812891726201952,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"100",0.9884,0.9972,0.0392,0,0.0334416389597795,0.0252804129194257,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"101",0.9184,0.9792,0.2136,0,0.0210436477971217,0.0123359350650656,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"102",0.1196,0.0604,0.218,0,-0.0133034086246676,-0.00882621909106465,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"103",1,1,0,0,0.0509001031543627,0.0327733878230957,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"104",0.8612,0.818,0.1112,0,0.0127198968117801,0.0146758263053547,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"105",0.7088,0.85,0.4676,0,0.00652959563106433,0.000659004328022928,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"106",0.996,1,0.1668,0,0.0276768101399784,0.00952106102345755,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"107",0.9532,0.9932,0.1716,0,0.0144881161839911,0.0079694714768393,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"108",0.226,0.41,0.1128,0,-0.00890688864104363,-0.0152700166139365,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"109",0.7572,0.9036,0.4904,0,0.0110838357584364,0.000528735190634558,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"110",0.8028,0.96,0.5756,0,0.0100446296209179,-0.00215441442300466,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"111",0.6084,0.7428,0.5276,0,0.00299005238339431,-0.000608277290339105,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"112",0.9128,0.9388,0.1212,0,0.0167107297898735,0.0142323803581661,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"113",0.9944,0.9992,0.0188,0,0.027877709397493,0.0203262185310599,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"114",0.214,0.4248,0.0864,0,-0.00962694069997135,-0.0171381432552533,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"115",0.8428,0.9744,0.5232,0,0.0110470524915903,-0.000431374416334367,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"116",0.9888,0.998,0.0388,0,0.0356094117812021,0.0261387407171386,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
"117",0.7864,0.9968,0.9024,0,0.0079086337936676,-0.0126059227967454,100,0,0.2,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_36",0.2
