"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"61",0.1016,0.074,0.0624,0.084,0.0624,0,0,-0.0414543603989715,-0.0455555068247914,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"62",0.0276,0.0528,0.0948,0.054,0.0948,0,0,-0.0518542207942292,-0.0419910614784113,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"63",1,1,1,1,0,0,0,0.104667364508924,0.0877049471470225,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"64",0.1252,0.1072,0.0836,0.0992,0.0836,0,0,-0.0327782260639169,-0.0353153373640056,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"65",1,1,1,1,0,0,58,0.0840654334374926,0.0895023968323675,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"66",0.008,0.0084,0.0076,0.0076,0.0076,0,0,-0.0626146057613929,-0.0624421210890769,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"67",0.9528,0.9764,0.9908,0.984,0.0092,0,0,0.0560928334784049,0.0648845645288199,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"68",0.0984,0.174,0.2788,0.1704,0.2788,0,0,-0.0301368081697662,-0.018236536291764,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"69",0.7848,0.76,0.7384,0.7576,0.2616,0,0,0.0218683145350937,0.0196518570690352,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"70",0.736,0.6924,0.6424,0.7024,0.3576,0,0,0.0149976873705357,0.0107053554385305,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"71",0.0068,0.0164,0.0324,0.0136,0.0324,0,0,-0.0636438206242762,-0.0543892508950353,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"72",0.8208,0.7208,0.5796,0.7096,0.4204,0,1,0.0175605175337835,0.0060814969966754,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"73",0.1352,0.092,0.0528,0.0852,0.0528,0,0,-0.0429320152420164,-0.0511316793341779,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"74",0.3568,0.65,0.8668,0.6484,0.1332,0,4,0.0104238882590242,0.031020557867622,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"75",0.9988,0.9996,1,1,0,0,0,0.0967041766511843,0.105130592939203,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"76",0.7212,0.742,0.7756,0.7496,0.2244,0,4,0.0188268966032616,0.0208628293140173,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"77",0.9864,0.9764,0.9604,0.9828,0.0396,0,0,0.0565323007718084,0.049114113486516,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"78",0.9824,0.9468,0.8744,0.9516,0.1256,0,0,0.0493461443496547,0.0337054107897362,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"79",8e-04,0.0024,0.0052,0,0.0052,0,0,-0.0755505672610945,-0.0612416066521418,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"80",0.6928,0.516,0.3116,0.4912,0.6884,0,0,0.000240009819690182,-0.0121451281723988,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"81",1,1,0.9996,1,4e-04,0,1,0.0937398748519886,0.0872947796952928,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"82",0.9824,0.9844,0.9888,0.984,0.0112,0,140,0.0647725824140773,0.0675726372884805,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"83",0.1372,0.3084,0.516,0.3028,0.516,0,0,-0.0133917211265712,0.00129664687927497,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"84",0.9844,0.9464,0.8356,0.946,0.1644,0,1,0.0497829667776347,0.0308720059946326,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"85",8e-04,0.0012,0.002,0.0016,0.002,0,16,-0.0887224337549236,-0.0824438352426251,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"86",0.6336,0.3668,0.1648,0.3736,0.1648,0,0,-0.00720855141565637,-0.0222625016199084,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"87",0.082,0.03,0.0056,0.0216,0.0056,0,0,-0.052434701112734,-0.0671975110224274,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"88",0.976,0.934,0.8624,0.9416,0.1376,0,0,0.0441675029114521,0.0313562899870887,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"89",0.9832,0.9856,0.9836,0.9808,0.0164,0,0,0.0623957935695843,0.0639924462448185,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"90",0.8496,0.75,0.5996,0.7476,0.4004,0,0,0.0182287844392114,0.00726018611673078,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"91",0.8968,0.9304,0.9504,0.9244,0.0496,0,0,0.0421115221023138,0.0485182301419207,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"92",0.998,0.9888,0.9628,0.9876,0.0372,0,0,0.066297855014399,0.0512624488886037,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"93",0.0104,0.0976,0.4348,0.094,0.4348,0,0,-0.0357774825989873,-0.00482558106259141,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"94",0.1888,0.1736,0.1604,0.1752,0.1604,0,0,-0.0276563456828869,-0.0293822825401337,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
"95",4e-04,0.002,8e-04,0,8e-04,0,55,-0.0918793522382386,-0.0755886149287135,100,0,0.8,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_09",0.2
