"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"1",0.1612,0.1144,0.2316,0,-0.00860448392077526,-0.00651474694292008,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"2",0.9172,0.986,0.3292,0,0.0118947218714789,0.00395387100559663,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"3",0.9692,0.9944,0.1624,0,0.0177163361298789,0.00909338190506612,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"4",0.9972,1,0.0676,0,0.0306203734915408,0.0132386395645635,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"5",0.8892,0.9392,0.1944,0,0.01118831873606,0.00789050481157574,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"6",0.9024,0.9504,0.1804,0,0.0103968332210116,0.00716235401908323,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"7",0.9596,0.9992,0.3584,0,0.0161470040820696,0.00338977683490185,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"8",0.0148,0.0016,0.0596,0,-0.0285351370450833,-0.0194337886240032,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"9",0.7372,0.8532,0.4256,0,0.00375610855717721,0.00104433877414055,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"10",0.89,0.9164,0.1336,0,0.0130393499000534,0.0114108543539149,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"11",0.438,0.5944,0.288,0,-0.00136772660243463,-0.00487364075213716,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"12",0.026,4e-04,0.2892,0,-0.0153258534463438,-0.00416561237450245,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"13",0.2428,0.1872,0.3032,0,-0.0070654670243083,-0.00512561010993509,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"14",0.7212,0.5584,0.1464,0,0.00652835440109015,0.011707751172727,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"15",0.0668,0.022,0.1912,0,-0.0157073398320759,-0.0093788838898041,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"16",0.0216,0.0012,0.2676,0,-0.0126951627356442,-0.00388679616301667,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"17",0.0612,0.0108,0.2872,0,-0.0137984768919667,-0.00490140953253125,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"18",0.006,0,0.1632,0,-0.0269676992133684,-0.0100516619870813,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"19",0.758,0.934,0.5828,0,0.00565522506733125,-0.00176957632088631,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"20",0.0228,0.004,0.0852,0,-0.0163000678398369,-0.0104737562438892,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"21",0.8128,0.874,0.2872,0,0.00977467422043133,0.00654994185129112,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"22",0.8696,0.9556,0.3116,0,0.0100798955647363,0.00456372266500989,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"23",0.996,1,0.1148,0,0.0262728911606291,0.0110675404022716,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"24",0.9508,0.998,0.3452,0,0.0181490195218586,0.00413195534784159,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"25",0.8048,0.5876,0.0748,0,0.0104145530789259,0.017971375473798,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"26",0.0152,8e-04,0.0852,0,-0.0185071124956947,-0.0103727702087774,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"27",0.2084,0.0548,0.5084,0,-0.0061868370926774,0.000166119722315875,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"28",0.6544,0.4756,0.1864,0,0.00337067625483781,0.00734428695685229,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"29",0.2176,0.1252,0.326,0,-0.00752224784461093,-0.00409576632355295,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"30",0.1532,0.0716,0.2968,0,-0.0119261532927533,-0.00630635902087232,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
"31",0.3456,0.2908,0.3856,0,-0.00362560577006789,-0.00239682307783335,100,0,0,1,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_32",0.2
