"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"1",1,1,0,0,0.204549325736306,0.206297100925381,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"2",1,1,0,0,0.217583385753099,0.218038619401921,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"3",1,1,0,0,0.183735455853749,0.196287267152671,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"4",1,1,0,0,0.212606605523156,0.215363007322276,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"5",1,1,0,0,0.291921075989066,0.293688363425545,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"6",1,1,0,0,0.3325205844421,0.330942181612831,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"7",1,1,0,0,0.255905272710182,0.241858813213767,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"8",1,1,0,0,0.273130128788004,0.265487564099122,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"9",1,1,0,0,0.252441176440125,0.247652948445035,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"10",1,1,0,0,0.242531648881593,0.249311092999602,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"11",1,1,0,0,0.147133404762014,0.135443398535573,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"12",1,1,0,0,0.223721168148792,0.210911233207566,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"13",1,1,0,0,0.194300587113246,0.199127711936089,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"14",1,1,0,0,0.285705001275785,0.287555782767601,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"15",1,1,0,0,0.217615178563908,0.217825529236876,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"16",1,1,0,0,0.23164565814258,0.231351732058456,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"17",1,1,0,0,0.255805212078453,0.247539993664229,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"18",1,1,0,0,0.285999741223541,0.28632166527065,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"19",1,1,0,0,0.211591729859633,0.220785393572759,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"20",1,1,0,0,0.356986223531415,0.332420435618812,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"21",1,1,0,0,0.217851486595038,0.211613202077622,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"22",1,1,0,0,0.252289869178789,0.254933257530947,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"23",1,1,0,0,0.26784934779741,0.270552675663687,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"24",1,1,0,0,0.221559935347101,0.219283535946713,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"25",1,1,0,0,0.240911584022009,0.272026680637593,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"26",1,1,0,0,0.207068694717327,0.208219958239522,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"27",1,1,0,0,0.298517250811508,0.26897942962208,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"28",1,1,0,0,0.332986813399079,0.333598305602864,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"29",1,1,0,0,0.256011000755435,0.230541284527714,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"30",1,1,0,0,0.234392372536561,0.236808065099016,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"31",1,1,0,0,0.22211929208388,0.228067655226789,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"32",1,1,0,0,0.25884734576538,0.255859370671609,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"33",1,1,0,0,0.240061474850335,0.253452106200804,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"34",1,1,0,0,0.288763746027627,0.301849818666651,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"35",1,1,0,0,0.283723614391145,0.277854533973053,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"36",1,1,0,0,0.208488849370723,0.208747823901854,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"37",1,1,0,0,0.236473012505167,0.242618701835524,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"38",1,1,0,0,0.288480769143203,0.260554816935362,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"39",1,1,0,0,0.279918890619546,0.286431884796988,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"40",1,1,0,0,0.23193962885129,0.240020630771259,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"41",1,1,0,0,0.329436257344718,0.318956271105134,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"42",1,1,0,0,0.291643063384978,0.28366494304091,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"43",1,1,0,0,0.354553876829377,0.348386765199178,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"44",1,1,0,0,0.283228195401185,0.280120931969552,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"45",1,1,0,0,0.355507322312135,0.357159078609004,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"46",1,1,0,0,0.266228331532227,0.262081589002179,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"47",1,1,0,0,0.256672774342913,0.246750177734671,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"48",1,1,0,0,0.162395363529185,0.166404367677571,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"49",1,1,0,0,0.198406570600912,0.194875436238666,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"50",1,1,0,0,0.206847917589895,0.193654997375113,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"51",1,1,0,0,0.264347117648647,0.267731212677716,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"52",1,1,0,0,0.248129630175783,0.255548638231189,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"53",1,1,0,0,0.219080128073877,0.210867179693945,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"54",1,1,0,0,0.269688976307453,0.263456432538439,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"55",1,1,0,0,0.31753895264326,0.322151521716962,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"56",1,1,0,0,0.21671756229882,0.236065872426763,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"57",1,1,0,0,0.231689330585944,0.237856214485968,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"58",1,1,0,0,0.182836218648015,0.179853130357122,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"59",1,1,0,0,0.307068734676883,0.300530654707939,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"60",1,1,0,0,0.237961208575298,0.243892813457226,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"61",1,1,0,0,0.267178097368318,0.263505406920919,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"62",1,1,0,0,0.235546747216666,0.231039185676028,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"63",1,1,0,0,0.312553342776704,0.317945969473823,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"64",1,1,0,0,0.256506323942796,0.255124316105056,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"65",1,1,0,0,0.373206542274167,0.357987225648356,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"66",1,1,0,0,0.23469399448965,0.236859714156653,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"67",1,1,0,0,0.210882161947279,0.211520376449963,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"68",1,1,0,0,0.239445167716854,0.240544940129457,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"69",1,1,0,0,0.295588251974757,0.296874927700737,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"70",1,1,0,0,0.264543204990439,0.250148640956795,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"71",1,1,0,0,0.250510500437667,0.264670359625661,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"72",1,1,0,0,0.234181013291257,0.229982410797888,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"73",1,1,0,0,0.269387351475632,0.280243673186421,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"74",1,1,0,0,0.246340584816046,0.258614240071442,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
"75",1,1,0,0,0.284351904398759,0.282871659317241,100,0.5,0.5,0,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_10",0.2
