"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"373",0.5616,0.612,0.6648,0.6172,0.3352,0,0,0.00300686331567022,0.00423663582323126,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"374",0.8772,0.9076,0.9452,0.916,0.0548,0,0,0.0170927944944907,0.0196833569940228,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"375",1,0.9992,0.9992,0.9996,8e-04,0,0,0.0376682840479219,0.0297338061684825,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"376",0.2284,0.6344,0.9188,0.6284,0.0812,0,98,0.00341344320839764,0.0149352060901689,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"377",0.2788,0.34,0.4056,0.3448,0.4056,0,37,-0.00468319883539995,-0.00275795516023799,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"378",0.8904,0.8828,0.8788,0.8856,0.1212,0,0,0.0129305786967926,0.0123977962480138,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"379",0.8192,0.5772,0.2988,0.582,0.7012,0,4,0.00223416473432769,-0.0061715584897902,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"380",0.0272,0.0068,4e-04,0.004,4e-04,0,0,-0.0315137476707951,-0.039028890332002,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"381",0.0884,0.2772,0.5596,0.2716,0.5596,0,255,-0.00573598074614773,0.00165910262670606,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"382",1,0.9996,0.984,1,0.016,0,0,0.0460241213051282,0.0248955282572961,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"383",0.6572,0.6156,0.572,0.6176,0.428,0,23,0.00402334435178078,0.00245271000036997,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"384",4e-04,0.0532,0.6188,0.0548,0.6188,0,12,-0.013078299089185,0.00249700095809684,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
