"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"1",0.0652,0.2372,0.5456,0.2412,0.5456,0,0,-0.00748642199065004,0.00120043746007028,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"2",0,8e-04,0.0112,4e-04,0.0112,0,0,-0.0445848086942627,-0.0302571425055705,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"3",0.9724,0.9288,0.8572,0.9344,0.1428,0,15,0.0143888106275529,0.0102102605981947,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"4",1,0.9916,0.96,0.9968,0.04,0,0,0.0261104880653912,0.0173445518237869,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"5",0.0032,0.0076,0.0156,0.0028,0.0156,0,0,-0.0223179830989412,-0.0176566880546822,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"6",0,4e-04,8e-04,0,8e-04,0,0,-0.0496068339293686,-0.0385307533359672,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"7",0.6424,0.6208,0.6148,0.6256,0.3852,0,1,0.00408065081922355,0.00351591205305293,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"8",0.7336,0.5216,0.2988,0.5116,0.7012,0,0,0.000574625888501845,-0.00700508615503594,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"9",0.0952,0.0568,0.024,0.0444,0.024,0,3,-0.0153605420818843,-0.0181128231980391,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"10",0,0,0.0444,8e-04,0.0444,0,0,-0.0418682924801169,-0.021266618349225,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"11",0.9568,0.9184,0.866,0.9208,0.134,0,0,0.0184227611909575,0.0147380443900511,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"12",0.9608,0.9448,0.92,0.9484,0.08,0,3,0.0152778607402694,0.0131325801766727,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
"13",0.6404,0.7384,0.8268,0.738,0.1732,0,0,0.00819097728007281,0.0119449520691097,100,0,0.2,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_03",0.2
