"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"23",0.8268,0.8204,0.8184,0.824,0.8204,0.8144,0.81,0.8184,0.1816,0,0,0.0453695245262222,0.0443137224620498,-0.0513009470881226,0.138613525378525,-0.146899207969654,0.0106903229682154,0.0450530069388512,0.0770649266782855,0.197363196426601,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"24",0.9604,0.96,0.9636,0.9636,0.96,0.9592,0.9632,0.9636,0.0364,0,0,0.0971053496875418,0.0967724734647914,-0.0097198921096226,0.20994028180866,-0.110381309209081,0.058447293162053,0.0955523982519728,0.133882723547092,0.30551905749305,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"25",0.6312,0.7036,0.7652,0.6952,0.7036,0.7612,0.8212,0.7652,0.2348,0,0,0.0278206086153343,0.038066453077194,-0.0699027217831949,0.145803951849059,-0.131575129138206,0.00266761324928506,0.0375385374021143,0.0734943909777136,0.235284293088318,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"26",0.9492,0.8924,0.7864,0.8996,0.8924,0.7992,0.636,0.7864,0.2136,0,0,0.0707641729286679,0.0453839208890145,-0.0661640427203277,0.158790252322597,-0.139715740471626,0.00739871411552014,0.0456898547197776,0.0810969550847187,0.29166407911994,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"27",0.0788,0.0896,0.0972,0.0804,0.0896,0.1104,0.1224,0.0972,0.0972,0,0,-0.0782582800896455,-0.0721097737996505,-0.187288514198497,0.0407794083356614,-0.312732976418647,-0.109228660750275,-0.070374267298294,-0.0351424161394995,0.107464141631419,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"28",0.2436,0.2584,0.28,0.2624,0.2584,0.274,0.2996,0.28,0.28,0,0,-0.0332463944774147,-0.0306595156824154,-0.130357067222402,0.0694986740595255,-0.195437635350419,-0.065195217717346,-0.030932238118587,0.00422945265010665,0.211898202732007,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"29",0.1792,0.3556,0.624,0.3772,0.3556,0.6012,0.8084,0.624,0.376,0,0,-0.0156782519793693,0.0136018425447243,-0.0818986796799621,0.105068307155599,-0.14566730253363,-0.0186334718532037,0.0146475618635294,0.0471614908447747,0.188261702509523,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"30",0.0488,0.1392,0.3,0.1412,0.1392,0.304,0.5256,0.3,0.3,0,0,-0.052471576015227,-0.0251081442924606,-0.11834457599015,0.0696966727555028,-0.177807108478942,-0.0585647556142571,-0.0247594369915776,0.00773123868447905,0.140325947840757,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"31",0.812,0.8116,0.8088,0.8096,0.8116,0.8108,0.8088,0.8088,0.1912,0,0,0.0543521697827973,0.0542435179908058,-0.061721784577758,0.173771188259444,-0.174942979273094,0.0127414554526916,0.0542573941253832,0.0954344727836843,0.259182289760877,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"32",0.0052,0.0056,0.0076,0.0068,0.0056,0.0064,0.0084,0.0076,0.0076,0,0,-0.133889428360468,-0.131799222197159,-0.238939582729552,-0.0277465287417123,-0.310762027827022,-0.169593001928951,-0.131449253292908,-0.0947733409283172,0.0340017117312518,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"33",0.9996,0.9916,0.98,0.9936,0.9916,0.9712,0.9252,0.98,0.02,0,0,0.128715782769882,0.099836073058386,0.00635087458398691,0.203240869541235,-0.0749277352052534,0.0654634345509315,0.0990705616415698,0.13317810751803,0.277051970049711,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"34",0.048,0.1332,0.2736,0.1276,0.1332,0.274,0.4724,0.2736,0.2736,0,0,-0.0645802488836325,-0.0338918700140808,-0.14687019473641,0.0817922265134173,-0.248375038785516,-0.07220443778779,-0.0343504694633667,0.00441014295059906,0.193372167451068,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"35",0.9972,0.9928,0.988,0.9956,0.9928,0.9828,0.9616,0.988,0.012,0,0,0.130914985010726,0.111461266922954,0.012547504514888,0.215549540018824,-0.0549125960042664,0.0742492610719643,0.110864624849379,0.147598293870678,0.311192582446662,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"36",0.0188,0.0652,0.1844,0.0596,0.0652,0.172,0.3616,0.1844,0.1844,0,0,-0.0845380764919882,-0.0521119073124327,-0.161567100996994,0.0556770125126612,-0.243680746844387,-0.0897754013811502,-0.0519977996856422,-0.0137982335051982,0.120606032171687,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"37",0.8688,0.6632,0.3788,0.6624,0.6632,0.3772,0.1536,0.3788,0.3788,0,0,0.0203144849071075,-0.0152732261337112,-0.116868780663102,0.0831003043551392,-0.177294345997921,-0.0483634564208883,-0.0148500627969287,0.0182786377091875,0.177149002392862,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"38",0.5088,0.5228,0.52,0.506,0.5228,0.5384,0.5312,0.52,0.48,0,0,0.00161492898792588,0.00309677965152507,-0.0865898877000231,0.0964085892527221,-0.165037001540907,-0.0273162266551585,0.00240748882311344,0.0315336973633695,0.200461250331627,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"39",0.9288,0.9184,0.9076,0.9248,0.9184,0.9036,0.8932,0.9076,0.0924,0,3,0.087458149803276,0.0816672213565578,-0.0368592035928897,0.203862545848985,-0.108801789687691,0.0413649578111472,0.080273924669144,0.122204684293359,0.299112408798856,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"40",0.0336,0.0396,0.0468,0.0432,0.0396,0.0468,0.054,0.0468,0.0468,0,0,-0.0782609956251687,-0.0747093099296205,-0.16260762133769,0.0177420232414554,-0.21136350172747,-0.10480758399425,-0.0749648426198114,-0.0449250256750457,0.0908499961958661,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"41",0.774,0.6616,0.5388,0.66,0.6616,0.5396,0.4088,0.5388,0.4612,0,0,0.0243528446407506,0.00557707322284153,-0.108139149867758,0.124136187813896,-0.216227971075025,-0.0343564886555592,0.00612183577942497,0.0439860249204069,0.230584472100474,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"42",0.4,0.3668,0.34,0.368,0.3668,0.3328,0.3068,0.34,0.34,0,0,-0.0166076977287445,-0.0205751371635371,-0.110533306967163,0.0676416407280568,-0.162126483109264,-0.0524498565448947,-0.0201678455277606,0.0111275239713819,0.134123121271098,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"43",0.2264,0.2144,0.2056,0.2168,0.2144,0.208,0.1964,0.2056,0.2056,0,0,-0.0343806542171177,-0.0359607372590414,-0.125853828225463,0.0479175232484501,-0.201442020603963,-0.0647173617937319,-0.0358915563604284,-0.00694845188739072,0.104922069300406,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"44",0.9928,0.97,0.9072,0.974,0.97,0.8992,0.7572,0.9072,0.0928,0,0,0.0802583039189713,0.0545672144612474,-0.0269248943564577,0.137846412498963,-0.100278825317929,0.0264065975864769,0.0540378270794941,0.082759760514547,0.200495293517236,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"45",0.6648,0.5744,0.4876,0.5788,0.5744,0.4908,0.4032,0.4876,0.4876,0,0,0.0111764604932712,-0.00158683120493841,-0.11559965253637,0.114048779794686,-0.177141200295395,-0.0419775294703278,-0.00184049043015658,0.0367441981768688,0.200766079998536,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"46",0.3112,0.3104,0.302,0.304,0.3104,0.3088,0.3,0.302,0.302,0,1,-0.034285874788223,-0.034707688702209,-0.161283127845684,0.0947748400968126,-0.24829507443131,-0.0805604144910588,-0.0349617200956837,0.010912537925539,0.210081593412547,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"47",0.998,0.9736,0.8944,0.9804,0.9736,0.8944,0.6916,0.8944,0.1056,0,0,0.113611101353069,0.0712464180820228,-0.0395000169253897,0.185985184121789,-0.14652508589563,0.0325169161718495,0.0706546031844064,0.109319822741054,0.283473611442449,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"48",0.3416,0.2456,0.1572,0.2408,0.2456,0.1604,0.1036,0.1572,0.1572,0,0,-0.0376573299806762,-0.0532293491736511,-0.157834067724944,0.0532544753031268,-0.220603179886578,-0.0902491092191804,-0.0527912848389353,-0.017420507198435,0.158500745603336,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"49",0.1136,0.1464,0.1892,0.1432,0.1464,0.188,0.2508,0.1892,0.1892,0,0,-0.0512268163447873,-0.041822148274406,-0.13742087314935,0.0524607160185197,-0.216511093467416,-0.0733453978361257,-0.0417755261366399,-0.00933769231783437,0.117969819813107,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"50",0.2028,0.2784,0.358,0.2796,0.2784,0.3672,0.4464,0.358,0.358,0,0,-0.0272373234398012,-0.0161137789440866,-0.104782337564751,0.0772460722326488,-0.175705981345337,-0.0478966965578093,-0.0171615665754366,0.0151071258000626,0.137099629064817,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"51",0.2412,0.2108,0.1864,0.2144,0.2108,0.1832,0.1572,0.1864,0.1864,0,0,-0.0415437391424429,-0.0474292130128396,-0.150896723466884,0.0589216316653843,-0.233819332196734,-0.0816121064240227,-0.0472489129150232,-0.0118774660030448,0.11880438532509,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"52",0.3828,0.5304,0.6584,0.5104,0.5304,0.6608,0.768,0.6584,0.3416,0,0,0.0030745450958086,0.0238604720796183,-0.103367372881821,0.148616918281398,-0.198276576566449,-0.0168469218216792,0.0222334027955168,0.0646000026219526,0.218812006058408,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"53",0.0636,0.1268,0.2244,0.1312,0.1268,0.2264,0.3404,0.2244,0.2244,0,0,-0.0570391236916566,-0.0389765041426432,-0.136022873233739,0.0619696263593297,-0.194024681348514,-0.0741472389455491,-0.0395551575466487,-0.00484738703690389,0.130655286151339,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"54",0.0304,0.0644,0.108,0.0588,0.0644,0.116,0.1836,0.108,0.108,0,0,-0.0864477881726693,-0.0679363843037662,-0.178149850948998,0.0462624165699974,-0.286694137843034,-0.105482551607258,-0.0660885495452168,-0.030261614954215,0.152432597370794,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"55",0.3572,0.464,0.5604,0.4516,0.464,0.5692,0.6716,0.5604,0.4396,0,0,-0.00460866951540196,0.00742006453600692,-0.0773571326446574,0.0950669017507305,-0.174653712958355,-0.0211980938719131,0.00675295688304876,0.0358956726678427,0.175756298556663,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"56",0.0676,0.1272,0.2208,0.1312,0.1272,0.2304,0.3424,0.2208,0.2208,0,4,-0.0544952517719847,-0.0368993392972135,-0.129632312952874,0.0594113396762081,-0.195350616888207,-0.0708601905610853,-0.0369668248088438,-0.00469026689519857,0.17144744077992,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"57",0.4368,0.4664,0.4836,0.4556,0.4664,0.498,0.5164,0.4836,0.4836,0,0,-0.00486577355350685,-0.00104180924416107,-0.107821736523289,0.107425708905052,-0.200074693485564,-0.0368288739293704,-0.00193775705666792,0.0345117730939924,0.181501337903613,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"58",0.7416,0.7328,0.7156,0.7248,0.7328,0.726,0.7072,0.7156,0.2844,0,0,0.0293624475914563,0.0282265948943893,-0.065298589094351,0.125465950746502,-0.131338091312549,-0.0045830747245293,0.0276677473857765,0.0602959590760695,0.196086979315886,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
"59",0.942,0.8444,0.662,0.8512,0.8444,0.6712,0.4332,0.662,0.338,0,0,0.0617806022667734,0.0262862476009244,-0.0935095476203702,0.144817152389419,-0.156171909433229,-0.0151637292652668,0.0252120945074762,0.0672480904990118,0.22723971411614,100,0,0.8,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_4",0.2
