"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"1",1,1,0,0,0.429155171934397,0.422741303680764,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"2",1,1,0,0,0.479739795767351,0.477472140134992,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"3",1,1,0,0,0.398618858999968,0.401077690091945,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"4",1,1,0,0,0.515835735824864,0.505074428252415,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"5",1,1,0,0,0.512600888639441,0.510089645682785,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"6",1,1,0,0,0.538716951531147,0.519689505077579,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"7",1,1,0,0,0.406789425693918,0.401135436914492,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"8",1,1,0,0,0.54924020209031,0.538107580052539,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"9",1,1,0,0,0.493172589310449,0.46866998948741,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"10",1,1,0,0,0.42931106626089,0.447589196874041,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"11",1,1,0,0,0.507061955134643,0.494626449783153,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"12",1,1,0,0,0.526701213884041,0.520376904787873,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"13",1,1,0,0,0.464631008570012,0.471330860263198,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"14",1,1,0,0,0.381943246779285,0.380298527571973,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"15",1,1,0,0,0.454374430299798,0.465504954842447,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"16",1,1,0,0,0.502915303660825,0.499153982367372,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"17",1,1,0,0,0.412122260689378,0.391316871388892,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"18",1,1,0,0,0.445076209748479,0.45760024638116,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"19",1,1,0,0,0.472279879431699,0.46450937548179,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"20",1,1,0,0,0.460854638463087,0.489502816402223,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"21",1,1,0,0,0.491773862869967,0.488851135105229,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"22",1,1,0,0,0.571762452138651,0.564398429162985,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"23",1,1,0,0,0.513927141583702,0.514967901790364,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"24",1,1,0,0,0.421433927819057,0.425004233158656,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"25",1,1,0,0,0.453217980347878,0.439444405932051,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"26",1,1,0,0,0.415901419800376,0.404444893068623,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"27",1,1,0,0,0.387097238700753,0.377858826120154,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"28",1,1,0,0,0.452618924227421,0.444177208891397,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"29",1,1,0,0,0.464351259086948,0.471412550408759,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"30",1,1,0,0,0.374410095984413,0.385483200062198,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"31",1,1,0,0,0.461451488186807,0.457848992438251,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"32",1,1,0,0,0.520833115105311,0.520746778720322,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"33",1,1,0,0,0.629757721320166,0.616748142345119,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"34",1,1,0,0,0.558676677534641,0.553706284001753,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"35",1,1,0,0,0.505264495109156,0.482084437947845,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"36",1,1,0,0,0.445993641303255,0.463758232447108,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"37",1,1,0,0,0.555772297916974,0.537002606087472,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"38",1,1,0,0,0.543098223492185,0.551870443205347,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"39",1,1,0,0,0.468514932832087,0.462148590216764,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"40",1,1,0,0,0.378492402050169,0.394500519951117,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"41",1,1,0,0,0.56593743307431,0.579540590997181,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"42",1,1,0,0,0.559976595163479,0.558145269021038,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"43",1,1,0,0,0.506969465222247,0.520403944044826,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"44",1,1,0,0,0.493427375756948,0.494034101283734,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"45",1,1,0,0,0.541520022988762,0.549713947629477,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"46",1,1,0,0,0.443591924916405,0.438102940114895,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"47",1,1,0,0,0.499197844330015,0.510719461526994,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"48",1,1,0,0,0.709998932137553,0.693173922456484,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"49",1,1,0,0,0.54716151388633,0.542529699914899,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"50",1,1,0,0,0.469542166737935,0.481989416303947,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"51",1,1,0,0,0.579822467871204,0.571446131785211,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"52",1,1,0,0,0.480817863465541,0.470260795796753,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"53",1,1,0,0,0.548844099161003,0.561808365431959,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"54",1,1,0,0,0.577601417870704,0.562031784604631,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"55",1,1,0,0,0.569743696426432,0.559953316516582,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"56",1,1,0,0,0.479924377921223,0.497398847209226,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"57",1,1,0,0,0.489079055799215,0.479812832519728,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"58",1,1,0,0,0.40332590453661,0.408042737744493,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"59",1,1,0,0,0.4369504431208,0.442529694255335,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"60",1,1,0,0,0.484336269118196,0.488889580075664,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"61",1,1,0,0,0.56096880026244,0.556421412465546,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"62",1,1,0,0,0.463301282885338,0.467009031762972,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"63",1,1,0,0,0.472270445446486,0.442879528474161,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"64",1,1,0,0,0.534883189425992,0.527606382639957,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"65",1,1,0,0,0.562476953452735,0.561713573675241,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"66",1,1,0,0,0.567456330317962,0.568801969194077,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"67",1,1,0,0,0.557935305430985,0.56889385384948,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
"68",1,1,0,0,0.588380545238765,0.580480990036894,100,0.5,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_30",0.2
