"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"25",0.402,0.3928,0.3764,0.392,0.3764,0,1,-0.00255164070416023,-0.00282195149381107,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"26",0.0604,0.09,0.136,0.0948,0.136,0,0,-0.0106867402072409,-0.00880938778709323,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"27",0.9988,0.988,0.9412,0.9912,0.0588,0,0,0.0197731119940945,0.0130688080434104,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"28",0,0,8e-04,0,8e-04,0,0,-0.0545478661892045,-0.0315396489456178,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"29",0,0,0.0188,0,0.0188,0,0,-0.0386241702259653,-0.0151895955901284,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"30",0.0044,0.0292,0.168,0.0176,0.168,0,0,-0.0218062848075733,-0.0103326094928338,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"31",0.6412,0.6312,0.6024,0.616,0.3976,0,0,0.0028438712112611,0.0025625169977696,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"32",1,0.9988,0.9708,1,0.0292,0,0,0.0313923267330367,0.0151705071641992,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"33",0.7932,0.6076,0.416,0.6176,0.584,0,1,0.0022855282959255,-0.00169423386310249,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"34",0.7996,0.732,0.6572,0.73,0.3428,0,16,0.00494843232976058,0.0032236662880724,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"35",0.9976,0.99,0.9692,0.9964,0.0308,0,0,0.0293170854641778,0.0217186974903216,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"36",0.9964,0.9688,0.8552,0.9808,0.1448,0,0,0.0139437376363914,0.00722534823206231,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"37",0.8584,0.822,0.7864,0.824,0.2136,0,0,0.00858216737113471,0.00744074631397644,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"38",0.996,0.9784,0.9116,0.982,0.0884,0,0,0.0198317483785143,0.0128183056399696,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"39",0,8e-04,0.0232,8e-04,0.0232,0,0,-0.027759590083187,-0.0151632309762612,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"40",0,4e-04,0.0076,8e-04,0.0076,0,0,-0.0283495444602437,-0.0191181989430846,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"41",0.7468,0.73,0.7088,0.7284,0.2912,0,0,0.00494426876861158,0.00449879823023699,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"42",0.9976,0.9336,0.6076,0.9416,0.3924,0,0,0.0158544212427594,0.00264953591569708,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"43",0.6192,0.6748,0.726,0.6656,0.274,0,0,0.00406098650829304,0.00561862638247425,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"44",0,0,0.004,0,0.004,0,0,-0.0505386484147023,-0.0270297613553985,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"45",1,0.9956,0.8156,0.9988,0.1844,0,0,0.0275199217471175,0.00840009301406872,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"46",0.5672,0.6056,0.648,0.6056,0.352,0,0,0.00293909119286723,0.00409896728662648,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"47",0.422,0.4492,0.4828,0.464,0.4828,0,6,-0.000582128737874067,-0.000288054180325574,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"48",1,1,0.986,1,0.014,0,0,0.0497096142397626,0.0261306716765799,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"49",0.9144,0.82,0.6564,0.8164,0.3436,0,0,0.00656048960090799,0.00287003062131606,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"50",0.9996,0.9956,0.9136,0.9996,0.0864,0,0,0.024289638771105,0.0102899841204206,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"51",4e-04,0.0028,0.0456,0.002,0.0456,0,1,-0.0316635090564155,-0.0189120136812821,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"52",0.68,0.6956,0.7124,0.6944,0.2876,0,2,0.00564182392800645,0.00619518622809972,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"53",1,0.9976,0.8772,0.9972,0.1228,0,41,0.031930729884785,0.0119683908267889,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"54",0.4656,0.5304,0.6008,0.5304,0.3992,0,0,0.000940617563888112,0.00292444360286077,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"55",0.002,0.01,0.0324,0.0072,0.0324,0,0,-0.0207930859542533,-0.0146855304237265,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"56",0.9192,0.8252,0.6436,0.816,0.3564,0,0,0.00812833136431802,0.00353512316615327,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"57",0.9916,0.9684,0.8976,0.9764,0.1024,0,7,0.01959654195681,0.0125189450500418,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"58",0.6444,0.5096,0.3556,0.4896,0.3556,0,8,-5.81795317046996e-06,-0.00325916333443533,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"59",0.34,0.3612,0.3852,0.3628,0.3852,0,3,-0.00158594424171786,-0.00128887021763158,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"60",0.7296,0.7124,0.672,0.6984,0.328,0,0,0.00486994999212463,0.00426316049136431,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"61",0.4316,0.442,0.4704,0.4556,0.4704,0,28,-0.00123837703708805,-0.000928578794479833,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"62",0,0.0012,0.0092,0,0.0092,0,0,-0.0343264069430098,-0.0213044513154303,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"63",0.0616,0.1188,0.1984,0.1232,0.1984,0,0,-0.0111873090959501,-0.00790266250595944,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"64",0,8e-04,0.002,0,0.002,0,0,-0.0501836549647349,-0.0344698035403768,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"65",0,0.0072,0.144,0.0036,0.144,0,0,-0.0267293203065055,-0.0105220627835986,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"66",0,0,0.0336,0,0.0336,0,2,-0.0317076089215513,-0.0109317373979691,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"67",0.906,0.8048,0.6492,0.7988,0.3508,0,0,0.0119358906326536,0.00514542142249684,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"68",0.9224,0.76,0.4904,0.7624,0.5096,0,0,0.00790628144534681,-0.000234641897550429,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"69",0.1088,0.2376,0.462,0.242,0.462,0,0,-0.00532362708450133,-0.000805431211489286,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"70",1,0.9988,0.994,1,0.006,0,0,0.0311880841639784,0.0195475245045233,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"71",0.4756,0.3364,0.2052,0.3232,0.2052,0,0,-0.00495932902728468,-0.00909158575410927,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"72",0.9988,0.99,0.954,0.9968,0.046,0,0,0.0270711762116747,0.0174024196869443,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"73",0.008,0.0616,0.2684,0.054,0.2684,0,0,-0.0216151159466267,-0.00857093727742028,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"74",0.9396,0.9184,0.8752,0.9192,0.1248,0,0,0.0142081730181664,0.0119994739835886,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"75",0.7536,0.666,0.5472,0.6488,0.4528,0,0,0.00474598156595686,0.00130224021529489,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"76",0.9888,0.9428,0.7996,0.9548,0.2004,0,0,0.0139562342128402,0.00708434885489473,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"77",0.0176,0.0428,0.0708,0.0348,0.0708,0,0,-0.0254990959875339,-0.0206462656757805,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"78",4e-04,0.0028,0.0436,0.0012,0.0436,0,0,-0.0231827911989909,-0.0125701711237152,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"79",0.008,0.0744,0.372,0.0664,0.372,0,0,-0.0153229219465605,-0.00355786844484607,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"80",0.9308,0.8132,0.608,0.8168,0.392,0,5,0.00526083661606078,0.00163630263118633,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"81",0.4624,0.4524,0.436,0.4556,0.436,0,0,-0.00120652360292096,-0.00155978962171486,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"82",0.6528,0.676,0.7072,0.6852,0.2928,0,0,0.00438851355349836,0.00492450819842397,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"83",0.7296,0.6432,0.5364,0.642,0.4636,0,0,0.00245845257048179,0.000683006174187974,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"84",1,0.9992,0.9468,1,0.0532,0,0,0.0375983124361823,0.0168043798044331,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"85",0.3284,0.474,0.622,0.4812,0.622,0,0,-0.000454607909070508,0.00206083943577103,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"86",4e-04,0.006,0.1608,0.0028,0.1608,0,0,-0.0187227945614175,-0.00680477469346292,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"87",0,0,0.0028,0,0.0028,0,0,-0.0439623392955557,-0.0197332609497294,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"88",0,0.0016,0.094,0.0016,0.094,0,0,-0.0316281773248181,-0.0137926195653032,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"89",0.04,0.1684,0.46,0.1728,0.46,0,3,-0.0105024214713395,-0.00157343429110392,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"90",0,0.0048,0.1088,0.0012,0.1088,0,0,-0.0274259195420862,-0.0112422909572338,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"91",0.002,0.032,0.2316,0.03,0.2316,0,0,-0.0175998664755016,-0.00715230448204894,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"92",0.9728,0.938,0.8864,0.9512,0.1136,0,0,0.0101299845835509,0.00718386182570986,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"93",0.9996,0.994,0.8108,0.9976,0.1892,0,0,0.0188513490455512,0.00611985392326683,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"94",0.0256,0.0984,0.3052,0.0968,0.3052,0,0,-0.0101186250232004,-0.00402979683998929,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"95",0.0024,0.03,0.2932,0.0268,0.2932,0,0,-0.0152130659488804,-0.00443508538053451,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"96",0.7984,0.8304,0.8696,0.832,0.1304,0,0,0.0121231964273525,0.0138535976870776,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"97",1,0.9988,0.9596,1,0.0404,0,0,0.0412458573169957,0.0196954734760326,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
"98",0.0128,0.0544,0.1984,0.0508,0.1984,0,0,-0.0119770912654828,-0.00605772394948514,100,0,0,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_00",0.2
