"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"26",0,0.0028,0.1824,0,0.1824,0,2436,-0.0124379152987796,-0.00246308037767559,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"27",0.5788,0.726,0.844,0.6344,0.156,0,2427,0.00154654310608129,0.00294878020538971,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"28",0,0,0.3968,0,0.3968,0,2416,-0.0144849053636579,-0.000554456745982,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"29",0,4e-04,0.8752,0.0048,0.8752,0,2434,-0.0146620753658204,0.00409759677156099,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"30",0.0012,0.0304,0.4272,0.0268,0.4272,0,2442,-0.00732052126600648,-0.000688348163762951,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"31",1,0.998,0.9784,1,0.0216,0,2420,0.0182712944986915,0.00839185761835273,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"32",1,1,0.506,1,0.494,0,2428,0.037130953451017,3.83206891863174e-07,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"33",0.5468,0.2544,0.0524,0.2832,0.0524,0,2415,-0.00392787932434824,-0.00913209652504815,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"34",0.9992,0.9768,0.7,0.9888,0.3,0,2434,0.00802229344393066,0.0016429739202181,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"35",1,0.9952,0.408,0.99,0.592,0,2438,0.00754786295509835,-0.000596658561302652,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"36",1,0.9984,0.3816,0.9936,0.6184,0,2436,0.00822989753657209,-0.000736199731651449,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"37",1,0.9964,0.3756,0.9936,0.6244,0,2427,0.014541626009215,-0.00140742275363957,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"38",8e-04,0.0148,0.486,0.0124,0.486,0,2431,-0.00489431855900593,-0.000132944973196246,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"39",0.1824,0.358,0.5864,0.3436,0.5864,0,2427,-0.000827335327092931,0.00055896500021101,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"40",8e-04,0.0064,0.2412,8e-04,0.2412,0,2431,-0.0140910382681521,-0.00310665210511461,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"41",4e-04,0.0168,0.4816,0.0116,0.4816,0,2423,-0.00424617054604283,-6.05357407809934e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"42",1,0.9996,0.4992,0.9996,0.5008,0,2432,0.0114208465460965,3.92444371916998e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"43",1,1,0.3232,1,0.6768,0,2443,0.0193966987114757,-0.00106924530853418,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"44",1,1,0.3,1,0.7,0,2429,0.0167705251836825,-0.00123821696120081,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"45",0.9996,0.9912,0.608,0.9964,0.392,0,2436,0.0094513192475293,0.000731911872070639,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"46",0.0124,0.0988,0.5992,0.114,0.5992,0,2415,-0.00215966837746796,0.000508197058498826,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"47",0.8748,0.8544,0.8468,0.8844,0.1532,0,2428,0.00422164227857292,0.00371701197289667,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"48",0.9384,0.8884,0.7892,0.9432,0.2108,0,2450,0.00354922268909907,0.00205059558756844,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"49",0.6636,0.8336,0.9744,0.8208,0.0256,0,2421,0.00399241598420146,0.0067257668831843,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"50",0.3972,0.302,0.2692,0.434,0.2692,0,2415,-0.000845978129837501,-0.00151716989853651,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"51",0.9296,0.8536,0.6628,0.8736,0.3372,0,2425,0.00301854432358626,0.00121480017104056,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"52",0.8832,0.822,0.6616,0.8392,0.3384,0,2441,0.00191615567270464,0.00100242464840963,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"53",0.388,0.2372,0.0876,0.3044,0.0876,0,2436,-0.00229932387050929,-0.00421541051822408,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"54",0,0,0.9184,0.0096,0.9184,0,2434,-0.0116612425551837,0.00433752860684632,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"55",0,0,0.3716,0,0.3716,0,2428,-0.0237291480120897,-0.000704247595747127,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"56",0,0,0.704,0,0.704,0,2459,-0.0400008485444422,0.00122550590561582,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"57",1,0.9956,0.9432,1,0.0568,0,2433,0.016128375207114,0.00640474649225794,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"58",0.4772,0.3456,0.3104,0.5152,0.3104,0,2434,-0.000373977209744397,-0.00108860980448628,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"59",1,0.9996,0.7392,1,0.2608,0,2446,0.020524841501327,0.00210040816838079,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"60",1,1,0.3488,1,0.6512,0,2438,0.0212903378638224,-0.00128345891999459,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"61",0,0,0.0928,0,0.0928,0,2430,-0.0216672176683012,-0.00380072172168644,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"62",4e-04,0.0132,0.4512,0.0072,0.4512,0,2418,-0.00555966924512057,-0.000250719913401195,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"63",1,0.9992,0.6564,0.9996,0.3436,0,2426,0.0263565266313068,0.00230322422613683,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"64",0.8072,0.5244,0.4124,0.6832,0.5876,0,2436,0.000295051494317599,-0.000405964764627696,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"65",1,1,0.5612,1,0.4388,0,2421,0.0175590738019264,0.00026201635793746,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"66",0.0028,0.0264,0.46,0.0152,0.46,0,2415,-0.00486744241419082,-0.000273541056974057,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"67",1,1,0.6544,1,0.3456,0,2424,0.0353480295798017,0.00104023457004338,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"68",1,0.9928,0.586,0.9972,0.414,0,2436,0.00753926681127915,0.000484875804312886,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"69",1,1,0.5004,1,0.4996,0,2412,0.0171519057944846,-1.14895430348299e-05,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"70",1,1,0.8116,1,0.1884,0,2422,0.0225757112741345,0.0026832807006805,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"71",0.6036,0.3508,0.162,0.4916,0.162,0,2425,-0.000688014206031839,-0.00274069175653114,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"72",1,1,0.966,1,0.034,0,2456,0.0421685625559893,0.00807989492004934,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"73",0.0036,0.0452,0.4752,0.036,0.4752,0,2419,-0.00484377517074758,-0.000183387874779875,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"74",0,0.0144,0.2092,0.002,0.2092,0,2420,-0.0110401176340632,-0.00265326050796023,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"75",1,1,0.6392,1,0.3608,0,2434,0.0255771158865707,0.00129540208921473,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"76",0,0.0028,0.8704,0.0168,0.8704,0,2417,-0.00938666556630389,0.00352017997498772,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"77",1,1,0.5532,0.9996,0.4468,0,2446,0.0131052723577976,0.000284814658803537,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"78",0.0016,0.02,0.2004,0.0072,0.2004,0,2434,-0.00842819802194816,-0.00256361369854435,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"79",1,1,0.644,1,0.356,0,2424,0.0160275496860409,0.000768702180078418,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"80",0.9588,0.9132,0.8268,0.9568,0.1732,0,2418,0.0056700121240925,0.0033173953679127,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"81",1,0.9996,0.71,1,0.29,0,2432,0.0176483363095977,0.00128256291915869,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"82",0.8544,0.762,0.5544,0.7652,0.4456,0,2419,0.00123660664388835,0.000355512771364007,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"83",0,0,0.4676,0,0.4676,0,2419,-0.0138540468922554,-0.00016305415854344,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"84",1,0.9992,0.1424,0.9924,0.8576,0,2440,0.0135956807281362,-0.00412081580055237,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"85",0.8772,0.8256,0.7328,0.8564,0.2672,0,2434,0.00240193819115642,0.0016378380632849,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"86",0.9528,0.5748,0.2244,0.6952,0.7756,0,2426,0.00123391699602367,-0.00253975190306174,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"87",1,0.9988,0.002,0.9856,0.998,0,2424,0.0163472904839132,-0.0143969792054531,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"88",0.8636,0.738,0.464,0.7252,0.536,0,2442,0.00115686337725305,-0.00016839331916676,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"89",1,0.9996,0.9708,1,0.0292,0,2418,0.0337590075449192,0.0101516485451909,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"90",0.5332,0.6304,0.7108,0.6228,0.2892,0,2422,0.00165914927400934,0.00298389183486865,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"91",0.354,0.2148,0.0916,0.2388,0.0916,0,2421,-0.00342984363939947,-0.00566133366730127,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"92",0.152,0.1812,0.2328,0.17,0.2328,0,2422,-0.002900845082236,-0.00245975046015466,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"93",0.978,0.912,0.6248,0.9256,0.3752,0,2414,0.00405922300724594,0.000857553076531296,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"94",1,0.9776,0.1516,0.9264,0.8484,0,2422,0.00517289900163581,-0.00288218433803942,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"95",0,0.0276,0.562,0.0276,0.562,0,2441,-0.00963082339610124,0.000607160960737235,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"96",1,1,0.552,1,0.448,0,2432,0.024133277104974,0.000266087569265027,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"97",1,0.9992,0.7488,1,0.2512,0,2420,0.0137133039413305,0.00175701449267136,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
"98",0,4e-04,0.398,4e-04,0.398,0,2426,-0.0144613575813569,-0.000897707173826007,100,0,0,0.8,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_15",0.2
