"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"11",0.3148,0.2484,0.204,0.254,0.2484,0.1964,0.1576,0.204,0.204,0,48,-0.0358543499089131,-0.0457385421065315,-0.157381464663762,0.0633276864512834,-0.232648726355702,-0.0814506265292481,-0.0460803293514348,-0.00924163172797672,0.127418492713523,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"12",0.2044,0.306,0.458,0.3152,0.306,0.43,0.5888,0.458,0.458,0,86,-0.0261248233772107,-0.00776037019422374,-0.111535190352996,0.0953877041959472,-0.204668199427082,-0.0437735703843612,-0.00549965718438915,0.0272853128461459,0.166386483716059,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"13",0.0304,0.0536,0.0796,0.0472,0.0536,0.0848,0.1268,0.0796,0.0796,0,0,-0.0812936617581395,-0.0687169079147431,-0.16814390300497,0.0305850312716164,-0.246723528518508,-0.10163701007635,-0.0682574839320081,-0.035189842096782,0.0877288748832585,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"14",0.0576,0.1696,0.4184,0.17,0.1696,0.4076,0.7,0.4184,0.4184,0,22,-0.0615759302690723,-0.0139907241216858,-0.151012384443509,0.118967959174625,-0.276905125141082,-0.0562589018200255,-0.0133834335824742,0.0300931455351694,0.189082589847655,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"15",0.7152,0.7088,0.7,0.708,0.7088,0.7008,0.6944,0.7,0.3,0,65,0.0273793723949614,0.0264727670704293,-0.0718217067258668,0.12845839219426,-0.194699009432293,-0.00651145992451378,0.0247473216910842,0.0607255559607806,0.179322241809726,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"16",0.5552,0.5432,0.5268,0.5348,0.5432,0.5336,0.5168,0.5268,0.4732,0,643,0.00493954904006133,0.00358614586237679,-0.0861174838034204,0.0955718176013807,-0.161451404624194,-0.0297249605672715,0.00330672313917945,0.036314295555036,0.213808591109796,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"17",0.6952,0.766,0.82,0.758,0.766,0.8268,0.866,0.82,0.18,0,23,0.0379985311526972,0.0489180164080652,-0.0571334707581956,0.15672902821079,-0.158720127833638,0.012379832465844,0.0490592937308268,0.0838338884042843,0.224230212847519,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"18",0.8432,0.7028,0.5136,0.706,0.7028,0.5164,0.32,0.5136,0.4864,0,2,0.0326373347892337,0.00209471346369436,-0.12074954994642,0.124189966280866,-0.230606803239891,-0.038018661003327,0.00156104078614251,0.0443335621041611,0.229979178586928,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"19",0.3056,0.6852,0.928,0.6844,0.6852,0.9236,0.9908,0.928,0.072,0,1,0.0220721698462316,0.0675434560054146,-0.0227232447892917,0.158086659998206,-0.0857244341835905,0.0370472993261703,0.067329120491243,0.0979661533528918,0.264691545409215,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"20",0.9492,0.8576,0.6664,0.8516,0.8576,0.6772,0.4352,0.6664,0.3336,0,14,0.0558804837991369,0.0235004388913059,-0.0755898633306223,0.127490065063657,-0.16644004477116,-0.0123814710338494,0.0240667518147669,0.0587253576171197,0.229165288621133,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"21",0.1552,0.1288,0.1048,0.1304,0.1288,0.11,0.0868,0.1048,0.1048,0,55,-0.0526654146563026,-0.0589666729509811,-0.155441815372801,0.0334102611401012,-0.227959674480529,-0.0896599882145917,-0.0580427825901713,-0.0269934011506867,0.0887704611014311,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"22",0.1056,0.088,0.0684,0.0852,0.088,0.076,0.0572,0.0684,0.0684,0,0,-0.0714608650937509,-0.0768813666900631,-0.186397829249442,0.0288233134930993,-0.281465715706632,-0.111916762984195,-0.0762715434089884,-0.0421004316291728,0.148835066911763,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"23",0.7796,0.6976,0.6044,0.7008,0.6976,0.6044,0.5032,0.6044,0.3956,0,0,0.0294931538333272,0.0149493035181445,-0.0957965484443269,0.12903032444195,-0.178046912740986,-0.0221095419873411,0.0150063569119305,0.0543772346491304,0.217840040636466,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"24",0.478,0.4456,0.3996,0.4276,0.4456,0.416,0.3748,0.3996,0.3996,0,4,-0.00748919429414797,-0.0115460692565864,-0.11429395896121,0.0895728167608389,-0.194722298482388,-0.0459044119190529,-0.0122375166801882,0.0226026940594137,0.176279423019916,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"25",0.0812,0.0276,0.0052,0.0216,0.0276,0.0084,8e-04,0.0052,0.0052,0,22,-0.0832771657500604,-0.105898236021659,-0.191217428347699,-0.0245122686368586,-0.273684997535269,-0.134054284466819,-0.105890857992071,-0.0763016002033187,0.0413144340034997,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"26",0.7668,0.6348,0.4728,0.6328,0.6348,0.49,0.3236,0.4728,0.4728,0,2,0.0166980721192865,-0.00241132910646384,-0.100581459048569,0.0991331477841148,-0.177292437471176,-0.0359393968979073,-0.00382879392825175,0.0304739995649912,0.204329882998765,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"27",0.8292,0.7252,0.5964,0.7248,0.7252,0.5996,0.4488,0.5964,0.4036,0,0,0.034528745930363,0.0136658485268585,-0.0961400739506502,0.125237335319956,-0.192860331684837,-0.0260946392574285,0.013528987330821,0.0526832345246668,0.239632996493778,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"28",0.804,0.7624,0.7004,0.7536,0.7624,0.7092,0.6392,0.7004,0.2996,0,2,0.0295439714185104,0.0224367331203773,-0.0606702033921821,0.110713926284343,-0.110001483206369,-0.00686300475661586,0.0227546507347038,0.050099943831103,0.206243207065559,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"29",0.2616,0.3608,0.4704,0.3604,0.3608,0.4644,0.5664,0.4704,0.4704,0,82,-0.0192990132445619,-0.00484544516098269,-0.111957877547776,0.104814729284002,-0.204029324264616,-0.0407947945949048,-0.00417449818954076,0.0306725007031653,0.18003194673421,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"30",0.9096,0.8628,0.7924,0.8672,0.8628,0.7984,0.7184,0.7924,0.2076,0,3,0.0563915625868789,0.0429638678991077,-0.0585663944343932,0.144371202178069,-0.150482438314377,0.00767090473497786,0.0410856510294937,0.0777008835643741,0.237603516194977,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"31",0.2952,0.3876,0.4768,0.3812,0.3876,0.4892,0.5772,0.4768,0.4768,0,6,-0.0198870075204777,-0.00274486460967396,-0.127557119240995,0.13153240274241,-0.25769790693824,-0.0488705246016095,-0.0041219631558132,0.0414522040746972,0.214867360613222,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"32",0.0824,0.0504,0.0288,0.0496,0.0504,0.0328,0.0152,0.0288,0.0288,0,4,-0.0853663954983931,-0.0979862606205965,-0.205479766350521,0.00392629729667286,-0.273919473356444,-0.132573808018257,-0.0978757576230642,-0.062566176928908,0.0750548578778111,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"33",0.736,0.6188,0.4784,0.6096,0.6188,0.484,0.3448,0.4784,0.4784,0,2,0.0200928089449427,-0.00320231231962891,-0.139221216047472,0.131391456236483,-0.263321781638648,-0.0505568654703449,-0.00393650307859504,0.0431529546178932,0.257156051259765,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"34",0.9452,0.942,0.934,0.9388,0.942,0.938,0.9284,0.934,0.066,0,15,0.0727211805638775,0.0706914860361885,-0.0211770675426717,0.163009144768332,-0.0880319513055592,0.0395073926084552,0.0706477193230958,0.100934066375495,0.2623858205718,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"35",0.2072,0.286,0.3748,0.2792,0.286,0.374,0.4816,0.3748,0.3748,0,4,-0.027711279306221,-0.015635696253956,-0.111206291708534,0.0820815449895128,-0.184299288751836,-0.0484327706100878,-0.0152321681937488,0.0156296984943757,0.154320252932958,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"36",0.2076,0.2052,0.1908,0.1956,0.2052,0.2016,0.188,0.1908,0.1908,0,2,-0.0407959473844573,-0.0416527353298773,-0.138364848683592,0.053612970580392,-0.23713042380783,-0.0732479757643463,-0.0411278663998589,-0.00938547243671611,0.124408686429445,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"37",0.5628,0.4064,0.2752,0.4164,0.4064,0.2636,0.1652,0.2752,0.2752,0,16,-0.0119217217274305,-0.033332279202098,-0.145495108935323,0.0764306447820774,-0.223086950685139,-0.0688068920389199,-0.0325246657557427,0.00417681122522041,0.153206481374005,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"38",0.7,0.7156,0.7216,0.7104,0.7156,0.7324,0.738,0.7216,0.2784,0,1,0.031165472549867,0.0334370853137526,-0.0776261260890812,0.147416078310066,-0.175618492717841,-0.00414171346337941,0.0327953762305917,0.0706174839614807,0.212952378508598,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"39",0.2404,0.196,0.164,0.202,0.196,0.1552,0.124,0.164,0.164,0,41,-0.0367221749831506,-0.0435503162701221,-0.132415753813522,0.0389655261576186,-0.187881433469531,-0.0721476270903632,-0.0434417310632175,-0.0126916171769548,0.107274705999976,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"40",0.1352,0.0696,0.0272,0.068,0.0696,0.032,0.0096,0.0272,0.0272,0,120,-0.0807660322833047,-0.102661074802265,-0.211133096792281,0.00213762216965707,-0.292678058630979,-0.138471190617469,-0.102150508987855,-0.0659834819967753,0.0959121962349648,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"41",0.8604,0.8316,0.8088,0.838,0.8316,0.802,0.7744,0.8088,0.1912,0,20,0.0505323111391073,0.0447683623137711,-0.0531573936655234,0.14859693924633,-0.125093244911371,0.0100764409486106,0.0434011910382719,0.0785434506409541,0.231802633320763,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"42",0.0468,0.048,0.0516,0.0496,0.048,0.0532,0.054,0.0516,0.0516,0,219,-0.0731232184973095,-0.071795100821558,-0.160016189685803,0.0157382984653669,-0.234653302965962,-0.101771223747583,-0.0722321507495501,-0.0419917387547963,0.0713742100205791,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"43",0.4312,0.5916,0.7292,0.574,0.5916,0.7328,0.8468,0.7292,0.2708,0,0,0.0106403803225002,0.031583462112174,-0.0647795889185983,0.133151987318865,-0.1601072719792,-0.00329021100110784,0.0300127361544627,0.0660181519615894,0.196613860653044,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"44",0.928,0.8352,0.6948,0.836,0.8352,0.6864,0.496,0.6948,0.3052,0,3,0.0427986532697401,0.0212819214956701,-0.0669016773110465,0.11178115694771,-0.1689637287475,-0.0074127108471645,0.0210170405740594,0.0502781618834057,0.175860318255418,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"45",0.126,0.1828,0.2572,0.1828,0.1828,0.2508,0.3488,0.2572,0.2572,0,133,-0.0432605046687753,-0.0317711832706243,-0.133151668226285,0.0609906627542677,-0.215386058925933,-0.0639131119878718,-0.0311738603078746,0.00101935610708468,0.154670962713121,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"46",0.538,0.6068,0.6584,0.6044,0.6068,0.6664,0.7116,0.6584,0.3416,0,37,0.0135939413958642,0.0222381567154862,-0.0796373406319884,0.128004186326063,-0.165427247597018,-0.0151043534768563,0.0224061873758441,0.0578334694436969,0.222411986499943,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"47",0.2424,0.4404,0.6244,0.4196,0.4404,0.6484,0.8092,0.6244,0.3756,0,197,-0.00860897102309722,0.0167036466883745,-0.0802291398288113,0.113735266476193,-0.134492483450342,-0.0159967505869876,0.0159017776820762,0.0496895958485503,0.201637783907796,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"48",0.8964,0.8404,0.7736,0.8416,0.8404,0.7704,0.68,0.7736,0.2264,0,1,0.0456343548732175,0.0336904393116101,-0.0532126542962197,0.121343806346131,-0.122891726334038,0.00274576873339172,0.0329743896779912,0.0638912585084449,0.185467814291375,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"49",0.2228,0.2588,0.3064,0.2708,0.2588,0.2996,0.3484,0.3064,0.3064,0,18,-0.0335331326461344,-0.0268313063035643,-0.13399536889882,0.0787654629770533,-0.232054213637118,-0.0617630699466352,-0.026217077220583,0.00950651030679929,0.132089013072327,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"50",0.8564,0.8004,0.7344,0.7948,0.8004,0.7384,0.6624,0.7344,0.2656,0,17,0.0427272451565441,0.0322355742721342,-0.0651484016817191,0.129000610474551,-0.126751606702104,-0.00217062614985993,0.0329966404499701,0.0661274481942289,0.224132019937074,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"51",0.9772,0.9304,0.8112,0.9288,0.9304,0.8184,0.6208,0.8112,0.1888,0,32,0.0791288007665851,0.0476452057249915,-0.0572767735625241,0.155934156565884,-0.125444825020063,0.0119298364632013,0.0472328153100751,0.0835945784636679,0.282147497572316,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"52",0.9772,0.9696,0.9608,0.9708,0.9696,0.9592,0.9456,0.9608,0.0392,0,9,0.100671643013338,0.0924334819068731,-0.0116372564789908,0.197306312792767,-0.0821647977505403,0.0580039347063851,0.0921080458728571,0.127436797392904,0.299680698705552,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"53",0.5876,0.7456,0.852,0.74,0.7456,0.854,0.9268,0.852,0.148,0,1,0.0333247599686793,0.0547053902052377,-0.0508098851348814,0.160224886931837,-0.136549672380084,0.0192655213534657,0.0554005513296391,0.0888718741918668,0.244102217910972,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"54",0.2412,0.2376,0.2372,0.2424,0.2376,0.2316,0.2308,0.2372,0.2372,0,0,-0.0364408040812361,-0.0372400014205024,-0.140761266583999,0.0641492674527495,-0.225122772523953,-0.0709153049751574,-0.0376095493892752,-0.00189105409683597,0.132808052736478,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"55",0.5352,0.5792,0.6312,0.5824,0.5792,0.6316,0.6756,0.6312,0.3688,0,4,0.0113810034658049,0.018647094306716,-0.0936882366877028,0.13109732817157,-0.197548820380134,-0.0203954881467544,0.0173618243410231,0.0577540688764988,0.21801555758291,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"56",0.3852,0.4012,0.4076,0.3908,0.4012,0.4184,0.4228,0.4076,0.4076,0,19,-0.0127111205107654,-0.0108065140454463,-0.107710050206032,0.0899166436328674,-0.175553534853336,-0.0447995952559009,-0.0111034938200726,0.0219535953161078,0.163594715499608,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"57",0.0264,0.0428,0.0592,0.0352,0.0428,0.0644,0.0936,0.0592,0.0592,0,8,-0.093733630750146,-0.0818151047567622,-0.188536752243947,0.0186834625835916,-0.269769824700218,-0.116587822792427,-0.0821223782082833,-0.0451898974860369,0.110692065142762,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
"58",0.1172,0.2216,0.378,0.2252,0.2216,0.3704,0.5528,0.378,0.378,0,4,-0.0343964337427917,-0.0147870553179197,-0.105894982148531,0.074209040130026,-0.165064920830604,-0.0448680093303025,-0.0140441698584606,0.015795929075423,0.132053880848588,100,0.8,0,"parametric",0.8,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_7",0.2
