"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"46",0.1448,0.0472,0.0116,0.048,0.0116,0,0,-0.0483732290955597,-0.0666037919889082,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"47",0.3076,0.3748,0.4504,0.3764,0.4504,0,0,-0.00819004730917527,-0.00353112232783135,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"48",0.268,0.28,0.3072,0.2908,0.3072,0,0,-0.0163851962248117,-0.0150559652833756,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"49",0.324,0.3204,0.3104,0.3144,0.3104,0,0,-0.0120920936287606,-0.0123234125444734,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"50",0.6932,0.5328,0.3596,0.5184,0.6404,0,0,0.00221853720647783,-0.0112618049403046,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"51",0.6472,0.4868,0.3224,0.4844,0.3224,0,0,-0.00103433054090359,-0.01198835387026,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"52",0,0,0.0016,8e-04,0.0016,0,0,-0.087073070083674,-0.0761900613546881,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"53",0.9992,0.9988,0.9976,0.9988,0.0024,0,109,0.0811883409047746,0.0749420763092506,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"54",0,0,4e-04,0,4e-04,0,0,-0.118758875748921,-0.10151747647588,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"55",0.2208,0.256,0.306,0.2684,0.306,0,9,-0.0172107070582138,-0.0142246726160162,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"56",0.0012,0.0012,0,0,0,0,0,-0.0871962271899358,-0.0893656317824686,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"57",0.136,0.2344,0.3728,0.242,0.3728,0,0,-0.0194532983186078,-0.00875569866893997,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"58",0.9992,0.9984,0.99,0.9972,0.01,0,0,0.0933370068530851,0.0771513870499154,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"59",4e-04,0.002,0.0104,0.0024,0.0104,0,0,-0.0729272173043975,-0.0616282177488263,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"60",0.9724,0.9532,0.9164,0.9472,0.0836,0,29,0.0428685944919242,0.0357223680779543,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"61",0.972,0.9588,0.9432,0.9584,0.0568,0,0,0.0482507688077741,0.0439217810551808,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"62",1,1,0.9996,1,4e-04,0,40,0.120324959860657,0.114879613108736,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"63",0.9892,0.8648,0.4156,0.8572,0.5844,0,0,0.0323615616194385,-0.00623188107598911,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"64",0.406,0.4552,0.5064,0.4564,0.5064,0,0,-0.00286991485320541,9.25487704194171e-05,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"65",0.0756,0.1212,0.1892,0.1196,0.1892,0,0,-0.0279678585554034,-0.0212980842452659,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"66",0,0,0,0,0,0,0,-0.143092357427217,-0.113461441368269,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"67",0.9996,0.9992,0.9988,0.9996,0.0012,0,0,0.0889303140915075,0.0824828959325701,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"68",0.0016,0.0048,0.01,0.0044,0.01,0,0,-0.0744063749382407,-0.0641216520167065,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"69",0.3868,0.5032,0.6352,0.5272,0.3648,0,4,0.000989879340569246,0.0104532469596549,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"70",0.858,0.8532,0.852,0.8552,0.148,0,0,0.032727410537091,0.0323235385777036,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"71",0.0088,0.0316,0.09,0.0268,0.09,0,0,-0.0594377794513411,-0.0416988390495512,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"72",0.998,0.996,0.992,0.9948,0.008,0,0,0.0708666360543859,0.0660910878390825,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"73",0.3344,0.386,0.4472,0.392,0.4472,0,10,-0.00952867264007733,-0.00459906375805495,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"74",0.9988,0.9952,0.9864,0.9948,0.0136,0,4,0.0787742099351578,0.0663195056913323,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"75",0.828,0.82,0.804,0.8152,0.196,0,0,0.0263504939197778,0.0250513330836312,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"76",0.0116,0.028,0.064,0.0324,0.064,0,48,-0.0505465932292473,-0.0414314292200293,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"77",0.5656,0.5396,0.5028,0.528,0.4972,0,0,0.00193802764868563,0.000331791805702,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"78",0.9784,0.992,0.9972,0.9944,0.0028,0,0,0.0717949147359556,0.0806592401582474,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"79",0.154,0.0756,0.0288,0.0724,0.0288,0,0,-0.0352387368309772,-0.0459835242250108,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"80",0.9976,0.9916,0.9736,0.99,0.0264,0,0,0.0753165237328125,0.0617503487007842,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"81",0.008,0.0152,0.0276,0.0168,0.0276,0,0,-0.062684617744255,-0.0544197675292614,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"82",0,8e-04,0.0064,0.0016,0.0064,0,2,-0.0813860252244937,-0.0682759734612694,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"83",0.52,0.414,0.3112,0.4056,0.3112,0,0,-0.00703851043834664,-0.0154135025863699,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"84",0.9544,0.9532,0.9568,0.9576,0.0432,0,0,0.0469700026607968,0.046714557367682,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"85",0.9996,0.9872,0.9212,0.9908,0.0788,0,0,0.0561233820281429,0.0337246547402517,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"86",0.3948,0.3324,0.2704,0.3328,0.2704,0,0,-0.0128344122572585,-0.0176026010408886,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"87",0.1056,0.0212,0.0036,0.0228,0.0036,0,0,-0.0653874647966221,-0.0905886358810612,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"88",0.9972,0.9868,0.9612,0.9864,0.0388,0,0,0.0683225227004682,0.0540467140878553,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"89",0.5464,0.68,0.7788,0.6832,0.2212,0,0,0.0142191519803053,0.0243457031026759,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"90",0.626,0.4784,0.3208,0.4704,0.3208,0,0,-0.00194844846387468,-0.0136261234246825,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"91",0.8724,0.8184,0.7476,0.8168,0.2524,0,21,0.0273757856799098,0.0201464135787778,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"92",0.764,0.6776,0.5944,0.692,0.4056,0,0,0.0117427275022464,0.00562404525174529,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"93",0.9972,0.996,0.9896,0.992,0.0104,0,0,0.069180462489311,0.0661240710328293,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"94",0.06,0.126,0.2244,0.1152,0.2244,0,63,-0.0325119127306061,-0.0215171218716685,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"95",0.0732,0.0832,0.0964,0.088,0.0964,0,0,-0.0327536202097267,-0.0315016830613284,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"96",0.2312,0.1564,0.0964,0.1568,0.0964,0,2,-0.0296936564511426,-0.03806310757582,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
"97",0.0276,0.0148,0.0036,0.0096,0.0036,0,0,-0.0667627114771176,-0.0760044670054324,100,0,0.8,0,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_04",0.2
