"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"18",0.1976,0.246,0.3136,0.2472,0.3136,0,16,-0.00631882201197085,-0.00464348298478463,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"19",0.9996,0.9896,0.794,0.9912,0.206,0,0,0.0214824930723254,0.00685768004794538,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"20",0.9736,0.9468,0.928,0.9572,0.072,0,0,0.0163300821976538,0.0133516712030627,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"21",0.9892,0.966,0.8952,0.9744,0.1048,0,0,0.0155641126038562,0.010033937578564,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"22",1,0.9936,0.9588,0.9976,0.0412,0,0,0.0265089932818702,0.0161021823357301,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"23",0.1544,0.2588,0.3768,0.2516,0.3768,0,4,-0.00525784266749728,-0.00247636988080531,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"24",0.0064,0.0384,0.2088,0.0304,0.2088,0,0,-0.018238723915385,-0.00842028859820041,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"25",0.9064,0.88,0.8564,0.8988,0.1436,0,0,0.0103575717017761,0.00881423739397872,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"26",0.002,0.0244,0.242,0.0208,0.242,0,0,-0.0164642308945295,-0.00569355911506176,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"27",0.0016,0.0128,0.1016,0.012,0.1016,0,0,-0.0194588437032979,-0.010517738603729,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"28",0.0196,0.1348,0.4512,0.1332,0.4512,0,0,-0.00939730940214887,-0.00107916725372239,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"29",0.8824,0.7036,0.4336,0.6928,0.5664,0,0,0.00571129223412068,-0.00172130622833271,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"30",0.9996,0.9508,0.4952,0.944,0.5048,0,1,0.0151361235792277,-0.000198265299103462,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"31",0.7512,0.7712,0.7812,0.7628,0.2188,0,0,0.00539893547584516,0.00589113577951031,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"32",0.0364,0.18,0.4748,0.1752,0.4748,0,0,-0.0091321629433195,-0.000737825281023872,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"33",0.0048,0.068,0.4064,0.0636,0.4064,0,0,-0.0121539505653729,-0.00195392746242864,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"34",1,0.998,0.9536,0.9992,0.0464,0,0,0.0261551258463655,0.0149481997075147,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"35",0.6792,0.714,0.7364,0.7032,0.2636,0,0,0.00460828052932985,0.00548091493167013,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"36",0.882,0.7816,0.6224,0.7812,0.3776,0,0,0.00531597628871145,0.00214953405605255,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"37",0.0388,0.142,0.396,0.1324,0.396,0,0,-0.00916071170861662,-0.00259108486661302,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"38",0.236,0.2864,0.3364,0.2864,0.3364,0,0,-0.00567610115129977,-0.00411838672486639,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"39",0.6772,0.6904,0.7072,0.6932,0.2928,0,0,0.00328970943858467,0.00359593441235066,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"40",0.9704,0.876,0.6636,0.882,0.3364,0,0,0.00808876330592027,0.0029189828602602,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"41",0.9928,0.9612,0.8288,0.9592,0.1712,0,0,0.015512358047892,0.00825943196039952,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"42",0.9668,0.9024,0.78,0.9176,0.22,0,0,0.00757127232026143,0.00436359553627514,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"43",0.0384,0.1404,0.378,0.136,0.378,0,0,-0.0104458382714659,-0.00325832241483789,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"44",0.0104,0.0516,0.17,0.0504,0.17,0,1,-0.0132121239110759,-0.00739617026755152,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"45",0,0,0.0012,0,0.0012,0,0,-0.060952279103971,-0.0401097295277655,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"46",0.0088,0.0356,0.1072,0.0256,0.1072,0,10,-0.013058965441445,-0.00840266353070365,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"47",0.2468,0.2876,0.3364,0.2928,0.3364,0,1,-0.00241174366807508,-0.00183537848096876,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"48",0.8784,0.8124,0.698,0.8004,0.302,0,0,0.00870232230002434,0.00532574110939844,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"49",0.9848,0.94,0.8432,0.94,0.1568,0,0,0.0186654758545288,0.0117846878179159,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"50",0.8672,0.7604,0.6168,0.7656,0.3832,0,0,0.00821706233145786,0.00363162854092738,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"51",0.3996,0.392,0.4012,0.4068,0.4012,0,0,-0.00199867666392806,-0.00215806662906891,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"52",0.3344,0.3636,0.4056,0.3696,0.4056,0,0,-0.00278197511373754,-0.00209549043085538,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"53",0.0468,0.1604,0.4172,0.16,0.4172,0,0,-0.0080896988134399,-0.00191842621687627,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"54",0.9992,0.9916,0.842,0.9924,0.158,0,0,0.0198576913909429,0.00796051491495471,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"55",0,4e-04,0.0172,0,0.0172,0,0,-0.0381543689897126,-0.0185397474992161,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"56",0.9984,0.988,0.9112,0.9908,0.0888,0,0,0.0205328788991421,0.011782759298125,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"57",0.9972,0.9736,0.8092,0.9768,0.1908,0,0,0.0246542919137752,0.0108020945647836,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"58",0.1048,0.0988,0.0948,0.0988,0.0948,0,0,-0.00925505553971035,-0.00953051881708112,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"59",4e-04,0.004,0.0468,8e-04,0.0468,0,0,-0.029813466891202,-0.017615632955026,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"60",0.9956,0.958,0.782,0.962,0.218,0,0,0.0144580771110465,0.00628535146045653,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"61",0.7588,0.7384,0.7188,0.7448,0.2812,0,0,0.00644640028752292,0.005760398238702,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"62",1,1,0.9848,1,0.0152,0,0,0.0460176620078057,0.0242629840267771,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"63",0.808,0.804,0.8072,0.8092,0.1928,0,0,0.011630130440471,0.0115261769239785,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"64",4e-04,0.0104,0.0988,0.0064,0.0988,0,0,-0.0228813771726064,-0.0117097952676367,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"65",0.5852,0.4276,0.2972,0.4516,0.2972,0,0,-0.000898570953778897,-0.00324872571913458,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"66",0.1464,0.2156,0.324,0.2144,0.324,0,0,-0.00798276427341378,-0.0045470570049651,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"67",0.9908,0.9452,0.7368,0.952,0.2632,0,40,0.00963180271027511,0.00362203548890948,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"68",0.6228,0.7004,0.7692,0.6848,0.2308,0,0,0.00469904722738044,0.00685535018233894,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"69",0.0308,0.0808,0.164,0.0836,0.164,0,0,-0.0180147434823433,-0.0122792286673428,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"70",0.4412,0.5204,0.5852,0.5048,0.4148,0,9,0.000201147727515798,0.0015024897284104,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"71",8e-04,0.0156,0.198,0.0128,0.198,0,0,-0.0164746764771854,-0.00604218580555442,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"72",0.7616,0.6792,0.6112,0.6948,0.3888,0,1,0.00446571637025572,0.00230968291390124,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"73",0,0.0076,0.3968,0.004,0.3968,0,0,-0.0180110708992806,-0.00200084365933682,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"74",0.3836,0.2152,0.1016,0.2256,0.1016,0,0,-0.00811158801530561,-0.0132098445825928,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"75",0.4372,0.502,0.552,0.4864,0.552,0,1,-0.000124306562244979,0.00129188448985129,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"76",0.5088,0.3468,0.2124,0.3468,0.2124,0,0,-0.0025620401318661,-0.00547160756562147,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"77",0,0,0.0096,0,0.0096,0,0,-0.0437465165055608,-0.0281411076933995,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"78",0.0196,0.0832,0.2436,0.0812,0.2436,0,0,-0.0137039540092766,-0.00674119694706218,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"79",0.2344,0.4804,0.734,0.482,0.734,0,7,-0.000349307668199204,0.0050516743542236,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"80",0.0212,0.0868,0.3036,0.0864,0.3036,0,0,-0.0114850610968051,-0.00430351752197776,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"81",0.5316,0.6088,0.6624,0.5824,0.3376,0,1,0.00121900081095283,0.00224049141873961,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"82",0.2716,0.3304,0.3868,0.3312,0.3868,0,0,-0.00391310960469874,-0.00230911291796492,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"83",0.0336,0.0708,0.1352,0.062,0.1352,0,42,-0.0154108919710068,-0.0111438348208003,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"84",0,8e-04,0.078,0,0.078,0,0,-0.0330817968346828,-0.0130413853214604,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"85",0.9616,0.88,0.6712,0.8832,0.3288,0,434,0.0113733351757582,0.00457323149922748,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"86",0.9952,0.9576,0.7372,0.9508,0.2628,0,0,0.0138109394541005,0.00528688466863224,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"87",0.962,0.938,0.896,0.9412,0.104,0,0,0.0155663457098261,0.0128187694547439,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"88",0,0.0012,0.0124,0,0.0124,0,0,-0.0334463971936496,-0.0199217060277575,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"89",0,0,0.0152,0,0.0152,0,1,-0.0362936298193521,-0.0182886815828041,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"90",0.6912,0.726,0.7544,0.7128,0.2456,0,51,0.00500857070474721,0.00589682637055537,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"91",0.022,0.0956,0.2892,0.0936,0.2892,0,0,-0.0102824834639617,-0.00452077071522687,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"92",0.8456,0.864,0.8924,0.87,0.1076,0,0,0.00951637013590815,0.010489874245036,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"93",0,0.008,0.1648,8e-04,0.1648,0,0,-0.01806442118237,-0.00640863001118613,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"94",0.2668,0.4924,0.7348,0.5084,0.2652,0,0,1.51450506457328e-05,0.0059122266270681,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"95",0.288,0.3596,0.426,0.3576,0.426,0,0,-0.00365431593152472,-0.00173344869572447,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"96",0.0068,0.0824,0.366,0.068,0.366,0,0,-0.0133341360920183,-0.00316729295590959,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"97",0.0064,0.028,0.0808,0.0208,0.0808,0,0,-0.0168763860152013,-0.0113522083953993,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"98",0.2016,0.2372,0.2776,0.244,0.2776,0,0,-0.00529443118322393,-0.0044211624966287,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"99",0.598,0.5496,0.488,0.548,0.512,0,0,0.00142850870219887,-0.000258436998469083,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"100",0.7352,0.6192,0.4832,0.6252,0.5168,0,0,0.00304813879658525,-0.000427957847593908,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"101",0,8e-04,0.0324,0,0.0324,0,22,-0.0345163879736452,-0.0167042466669263,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"102",0.936,0.8188,0.6284,0.8144,0.3716,0,0,0.00775191893052609,0.00263933923516644,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"103",0.7696,0.6764,0.5792,0.6812,0.4208,0,0,0.00552633984974665,0.00222939049662,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
"104",0.06,0.1136,0.1728,0.1028,0.1728,0,3,-0.00942384487092703,-0.0070403531648975,100,0,0,0.8,24,10,2500,500,"bobyqa","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_05",0.2
