"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","reform","save_dir","simulation_name","theta_ab"
"29",0.9904,0.9824,0.9704,0.9824,0.0296,0,2398,0.0647869067062795,0.05816730802047,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"30",1,0.9996,0.9984,1,0.0016,0,2372,0.114676186407055,0.0917792428784994,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"31",0,4e-04,0.0012,8e-04,0.0012,0,2351,-0.091549303052976,-0.0785486425233811,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"32",0.0644,0.0408,0.0324,0.0444,0.0324,0,2398,-0.0438097855013072,-0.0491552787388125,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"33",0.828,0.774,0.6992,0.7716,0.3008,0,2448,0.0222640909759419,0.0158730473694676,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"34",0.3364,0.3588,0.3976,0.3684,0.3976,0,2385,-0.010328135656165,-0.0079808989450141,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"35",0.0524,0.0528,0.0472,0.046,0.0472,0,2264,-0.057861173023297,-0.057567275952925,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"36",0.4128,0.2552,0.1404,0.2476,0.1404,0,2418,-0.0175473276478677,-0.0289939241335874,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"37",0.8392,0.9116,0.964,0.9224,0.036,0,2380,0.0450407913250928,0.0582209264583284,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"38",0.8612,0.9656,0.9956,0.9684,0.0044,0,2424,0.0588126704597219,0.0833229162164661,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"39",0.0208,0.076,0.204,0.0696,0.204,0,2356,-0.0417466764066023,-0.0244013258028594,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"40",0.1004,0.0556,0.0184,0.046,0.0184,0,2286,-0.0565042401830419,-0.0692797993481485,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"41",0.4336,0.2088,0.068,0.1936,0.068,0,2393,-0.023823327676952,-0.043688325044442,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"42",0.9828,0.9884,0.9856,0.982,0.0144,0,2385,0.0586192204722267,0.0621772263989959,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"43",0.016,0.0088,0.0024,0.0072,0.0024,0,2312,-0.0794003206600154,-0.0890683888364499,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"44",0.6592,0.4284,0.2136,0.4308,0.2136,0,2315,-0.0059390805595675,-0.0250660556915203,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"45",0.9076,0.488,0.0868,0.5012,0.0868,0,2397,-0.000500099810974343,-0.0409771828732243,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"46",0.0172,0.026,0.0372,0.024,0.0372,0,2386,-0.0665788711727687,-0.0596525298719274,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"47",1,0.9972,0.9376,0.9992,0.0624,0,2366,0.0867797824319364,0.0480746478999585,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"48",0.7336,0.7888,0.842,0.7844,0.158,0,2370,0.0260921721988213,0.0323951321882332,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"49",0.4472,0.8376,0.9856,0.838,0.0144,0,2342,0.031917547880326,0.0682651185225488,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"50",0.6644,0.6916,0.7136,0.6852,0.2864,0,2295,0.0137379059955275,0.0158616308869014,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"51",0.0156,0.122,0.4004,0.1232,0.4004,0,2431,-0.0329817795571604,-0.00635814793368626,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"52",0,0,0,0,0,0,2380,-0.135551319401286,-0.106869965217521,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"53",0.3576,0.5052,0.6496,0.5016,0.3504,0,2371,0.00023809677891468,0.0110280980756206,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"54",0.0936,0.1396,0.2028,0.1452,0.2028,0,2394,-0.0312556371451204,-0.0236791414267995,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"55",0.92,0.848,0.7436,0.8544,0.2564,0,2367,0.0350590353025141,0.0223875755949493,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"56",0.9728,0.9188,0.814,0.9184,0.186,0,2423,0.0418993131783553,0.0268545745055294,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"57",0.9492,0.9752,0.9888,0.9728,0.0112,0,2316,0.0634162023430731,0.0759155974738255,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"58",0.9956,0.98,0.902,0.9808,0.098,0,2418,0.069329308402996,0.0427549127302313,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"59",0,0.0012,0.0276,0.002,0.0276,0,2438,-0.0943253496847204,-0.0628156459169378,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"60",0.9692,0.9564,0.926,0.9552,0.074,0,2396,0.0503740121428385,0.0437342289188917,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"61",0.7212,0.7744,0.8156,0.764,0.1844,0,2277,0.0214286222642098,0.0263971882697855,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"62",0.994,0.988,0.9792,0.9912,0.0208,0,2317,0.0843917881792777,0.0724809835767704,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"63",0.3312,0.4944,0.644,0.4808,0.644,0,2386,-0.000969816423423993,0.0116825309233167,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"64",0.8708,0.596,0.2628,0.5868,0.7372,0,2361,0.0068245284567413,-0.0181173387100167,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"65",0.5008,0.4536,0.4064,0.4548,0.4064,0,2380,-0.00396925544264984,-0.00789558049480769,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"66",0.5352,0.2452,0.0772,0.2504,0.0772,0,2366,-0.0216552313565426,-0.0463520787979297,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"67",0.0516,0.1616,0.3684,0.1684,0.3684,0,2363,-0.0315873166824256,-0.0106155027942853,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"68",0.9376,0.8776,0.7636,0.8752,0.2364,0,2353,0.0355561820749429,0.0226849986394243,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"69",0.1612,0.0696,0.0264,0.0652,0.0264,0,2388,-0.0491932390837832,-0.0662139594637219,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"70",1,0.9956,0.9788,0.9988,0.0212,0,2379,0.0799095162884192,0.058349506889495,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"71",1,1,0.9996,1,4e-04,0,2339,0.14529215786293,0.136063946152149,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"72",0.9912,0.9912,0.994,0.994,0.006,0,2333,0.0840874165682962,0.0841054801945837,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"73",0.9592,0.7704,0.4088,0.78,0.5912,0,2327,0.0225725517096472,-0.00726244416674595,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"74",0.0516,0.2224,0.528,0.2216,0.528,0,2361,-0.0219626728346117,0.00237071265168197,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"75",0.6556,0.7248,0.7768,0.7216,0.2232,0,2365,0.0205526446922488,0.0265717173245143,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"76",0.7032,0.868,0.9524,0.87,0.0476,0,2414,0.0334368710214143,0.0510487569928295,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"77",0.3404,0.3036,0.272,0.3064,0.272,0,2391,-0.0140609652898617,-0.0167798938551682,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"78",0.008,0.0152,0.0268,0.0176,0.0268,0,2351,-0.0872376246278479,-0.0800113883917899,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"79",0.2364,0.4664,0.71,0.464,0.71,0,2354,-0.0027514106268464,0.0167077941565447,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"80",0.9056,0.8036,0.6472,0.8064,0.3528,0,2353,0.0233322695466316,0.0103783481274219,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"81",0.0796,0.298,0.6156,0.2892,0.6156,0,2328,-0.0170688656658145,0.00963524959105505,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"82",0.6296,0.7636,0.8572,0.7604,0.1428,0,2379,0.0215295636025585,0.0325493889627009,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"83",0.2156,0.422,0.6064,0.4072,0.6064,0,2353,-0.00715039084665625,0.00949355823413584,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"84",0.5,0.5404,0.602,0.5624,0.398,0,2344,0.0040212310551479,0.00788223944804559,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"85",0.3172,0.2428,0.1908,0.2448,0.1908,0,2320,-0.0185863390000332,-0.0244807630308097,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"86",0.2604,0.15,0.0756,0.1468,0.0756,0,2414,-0.0344168950238633,-0.0477158161343202,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"87",0.9996,0.9984,0.9748,0.9984,0.0252,0,2404,0.0897777538272716,0.0585415115061563,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"88",0.3416,0.3112,0.2764,0.3116,0.2764,0,2425,-0.015848157997134,-0.0189639452644499,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"89",0.2232,0.4492,0.6964,0.4572,0.6964,0,2394,-0.0035689086264526,0.0155712742250781,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"90",0.8008,0.7588,0.704,0.7604,0.296,0,2299,0.0244958875285282,0.0188351989316542,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"91",0.1668,0.3972,0.6204,0.3776,0.6204,0,2394,-0.0079394861861077,0.00941751072434818,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"92",0.0036,0.0076,0.0208,0.0084,0.0208,0,2351,-0.0641227196930556,-0.0544163531968074,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"93",0.0236,0.026,0.036,0.0332,0.036,0,2370,-0.0567366333559096,-0.0553107343499282,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"94",0.402,0.2188,0.098,0.2268,0.098,0,2296,-0.0193160827246258,-0.0322224725063923,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"95",0.1652,0.3324,0.544,0.3348,0.544,0,2369,-0.0109054880601295,0.00276696497176613,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"96",0.0012,0.0208,0.1252,0.0196,0.1252,0,2402,-0.0615777527325971,-0.0356220545037461,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"97",0.16,0.1044,0.0588,0.0964,0.0588,0,2305,-0.0398558569604282,-0.0476989555335346,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"98",0.44,0.6404,0.7928,0.638,0.2072,0,2385,0.011464323631378,0.0274447582000041,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"99",0.8648,0.9424,0.9808,0.94,0.0192,0,2438,0.0496782063040371,0.065412203465099,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"100",0.996,0.9932,0.986,0.9928,0.014,0,2399,0.0845675118740984,0.0756060092954801,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"101",0.8908,0.8216,0.7272,0.826,0.2728,0,2437,0.025964415098531,0.0171239620089833,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"102",0,0,0,0,0,0,2367,-0.131468313670278,-0.125360085743065,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
"103",0.4828,0.3732,0.2764,0.382,0.2764,0,2403,-0.0102982281356174,-0.0198107756223948,100,0,0.8,0.8,24,10,2500,500,"bobyqa","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/","pmjob_19",0.2
