"","p_ab_perm_mean_c","p_ab_perm_ab_c","p_opsign_ci","n_conv_warn","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","save_dir","simulation_name","theta_ab"
"1",0.2856,0.534,0.122,0,-0.0165949731699601,-0.0353230160014666,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"2",0.358,0.4424,0.2816,0,-0.0137034349318278,-0.0217859966897204,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"3",0.7712,0.7256,0.1844,0,0.024616666605783,0.0294748762502122,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"4",0.0848,0.0224,0.222,0,-0.0488944970897645,-0.027065743639717,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"5",0,0,0.0012,0,-0.106968901287049,-0.097882337039254,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"6",0.7796,0.8316,0.2764,0,0.0267683309915448,0.0210025135151548,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"7",0,0,4e-04,0,-0.142859551498147,-0.141390788400817,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"8",0.964,0.9568,0.0268,0,0.0665736210336099,0.0696934870506353,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"9",0.23,0.248,0.2064,0,-0.0266635675613181,-0.0286899199673901,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"10",0.9948,0.9888,0.0012,0,0.0901071321257619,0.0983972396814392,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"11",0.396,0.4108,0.3712,0,-0.00893947727154097,-0.0101024561500586,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"12",0.0692,0.058,0.0868,0,-0.0576304154520976,-0.0534991498040654,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"13",0.0012,0,0.0404,0,-0.110057936185119,-0.0648030845424868,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"14",0,0,0,0,-0.168546345563435,-0.158301132295536,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"15",0.0544,0.1204,0.022,0,-0.0563445172799341,-0.0717849222648906,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"16",0.9996,0.9992,4e-04,0,0.129365491645687,0.132043125095326,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"17",0.924,0.9456,0.112,0,0.0496637305186378,0.043083371969804,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"18",0.0936,0.152,0.0468,0,-0.0449679874628881,-0.0552894958501706,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"19",0.8864,0.9012,0.1316,0,0.0411884997456239,0.0381599631152491,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"20",0.9924,0.9868,8e-04,0,0.0778151368467175,0.0885851100102936,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"21",0.6228,0.7108,0.4568,0,0.0102191757446003,0.0026056476972241,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"22",0.1012,0.0488,0.198,0,-0.0445310647109209,-0.0310535140808153,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"23",0.03,0.0316,0.0276,0,-0.0796416878569192,-0.0806245021034852,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"24",0.5564,0.674,0.5608,0,0.00499216520824333,-0.00541914881327458,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"25",0.998,0.9988,0.002,0,0.116165145488846,0.111417586426283,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"26",0.2612,0.31,0.2204,0,-0.0213470950040111,-0.0261238572538721,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"27",0.6264,0.698,0.4592,0,0.0101136808314728,0.00344409299418587,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"28",0.8968,0.8848,0.088,0,0.0469888596860279,0.0499378033347616,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"29",0.126,0.0388,0.3124,0,-0.0368269005899805,-0.0164211142372418,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"30",0.9392,0.9496,0.0656,0,0.0565956712186199,0.0539953866861664,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"31",0.9884,0.992,0.0224,0,0.0783358385533146,0.0736942176674969,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"32",0.1748,0.1644,0.1812,0,-0.0325470969099239,-0.0315497332474659,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"33",0.9612,0.9532,0.0244,0,0.059388829436296,0.0625854248559995,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"34",0.4088,0.6724,0.184,0,-0.00763808701518941,-0.0317844952181595,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"35",0.9744,0.9556,0.0104,0,0.0688562959905123,0.0766445082078064,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"36",0.7492,0.7468,0.2504,0,0.0250829364220606,0.0256212887949036,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"37",0.0612,0.072,0.0516,0,-0.0598110250379924,-0.0630188167694667,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"38",1,1,0,0,0.165659777973426,0.165818840830072,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"39",0.6876,0.48,0.1508,0,0.0154331531633881,0.032756692035256,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"40",0.9792,0.9872,0.0344,0,0.0720430761650162,0.0657082344184286,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"41",0.9624,0.97,0.0476,0,0.0552198314996405,0.0525545113771721,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"42",0.9972,0.9992,0.0068,0,0.0955212535783565,0.0817609270713231,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"43",0.1904,0.164,0.2152,0,-0.0331585072530415,-0.0292286390542381,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"44",0.382,0.3388,0.4432,0,-0.00894783113425385,-0.00497579337176673,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"45",0.9888,0.9624,0.0064,0,0.0757065778414357,0.0897469977579059,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"46",0.0056,0.0064,0.0036,0,-0.0897233747297528,-0.0919777787205529,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"47",0.5196,0.1808,0.1468,0,0.00235988180728721,0.0374544718666821,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"48",0.1808,0.2212,0.1524,0,-0.0274735920922217,-0.0316635479482524,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"49",0.0172,0.0664,0.0056,0,-0.0645324877946971,-0.0825011835231839,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"50",0.2864,0.2484,0.336,0,-0.0206898085935129,-0.016379053724196,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
"51",0,0,4e-04,0,-0.114045482780189,-0.105905383818596,100,0,1,0.5,24,10,2500,500,"bobyqa","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/test/","pmjob_28",0.2
