"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"30",0.944,0.6812,0.2592,0.6888,0.7408,0,2412,0.0175733955530109,-0.0242225349297906,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"31",0.4364,0.3812,0.3272,0.3856,0.3272,0,2430,-0.0105232274359842,-0.0152369014696499,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"32",0.5648,0.64,0.7236,0.6484,0.2764,0,2426,0.0120647174357892,0.0191762349863888,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"33",0.3048,0.3756,0.4644,0.3772,0.4644,0,2421,-0.010779238418219,-0.0037162308244411,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"34",0.9924,0.9596,0.8368,0.956,0.1632,0,2433,0.05673922720781,0.0331356756093821,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"35",0.3648,0.2756,0.192,0.2728,0.192,0,2429,-0.0213370194013852,-0.0311659139945754,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"36",0.9252,0.8808,0.8272,0.8836,0.1728,0,2434,0.0370769710864562,0.0294251430463455,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"37",0.8384,0.9188,0.9596,0.9104,0.0404,0,2424,0.0494848386340143,0.0627581667803468,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"38",0.0152,0.0392,0.1036,0.0368,0.1036,0,2424,-0.0689356918523682,-0.0487402283144865,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"39",0.9332,0.9568,0.9748,0.958,0.0252,0,2407,0.0563964410123714,0.0631241456987668,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"40",0.2344,0.568,0.8464,0.5524,0.1536,0,2415,0.0047316811481362,0.0326587347477009,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"41",0.9988,0.9996,1,0.9992,0,0,2436,0.110298789396854,0.115541253493983,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"42",0.9352,0.9228,0.9092,0.9196,0.0908,0,2417,0.0487954511611439,0.0455838566348227,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"43",0.8896,0.9064,0.9096,0.8956,0.0904,0,2434,0.0438567679378513,0.0465548213553673,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"44",0.2764,0.468,0.6748,0.4788,0.6748,0,2408,-0.00272139346775881,0.0186322231690323,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"45",0.7472,0.7952,0.8268,0.78,0.1732,0,2422,0.025162774200242,0.0299274665516123,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"46",0.6876,0.4044,0.1684,0.41,0.1684,0,2418,-0.00750004848532619,-0.0303415836230208,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"47",0.8712,0.7064,0.5072,0.7252,0.4928,0,2434,0.017561592852329,0.000121271923735165,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"48",0.8972,0.8812,0.866,0.8828,0.134,0,2410,0.0439660516876056,0.0402812692895007,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"49",0.0216,0.0536,0.1296,0.0504,0.1296,0,2410,-0.057164209224692,-0.0399194082614788,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"50",0.9284,0.8012,0.582,0.8032,0.418,0,2422,0.0266463620644802,0.00612085644012183,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"51",0.3784,0.3208,0.2624,0.3188,0.2624,0,2387,-0.0176096599081722,-0.0230613029361527,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"52",0.6472,0.6232,0.6024,0.626,0.3976,0,2413,0.01119905438762,0.00900135027435318,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"53",0.274,0.7152,0.9568,0.7048,0.0432,0,2420,0.0178050444485153,0.0552089924016793,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"54",0.0356,0.0636,0.1092,0.0656,0.1092,0,2433,-0.0466744074635548,-0.0377447354171606,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"55",0.9228,0.8592,0.7936,0.86,0.2064,0,2429,0.0303724662763522,0.0218843484070408,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"56",0.062,0.1576,0.3028,0.1512,0.3028,0,2432,-0.0287007410805141,-0.0142660703681219,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"57",0.4784,0.5312,0.5904,0.5476,0.4096,0,2422,0.00289510879136255,0.00660578441515807,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"58",0.0476,0.0368,0.0296,0.0372,0.0296,0,2427,-0.0552994069337146,-0.0578890741808269,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"59",1,1,1,1,0,0,2407,0.153376993712796,0.142655168045311,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"60",0.9896,0.9876,0.9852,0.9856,0.0148,0,2400,0.0858853590715922,0.0851656643528047,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"61",0.632,0.7052,0.76,0.6976,0.24,0,2414,0.0165553845912443,0.0231029227176139,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"62",0.5108,0.3952,0.284,0.3868,0.284,0,2423,-0.0105796646713074,-0.0219032544870232,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"63",0.7928,0.7888,0.7936,0.7976,0.2064,0,2417,0.0300583825141649,0.029489366294029,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"64",0.0832,0.0496,0.0288,0.0532,0.0288,0,2426,-0.0500823068469238,-0.0575335080432559,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"65",0.2248,0.1484,0.0932,0.1456,0.0932,0,2406,-0.0362030041868526,-0.0459950538756687,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"66",0.9568,0.9764,0.9876,0.978,0.0124,0,2434,0.0726297145874855,0.0826316579977677,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"67",0.0312,0.186,0.5296,0.186,0.5296,0,2418,-0.0366042511726827,0.00244395498384263,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"68",0.9496,0.8244,0.604,0.8336,0.396,0,2433,0.0335481232445383,0.00861250498890524,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"69",0.99,0.9752,0.9472,0.9772,0.0528,0,2434,0.0678859320061432,0.0559561502005175,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"70",0.876,0.7976,0.6936,0.7932,0.3064,0,2415,0.0275785465458219,0.0170906132890868,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"71",0.2988,0.268,0.2352,0.2684,0.2352,0,2427,-0.0225104135656469,-0.0258446449198008,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"72",1,1,0.928,1,0.072,0,2414,0.104883510668336,0.042845144246338,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"73",0.8952,0.8376,0.7836,0.8516,0.2164,0,2414,0.0346819247871664,0.0269595584165927,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"74",0.9676,0.9368,0.8856,0.9416,0.1144,0,2436,0.0442674965679322,0.0351147627484058,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"75",0.0024,0.0036,0.0056,0.0036,0.0056,0,2422,-0.0983844657597327,-0.0932610032888219,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"76",0.9492,0.858,0.6976,0.8624,0.3024,0,2399,0.0364270519699388,0.0179354453107772,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"77",0.6936,0.5516,0.3968,0.5496,0.6032,0,2418,0.00371855556341121,-0.0076292865418802,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"78",0.8556,0.6596,0.3904,0.66,0.6096,0,2423,0.0158935785381908,-0.0108145961958047,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"79",0.0384,0.1848,0.488,0.1916,0.488,0,2432,-0.0257094192100441,-0.000969660328820604,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"80",0.18,0.2996,0.4268,0.2952,0.4268,0,2407,-0.0164710870448052,-0.0052510971798557,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"81",0.6404,0.642,0.6384,0.634,0.3616,0,2425,0.0101639835487104,0.0104443387247738,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"82",0.1124,0.2696,0.476,0.2584,0.476,0,2431,-0.020328622018891,-0.00152142886405069,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"83",0.1188,0.2628,0.4652,0.266,0.4652,0,2431,-0.0189807828197113,-0.00290069593158749,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"84",0.9892,0.9824,0.9656,0.982,0.0344,0,2412,0.069902601709203,0.0602152551437738,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"85",0.6412,0.596,0.5308,0.5848,0.4692,0,2428,0.00740240951943186,0.00283833405645031,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"86",0.0068,0.0372,0.1272,0.028,0.1272,0,2424,-0.0634995616033229,-0.0389335166992345,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"87",0.4492,0.4088,0.3684,0.4112,0.3684,0,2440,-0.00831873782448283,-0.0127101465443607,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"88",0.2752,0.248,0.2292,0.256,0.2292,0,2405,-0.0199329803437017,-0.0224766685119054,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"89",0.852,0.6856,0.4772,0.6892,0.5228,0,2432,0.0194918629784871,-0.00237125269289915,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"90",0.0184,0.056,0.1496,0.0552,0.1496,0,2409,-0.0568141739214901,-0.0371929004906171,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"91",0.2628,0.274,0.2904,0.2792,0.2904,0,2418,-0.0190313646735758,-0.0179658286301046,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"92",0.4108,0.3124,0.222,0.3164,0.222,0,2423,-0.0166807674841349,-0.025891192219807,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"93",0.9184,0.9676,0.9928,0.9728,0.0072,0,2417,0.0614949227363898,0.0780153600350403,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"94",0.6276,0.5056,0.366,0.49,0.366,0,2421,-0.000228790530648655,-0.0114965093212525,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"95",0.8064,0.656,0.4716,0.6536,0.5284,0,2415,0.012979375686375,-0.00206844308253041,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
"96",0.5496,0.5796,0.6104,0.588,0.3896,0,2411,0.00733938663749061,0.00975686035913949,100,0.8,0,0,24,10,2500,500,"bobyqa","between_within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_12",0.2
