"","p_ab_c_ab","p_ab_c_mean","p_ab_neg_c_ab","p_ab_neg_c_mean","p_boot_c_ab","p_boot_c_mean","p_boot_neg_c_ab","p_boot_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","boot_ab","X2.5.","X97.5.","X0.","X25.","X50.","X75.","X100.","J","a","b","boottype","c_p","mc.cores","n_j","niter","nperms","nreps","optimizer","permtype","reform","save_dir","simtype","simulation_name","theta_ab"
"114",0.4304,0.354,0.2892,0.3576,0.354,0.2952,0.2292,0.2892,0.2892,0,21,-0.0194880794967336,-0.0296324445564249,-0.131440393597187,0.0750203575889362,-0.25709164177868,-0.0668403297310537,-0.0295190942861171,0.0058781670680831,0.164541815955941,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"115",0.6052,0.7916,0.9152,0.7932,0.7916,0.9108,0.974,0.9152,0.0848,0,15,0.036127000106079,0.060776764204421,-0.0254558627032657,0.148123722056393,-0.0807117406259953,0.0308148791558786,0.060791278792933,0.0905642608439877,0.19442758567473,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"116",0.704,0.5004,0.3012,0.5084,0.5004,0.2992,0.1336,0.3012,0.3012,0,2,0.000481107400420053,-0.0283366848094157,-0.13314433617753,0.0749808044207948,-0.2341991562717,-0.0638611784736466,-0.0278821611359227,0.00703910571976469,0.157985832899341,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"117",0.4364,0.564,0.6768,0.5524,0.564,0.6868,0.79,0.6768,0.3232,0,129,0.00715964582648467,0.0232974314749475,-0.0756295644714905,0.123356151651536,-0.150904432162568,-0.0102875105436962,0.0225373156590204,0.0565062672469533,0.220272938852053,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"118",0.7772,0.7028,0.6164,0.7112,0.7028,0.612,0.5272,0.6164,0.3836,0,1,0.020373284227536,0.0112710534886072,-0.0645181233251257,0.0859487522726051,-0.12414249372417,-0.0142629819913638,0.0114777982345526,0.0369346212801392,0.163676884279003,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"119",0.1184,0.1384,0.1552,0.1308,0.1384,0.1644,0.182,0.1552,0.1552,0,85,-0.0531876591693675,-0.0483109971149017,-0.140756741722445,0.051725679261102,-0.233128087152743,-0.08042294347226,-0.0479289135444142,-0.0169529139960529,0.128728855726868,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"120",0.2812,0.3372,0.3924,0.3324,0.3372,0.4004,0.4576,0.3924,0.3924,0,126,-0.0233974040090009,-0.0139767143771831,-0.118728073950893,0.0914403048398338,-0.230214496516731,-0.0516212884824941,-0.014915516947923,0.0233152793410661,0.175507236268933,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"121",0.6796,0.684,0.6812,0.6764,0.684,0.686,0.6848,0.6812,0.3188,0,2,0.0211074706291155,0.0214388557386519,-0.0678762024157887,0.11223059829756,-0.14948354618582,-0.0112480581640196,0.0215388316191792,0.0533811114337947,0.190297288397847,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"122",0.73,0.656,0.5752,0.6552,0.656,0.5764,0.494,0.5752,0.4248,0,9,0.0226180676145106,0.0109061226695924,-0.100822852455941,0.118672440178824,-0.205224919774799,-0.0283716790650394,0.0103442287271316,0.0481671393267136,0.250299508816565,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"123",0.2536,0.2572,0.2504,0.2456,0.2572,0.2632,0.256,0.2504,0.2504,0,0,-0.0346209991688299,-0.0337637104629173,-0.137378771361703,0.0700091356830486,-0.219173800884992,-0.0700362136252813,-0.0333615603973183,9.7894548254574e-05,0.14867422372353,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"124",0.7076,0.6636,0.6084,0.6536,0.6636,0.62,0.5608,0.6084,0.3916,0,4,0.019247710931466,0.0136435582028904,-0.0801871395038848,0.110980405395492,-0.169332722587196,-0.0179849510041749,0.012577140558432,0.0450824806889104,0.179876684386468,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"125",0.1036,0.0804,0.0544,0.0756,0.0804,0.0632,0.0396,0.0544,0.0544,0,47,-0.0677999807518859,-0.0748916268935541,-0.170977574022938,0.0174804956950175,-0.235110276187833,-0.105989283661356,-0.074653927994906,-0.0423579604985848,0.0730158914669248,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"126",0.9548,0.952,0.95,0.954,0.952,0.9484,0.9476,0.95,0.05,0,8,0.0791209765086638,0.0773288522246362,-0.0138082460126518,0.170822338161732,-0.0756073377913021,0.0463903696097403,0.0775040453841376,0.108088489934514,0.226099161032099,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"127",0.8612,0.7948,0.7132,0.8004,0.7948,0.726,0.6176,0.7132,0.2868,0,2,0.0536150614882008,0.0363602649271455,-0.0899883165946099,0.162459491848553,-0.200268211843713,-0.00654224268808404,0.0356802784452094,0.0795895404153022,0.253445598859659,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"128",0.8652,0.732,0.5476,0.7284,0.732,0.552,0.356,0.5476,0.4524,0,0,0.0314390140132212,0.00629326184896336,-0.0937797968096751,0.106914691407466,-0.182108131862739,-0.0278412622740071,0.00619386885116706,0.0418842631159245,0.209211757359808,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"129",0.852,0.8504,0.8448,0.8468,0.8504,0.848,0.842,0.8448,0.1552,0,12,0.0511889420084787,0.0507227711594473,-0.0439206423443966,0.150406870922827,-0.110229854324706,0.0174662493717167,0.0497356456092619,0.0840907678621069,0.228111216156889,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"130",0.5128,0.4248,0.332,0.4144,0.4248,0.3444,0.2656,0.332,0.332,0,0,-0.0107067158679385,-0.022703913886733,-0.135810158484506,0.0906894786934966,-0.2495564475329,-0.0613434207995587,-0.0232825477256651,0.0146006449485717,0.169578166850406,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"131",0.7004,0.522,0.3452,0.5304,0.522,0.342,0.2032,0.3452,0.3452,0,48,0.00340097777930084,-0.0191900535377427,-0.113882914184114,0.0766276677890603,-0.164946668547052,-0.0526403058954775,-0.0185703954999979,0.0144475002445703,0.138078193251084,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"132",0.0428,0.0488,0.0484,0.0416,0.0488,0.0524,0.0536,0.0484,0.0484,0,245,-0.0909597504191056,-0.0875851224545529,-0.197213854787413,0.0161592097699901,-0.259132937365478,-0.121854792617236,-0.0876651286303371,-0.0525141000184281,0.0944644198318258,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"133",0.9616,0.8816,0.7096,0.876,0.8816,0.7092,0.468,0.7096,0.2904,0,6,0.054596747535121,0.0255517089346883,-0.0672443439901243,0.119808700200532,-0.139616682126162,-0.00591963724443103,0.0256955987230557,0.0575462248120555,0.178871054191801,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"134",0.242,0.3112,0.3756,0.3,0.3112,0.398,0.4584,0.3756,0.3756,0,13,-0.0240449136350039,-0.0138793396769895,-0.109381830539916,0.0805947738186649,-0.209866921649492,-0.0469612360685902,-0.0151449814784916,0.0185592813775586,0.174561925304567,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"135",0.2156,0.268,0.3316,0.2732,0.268,0.3304,0.3928,0.3316,0.3316,0,69,-0.0345956694149246,-0.0251741991487302,-0.140967400431367,0.0931027061869796,-0.233958356505867,-0.062599397551694,-0.0252122919967496,0.0128730033369728,0.19895597344887,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"136",0.9,0.882,0.8624,0.8868,0.882,0.8632,0.8396,0.8624,0.1376,0,6,0.0705733792724081,0.0641024726696677,-0.0431577297338648,0.180390182223213,-0.124132380763002,0.0244565614880681,0.0627418394303151,0.103487198572941,0.257952830912588,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"137",0.7368,0.4568,0.2008,0.4572,0.4568,0.2012,0.0576,0.2008,0.2008,0,5,-0.0058394466521192,-0.0454413220862616,-0.150362123856086,0.0574311250785365,-0.251920305275582,-0.0820078237508426,-0.0460971045996843,-0.00954111418334856,0.200925816756718,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"138",0.1528,0.2604,0.3804,0.254,0.2604,0.3856,0.518,0.3804,0.3804,0,15,-0.0365599825584262,-0.0168454201298849,-0.12241457691829,0.0941407755678088,-0.253088494280124,-0.0552019006785173,-0.017462466310308,0.0203618588591406,0.177155858962299,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"139",0.6352,0.4252,0.2344,0.4352,0.4252,0.24,0.1092,0.2344,0.2344,0,18,-0.0106951310207289,-0.042843684021604,-0.163016244511687,0.0733488519590368,-0.2990177844992,-0.0835793619016374,-0.0416433781784137,-0.00272880459687088,0.184375691086484,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"140",0.7832,0.8852,0.956,0.8912,0.8852,0.9388,0.9812,0.956,0.044,0,3,0.06230602801243,0.0830265677019123,-0.0151240566668158,0.186663983256508,-0.0888991590787444,0.046670499040227,0.0816908659451172,0.118099672679871,0.314599972729348,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"141",0.7592,0.7812,0.8056,0.7832,0.7812,0.8016,0.8248,0.8056,0.1944,0,66,0.0387089539548485,0.0424308773079949,-0.0521228516086602,0.138562890336788,-0.117984223828474,0.00851299842501011,0.0422212838760592,0.0763006739947708,0.20690952182797,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"142",0.988,0.954,0.8764,0.9596,0.954,0.8752,0.7244,0.8764,0.1236,0,69,0.0878963057970227,0.0593379231721295,-0.0417326587803093,0.160960599455406,-0.0978383830142254,0.0243497060470085,0.0587922179952894,0.0945394662719976,0.247035904784729,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"143",0.8688,0.8632,0.8564,0.864,0.8632,0.8568,0.8464,0.8564,0.1436,0,0,0.0588844991960069,0.0569722300871419,-0.0484225881300739,0.162980780312913,-0.117215554903548,0.0197229306526792,0.0572700406038079,0.0927270832802029,0.25535607558882,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"144",0.9428,0.87,0.7476,0.8676,0.87,0.7488,0.5892,0.7476,0.2524,0,26,0.0564137076112935,0.0335632521871616,-0.0647651654659489,0.128911498241039,-0.137633372838613,-0.000345797912985449,0.0335519999025025,0.0672136049700749,0.190332388723149,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"145",0.748,0.6752,0.588,0.678,0.6752,0.586,0.4912,0.588,0.412,0,151,0.0253127527445433,0.0117890538879666,-0.103524302255196,0.12622151808097,-0.200846984817137,-0.0258749008915416,0.0120450570895984,0.0511150038002815,0.238718895919691,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"146",0.0356,0.0344,0.0296,0.0304,0.0344,0.0316,0.028,0.0296,0.0296,0,0,-0.10379438477701,-0.105316257731543,-0.218693234088071,0.00377874548444213,-0.290687436657025,-0.142074698793063,-0.104344161567847,-0.0671035090427008,0.0866796809048013,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"147",0.7504,0.7336,0.71,0.7324,0.7336,0.7132,0.6844,0.71,0.29,0,15,0.0377469519893767,0.0333473965379885,-0.0899900814298888,0.1590869223521,-0.166274315846033,-0.00740297396211918,0.0327319014887698,0.0752666386676309,0.272602810784929,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"148",0.9784,0.9904,0.9992,0.9952,0.9904,0.9964,0.9996,0.9992,8e-04,0,280,0.142389949942879,0.165130041265655,0.0572730468119676,0.28077334615634,-0.052029930171106,0.124924686310764,0.162993870967226,0.204471733279031,0.382157632707803,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"149",0.002,0.0076,0.0308,0.0076,0.0076,0.0316,0.094,0.0308,0.0308,0,13,-0.124435879662036,-0.0959163324532619,-0.197213949558384,0.00460549152447146,-0.270809329260075,-0.130694005159004,-0.0955039482921711,-0.0611401462772949,0.0853662527366178,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"150",0.304,0.3804,0.4544,0.3764,0.3804,0.4536,0.5312,0.4544,0.4544,0,54,-0.0140994960104457,-0.00543405780443079,-0.0962847977411469,0.0841931124682017,-0.202415772371693,-0.0353033670970636,-0.00562606104223209,0.0252107024213557,0.162024811348118,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"151",0.3984,0.496,0.588,0.49,0.496,0.5884,0.6788,0.588,0.412,0,18,-0.000816024721309306,0.0102603360136736,-0.0812082963908332,0.105350523341824,-0.15216424064326,-0.0197148248193696,0.00990591771666966,0.0411255469148856,0.203302369463432,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"152",0.6132,0.7332,0.8416,0.7312,0.7332,0.8256,0.916,0.8416,0.1584,0,0,0.0276344210267037,0.043583097767665,-0.045633729268478,0.129154624220262,-0.124443673253797,0.0132334908562587,0.0427648900929422,0.0739405233431958,0.209336687757884,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"153",0.236,0.3932,0.5724,0.4004,0.3932,0.5692,0.744,0.5724,0.4276,0,4,-0.0150084869202901,0.0103834278113946,-0.10728519835073,0.121757841054151,-0.185512193771815,-0.0270384867279957,0.010240176854197,0.0509630430346818,0.210093120994505,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"154",0.3976,0.4968,0.5848,0.4872,0.4968,0.5944,0.678,0.5848,0.4152,0,5,-0.001093796500102,0.0121869168926765,-0.0949265160612664,0.121482253865024,-0.157745049921715,-0.023440485641251,0.0116920636558425,0.0483342263533427,0.190643473454525,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"155",0.3484,0.39,0.4276,0.386,0.39,0.432,0.4708,0.4276,0.4276,0,83,-0.0120468375789673,-0.00748886741806034,-0.0931099405044978,0.0744756323272805,-0.187606336723427,-0.035636760389515,-0.00793996898353694,0.0210066257268629,0.155715479549307,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"156",0.9204,0.916,0.9248,0.926,0.916,0.9148,0.9212,0.9248,0.0752,0,144,0.0766091173240952,0.0756219732705789,-0.0278001390417195,0.183006136949183,-0.129493878648319,0.0400155144061293,0.0736583298934835,0.110954875804616,0.257368021632046,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"157",0.8272,0.8808,0.9288,0.888,0.8808,0.9236,0.9592,0.9288,0.0712,0,2,0.0676822977297004,0.0839116783206886,-0.028482406800494,0.200668400714915,-0.119308552714963,0.0466987600776023,0.0834051058096138,0.120469875710706,0.283243608360478,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"158",0.6444,0.4636,0.2772,0.4536,0.4636,0.266,0.1476,0.2772,0.2772,0,354,-0.00526464107742861,-0.0278609825519808,-0.121076743406711,0.0645929778064656,-0.217540879854139,-0.0584163700470715,-0.0287566390210452,0.00422529314700294,0.124911853079013,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"159",0.1252,0.2656,0.46,0.2636,0.2656,0.4532,0.6496,0.46,0.46,0,18,-0.0361904602957626,-0.00698396894072904,-0.116186042789106,0.105391641298067,-0.223478838846389,-0.0466349457795487,-0.00638211132415712,0.0314703038455425,0.254272724075339,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"160",0.03,0.0736,0.1428,0.07,0.0736,0.148,0.2732,0.1428,0.1428,0,14,-0.0694783583524013,-0.0486568881356956,-0.141864734049663,0.0433669171184969,-0.209993396899816,-0.0794033081688233,-0.0480752161048737,-0.017769820973089,0.110944665721549,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"161",0.9884,0.948,0.8244,0.9448,0.948,0.8288,0.6148,0.8244,0.1756,0,65,0.0845484699802731,0.0497612993903699,-0.0541310836718673,0.150248397429537,-0.116230659259355,0.0147932969777139,0.0505016884619967,0.0856301402217975,0.214861247731994,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"162",0.6704,0.5772,0.4552,0.5644,0.5772,0.4668,0.3596,0.4552,0.4552,0,5,0.00861453617918455,-0.00473675052311909,-0.103782159841069,0.0918715460849217,-0.164702727192581,-0.0382293246333397,-0.00442082083220358,0.0293210291500902,0.15521886415829,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"163",0.53,0.5188,0.5044,0.5152,0.5188,0.5088,0.4968,0.5044,0.4956,0,35,0.00202701481110374,0.000808102233799355,-0.0871110710177667,0.0935512757356356,-0.157951130041819,-0.029983586855834,0.000621138585650693,0.0313206685188213,0.169109000224396,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"164",0.8896,0.8908,0.8856,0.8852,0.8908,0.892,0.8864,0.8856,0.1144,0,2,0.0585368729862261,0.0588501542733034,-0.0397459193828354,0.154438472658426,-0.127803553058197,0.0264764048690225,0.0588189569710796,0.0904255503109575,0.250039508631734,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"165",0.3104,0.2824,0.2464,0.2828,0.2824,0.2496,0.2208,0.2464,0.2464,0,3,-0.0264132165756748,-0.0307875677882717,-0.119694041205704,0.0614720458938293,-0.195600059560011,-0.0614694557726017,-0.0301347857126736,-0.000531381639592271,0.178370911687718,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"166",0.9912,0.9744,0.922,0.9744,0.9744,0.9252,0.8204,0.922,0.078,0,21,0.0958847440228827,0.0712568316179359,-0.0250276410151102,0.167622876700417,-0.138212015717817,0.0371891579748559,0.0725504505484133,0.104834372048426,0.250172274831732,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"167",0.858,0.8296,0.8072,0.8332,0.8296,0.8072,0.7736,0.8072,0.1928,0,10,0.0618779839072931,0.0554434083676595,-0.0670033710005513,0.180314933365557,-0.249868011598058,0.0119879440912575,0.0557880398185141,0.0985946868393963,0.276338828724096,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"168",0.7148,0.6704,0.6272,0.6624,0.6704,0.626,0.5776,0.6272,0.3728,0,146,0.0186629562089329,0.0135268922140963,-0.0701668090225169,0.0985335075394997,-0.132335308227021,-0.0157021720238082,0.0139118545141967,0.0426898589550244,0.203221941236483,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"169",0.1424,0.1116,0.0872,0.1156,0.1116,0.0892,0.0636,0.0872,0.0872,0,1,-0.066440668645414,-0.0744655509791324,-0.182481200739398,0.0325087021634089,-0.267118819916768,-0.111248105374688,-0.0748002043227048,-0.0367896004308747,0.0859663385283849,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"170",0.4828,0.4796,0.4816,0.4848,0.4796,0.4772,0.4804,0.4816,0.4816,0,5,-0.00275839552045904,-0.00317233316430789,-0.123903036627536,0.107512630415175,-0.198730051774428,-0.0421305648126234,-0.00281882088190544,0.037487947017989,0.189335471008111,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"171",0.7736,0.6184,0.4636,0.6244,0.6184,0.4456,0.2956,0.4636,0.4636,0,59,0.017039761736635,-0.00618886064259402,-0.112965664875284,0.103593659391355,-0.173681454554098,-0.0420214471975527,-0.00540305174914621,0.0307974689061208,0.192852277819487,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"172",0.1572,0.4008,0.686,0.3848,0.4008,0.692,0.8832,0.686,0.314,0,0,-0.0142463536164003,0.0246623595794101,-0.0802998646127445,0.133350090355809,-0.165634076749873,-0.010055431402089,0.0234326771516528,0.0590552739383545,0.212964477751563,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
"173",0.2876,0.3696,0.4592,0.3672,0.3696,0.4576,0.5536,0.4592,0.4592,0,293,-0.0181950670715717,-0.00539469242830777,-0.11302706361194,0.0995424526852094,-0.203965353591023,-0.0422137785838642,-0.00487025869211409,0.0308631343784995,0.168620456615089,100,0.8,0,"parametric",0,24,10,2500,2500,500,"bobyqa","within","NA","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/boot","bootstrap","boot_NA_par_2",0.2
